1218695340	20240104	202401	2024	2024.0110	GBR	UNITED KINGDOM	GBR								THA	BANGKOK	THA								0	043	043	04	1	2.8	1	1	1	-0.397614314115311	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250103131500	https://www.dailymail.co.uk/news/article-14247081/Student-Cambridge-took-life-worrying-good-grades.html
1218695341	20240104	202401	2024	2024.0110	GBR	UNITED KINGDOM	GBR								THA	BANGKOK	THA								0	043	043	04	1	2.8	1	1	1	-0.397614314115311	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250103131500	https://www.dailymail.co.uk/news/article-14247081/Student-Cambridge-took-life-worrying-good-grades.html
1218695342	20240104	202401	2024	2024.0110	GOVHLH	HEALTH MINIST						GOV	HLH		HLH	HOSPITAL						HLH			0	036	036	03	1	4.0	3	1	3	-1.59118727050184	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250103131500	https://www.bbc.com/news/articles/cg4z9zvnlplo
1218695343	20240104	202401	2024	2024.0110	GOVHLH	HEALTH MINIST						GOV	HLH		HLH	HOSPITAL						HLH			0	110	110	11	3	-2.0	3	1	3	-1.59118727050184	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250103131500	https://www.bbc.com/news/articles/cg4z9zvnlplo
1218695344	20240104	202401	2024	2024.0110	IND	DELHI	IND								EDU	COLLEGE						EDU			1	040	040	04	1	1.0	1	1	1	-0.35618878005343	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Dwarka, Gujarat, India	IN	IN09	17641	22.2394	68.9678	-2095389	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250103131500	https://organiser.org/2025/01/03/271997/bharat/those-in-power-in-delhi-for-last-10-yrs-damaged-school-education-pm-modi-attacks-aap-govt-in-delhi/
1218695345	20240104	202401	2024	2024.0110	MOS	IMAM				MOS															0	010	010	01	1	0.0	3	1	3	-4.35356200527704	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250103131500	https://news4sanantonio.com/news/nation-world/whats-known-about-the-new-orleans-attacker-so-far-shamsud-din-jabbar-bourbon-street-terrorist-attack-islamic-state-isis-fbi-investigation
1218695346	20240104	202401	2024	2024.0110	MOS	IMAM				MOS															0	010	010	01	1	0.0	3	1	3	-4.35356200527704	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250103131500	https://news4sanantonio.com/news/nation-world/whats-known-about-the-new-orleans-attacker-so-far-shamsud-din-jabbar-bourbon-street-terrorist-attack-islamic-state-isis-fbi-investigation
1218695347	20240104	202401	2024	2024.0110	MOS	IMAM				MOS															0	040	040	04	1	1.0	8	1	8	-4.35356200527704	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250103131500	https://news4sanantonio.com/news/nation-world/whats-known-about-the-new-orleans-attacker-so-far-shamsud-din-jabbar-bourbon-street-terrorist-attack-islamic-state-isis-fbi-investigation
1218695348	20240104	202401	2024	2024.0110	SPY	INTELLIGENCE						SPY			CHN	CHINA	CHN								0	043	043	04	1	2.8	10	1	10	-1.64705882352941	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250103131500	https://www.nbcnewyork.com/news/business/money-report/foreign-phone-sales-plunge-47-in-china-spelling-trouble-for-apple/6092819/
1218695349	20240104	202401	2024	2024.0110	THA	BANGKOK	THA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-0.397614314115311	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250103131500	https://www.dailymail.co.uk/news/article-14247081/Student-Cambridge-took-life-worrying-good-grades.html
1218695350	20240104	202401	2024	2024.0110	THA	BANGKOK	THA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-0.397614314115311	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250103131500	https://www.dailymail.co.uk/news/article-14247081/Student-Cambridge-took-life-worrying-good-grades.html
1218695351	20240104	202401	2024	2024.0110	USA	UNITED STATES	USA								MOS	IMAM				MOS					0	013	013	01	1	0.4	2	1	2	-4.35356200527704	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250103131500	https://news4sanantonio.com/news/nation-world/whats-known-about-the-new-orleans-attacker-so-far-shamsud-din-jabbar-bourbon-street-terrorist-attack-islamic-state-isis-fbi-investigation
1218695352	20240104	202401	2024	2024.0110	USAMED	REUTERS	USA					MED													1	039	039	03	1	5.0	5	1	5	-2.05607476635514	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	0								4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20250103131500	https://www.yahoo.com/news/data-shows-encouraging-drop-damaging-104534353.html
1218695353	20240104	202401	2024	2024.0110	USAMED	REUTERS	USA					MED													1	043	043	04	1	2.8	5	1	5	-2.05607476635514	4	Pantanal, Estado de Mato Grosso, Brazil	BR	BR14	40202	-16.35	-56.6667	-659091	0								4	Pantanal, Estado de Mato Grosso, Brazil	BR	BR14	40202	-16.35	-56.6667	-659091	20250103131500	https://www.yahoo.com/news/data-shows-encouraging-drop-damaging-104534353.html
1218695354	20241204	202412	2024	2024.9151	BGD	BANGLADESH	BGD																		1	036	036	03	1	4.0	4	1	4	-0.8130081300813	4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	0								4	Gwadar, Balochistan, Pakistan	PK	PK02	23616	25.1216	62.3254	-2761961	20250103131500	https://timesofindia.indiatimes.com/india/t-for-terrorism-meas-dig-at-pakistan-foreign-ministers-two-to-tango-comment-on-bilateral-ties/articleshow/116918363.cms
1218695355	20241204	202412	2024	2024.9151	BGD	BANGLADESH	BGD																		1	036	036	03	1	4.0	1	1	1	-0.8130081300813	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250103131500	https://timesofindia.indiatimes.com/india/t-for-terrorism-meas-dig-at-pakistan-foreign-ministers-two-to-tango-comment-on-bilateral-ties/articleshow/116918363.cms
1218695356	20241204	202412	2024	2024.9151	COP	POLICE						COP			USA	CALIFORNIA	USA								1	010	010	01	1	0.0	1	1	1	-2.82926829268293	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250103131500	https://ktbb.com/post/?p=1380601
1218695357	20241204	202412	2024	2024.9151	CYP	CYPRUS	CYP								GBR	BRITISH	GBR								0	043	043	04	1	2.8	3	1	3	-4.71134704711347	1	Cyprus	CY	CY		35	33	CY	1	United Kingdom	UK	UK		54	-4	UK	1	Cyprus	CY	CY		35	33	CY	20250103131500	https://morningstaronline.co.uk/article/syria-how-british-media-keep-british-people-ignorance
1218695358	20241204	202412	2024	2024.9151	GBR	BRITISH	GBR								CYP	CYPRUS	CYP								0	042	042	04	1	1.9	3	1	3	-4.71134704711347	1	United Kingdom	UK	UK		54	-4	UK	1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20250103131500	https://morningstaronline.co.uk/article/syria-how-british-media-keep-british-people-ignorance
1218695359	20241204	202412	2024	2024.9151	MDG	MADAGASCAR	MDG																		1	020	020	02	1	3.0	2	1	2	-0.96618357487922	1	Madagascar	MA	MA		-20	47	MA	0								1	Madagascar	MA	MA		-20	47	MA	20250103131500	https://jerseyeveningpost.com/news/2025/01/03/durrell-we-need-to-focus-our-energy-on-the-strategy/
1218695360	20241204	202412	2024	2024.9151	SYR	SYRIAN	SYR								SYRGOV	SYRIA	SYR					GOV			1	043	043	04	1	2.8	1	1	1	-3.66713681241185	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Saydnaya, Rif Dimashq, Syria	SY	SY08	26333	33.6977	36.373	-2547239	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103131500	https://www.al-monitor.com/originals/2025/01/top-european-diplomats-urge-inclusive-transition-syria-visit
1218695361	20241204	202412	2024	2024.9151	SYRGOV	SYRIA	SYR					GOV			SYR	SYRIAN	SYR								1	042	042	04	1	1.9	1	1	1	-3.66713681241185	4	Saydnaya, Rif Dimashq, Syria	SY	SY08	26333	33.6977	36.373	-2547239	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103131500	https://www.al-monitor.com/originals/2025/01/top-european-diplomats-urge-inclusive-transition-syria-visit
1218695362	20241204	202412	2024	2024.9151	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-2.82926829268293	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103131500	https://ktbb.com/post/?p=1380601
1218695363	20241227	202412	2024	2024.9781											GOV	MINIST						GOV			1	050	050	05	1	3.5	8	1	8	-0.95602294455067	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20250103131500	https://eturbonews.com/mwazo-reeling-industrial-court-reinstates-muriithi-ndegwa/
1218695364	20241227	202412	2024	2024.9781	BUS	COMPANY						BUS			CHN	CHINA	CHN								1	010	010	01	1	0.0	4	1	4	-1.37362637362637	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	20250103131500	https://www.lloydslist.com/LL1152114/Leadership-shake-up-at-CSSC-Shipping-as-top-executives-exit
1218695365	20241227	202412	2024	2024.9781	BUS	COMPANY						BUS			CRM	GANG						CRM			1	010	010	01	1	0.0	4	1	4	-1.37362637362637	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	4	Wen Gang, Henan, China	CH	CH09	13111	33.2498	112.889	10548767	20250103131500	https://www.lloydslist.com/LL1152114/Leadership-shake-up-at-CSSC-Shipping-as-top-executives-exit
1218695366	20241227	202412	2024	2024.9781	GOV	CIVIL SERVICE						GOV			GBR	UNITED KINGDOM	GBR								1	050	050	05	1	3.5	2	1	2	-0.95602294455067	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20250103131500	https://eturbonews.com/mwazo-reeling-industrial-court-reinstates-muriithi-ndegwa/
1218695367	20241227	202412	2024	2024.9781	IDN	INDONESIA	IDN																		0	060	060	06	2	6.0	8	1	8	2.13903743315509	4	Subang, Jawa Barat, Indonesia	ID	ID30	18585	-7.2889	108.273	11274636	0								4	Subang, Jawa Barat, Indonesia	ID	ID30	18585	-7.2889	108.273	11274636	20250103131500	https://en.antaranews.com/news/340010/govt-projects-ri-to-receive-investment-worth-rp13032-trillion-by-2029
1218695368	20241227	202412	2024	2024.9781	IDN	INDONESIA	IDN																		0	060	060	06	2	6.0	2	1	2	2.13903743315509	4	Subang, Jawa Barat, Indonesia	ID	ID30	18585	-7.2889	108.273	11274636	0								1	China	CH	CH		35	105	CH	20250103131500	https://en.antaranews.com/news/340010/govt-projects-ri-to-receive-investment-worth-rp13032-trillion-by-2029
1218695369	20250102	202501	2025	2025.0055	BUS	TRADER						BUS													1	090	090	09	2	-2.0	10	1	10	0	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250103131500	https://www.forexlive.com/news/japanese-yen-futures-today-20250103/
1218695370	20250102	202501	2025	2025.0055	UAF	TERRORIST						UAF			USA	NEW ORLEANS	USA								0	042	042	04	1	1.9	10	1	10	-2.09125475285171	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250103131500	https://twitchy.com/brettt/2025/01/03/biden-spends-the-day-meeting-with-democrats-social-media-influencers-n2406041
1218695371	20250102	202501	2025	2025.0055	USA	NEW ORLEANS	USA								UAF	TERRORIST						UAF			0	043	043	04	1	2.8	10	1	10	-2.09125475285171	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250103131500	https://twitchy.com/brettt/2025/01/03/biden-spends-the-day-meeting-with-democrats-social-media-influencers-n2406041
1218695372	20250103	202501	2025	2025.0082											AGR	FARMER						AGR			1	051	051	05	1	3.4	5	1	5	0.38095238095238	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250103131500	https://www.sussexexpress.co.uk/news/sussex-farmers-to-take-part-in-national-day-of-unity-to-stop-the-family-farm-tax-4929252
1218695373	20250103	202501	2025	2025.0082											AUS	ADELAIDE	AUS								0	1243	124	12	3	-4.0	2	1	2	-6.93877551020409	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250103131500	https://www.miragenews.com/police-arrest-man-after-police-officers-1386319/
1218695374	20250103	202501	2025	2025.0082											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	8	1	4	-5.79710144927536	0								4	King River, Western Australia, Australia	AS	AS08	5433	-34.9297	117.913	-1581773	4	King River, Western Australia, Australia	AS	AS08	5433	-34.9297	117.913	-1581773	20250103131500	https://www.dailymail.co.uk/news/article-14246815/Outback-Wrangler-fatal-crash-sebastian-robinson-matt-wright.html
1218695375	20250103	202501	2025	2025.0082											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	1	1	1	-6.52173913043478	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250103131500	https://www.easternriverinachronicle.com.au/story/8859016/bancroft-sams-taken-to-hospital-after-sickening-clash/?cs=6364
1218695376	20250103	202501	2025	2025.0082											AUSJUD	ADELAIDE	AUS					JUD			0	1243	124	12	3	-4.0	6	1	6	-6.93877551020409	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250103131500	https://www.miragenews.com/police-arrest-man-after-police-officers-1386319/
1218695377	20250103	202501	2025	2025.0082											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	1	1	1	2.3841059602649	0								3	Sandpoint, Idaho, United States	US	USID	ID017	48.2766	-116.553	398095	3	Sandpoint, Idaho, United States	US	USID	ID017	48.2766	-116.553	398095	20250103131500	https://bonnercountydailybee.com/news/2025/jan/03/nic-workforce-training-expands-to-sandpoint/
1218695378	20250103	202501	2025	2025.0082											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	2	1	2	3.74639769452449	0								4	Bac Giang, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	73944	21.2667	106.2	-3704579	4	Bac Giang, Tinh Bac Giang, Vietnam, Republic Of	VM	VM71	73944	21.2667	106.2	-3704579	20250103131500	https://vir.com.vn/real-estate-set-to-maintain-recovery-in-2025-120720.html
1218695379	20250103	202501	2025	2025.0082											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	8	1	8	3.74639769452449	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250103131500	https://vir.com.vn/real-estate-set-to-maintain-recovery-in-2025-120720.html
1218695380	20250103	202501	2025	2025.0082											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	6	1	6	2.3841059602649	0								3	Sandpoint, Idaho, United States	US	USID	ID017	48.2766	-116.553	398095	3	Sandpoint, Idaho, United States	US	USID	ID017	48.2766	-116.553	398095	20250103131500	https://bonnercountydailybee.com/news/2025/jan/03/nic-workforce-training-expands-to-sandpoint/
1218695381	20250103	202501	2025	2025.0082											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	2	1	2	2.3841059602649	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20250103131500	https://bonnercountydailybee.com/news/2025/jan/03/nic-workforce-training-expands-to-sandpoint/
1218695382	20250103	202501	2025	2025.0082											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	0	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250103131500	https://www.brandonsun.com/local/2025/01/03/maternity-care-disruption-at-brandon-hospital-averted
1218695383	20250103	202501	2025	2025.0082											CAN	CANADA	CAN								1	060	060	06	2	6.0	2	1	2	-1.8327605956472	0								4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	4	Prince Rupert, British Columbia, Canada	CA	CA02	154724	54.3167	-130.333	-571743	20250103131500	https://www.yahoo.com/news/top-us-canada-supply-chain-120000414.html
1218695384	20250103	202501	2025	2025.0082											CHN	HAIKOU	CHN								1	042	042	04	1	1.9	3	1	3	4.90196078431373	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20250103131500	https://english.news.cn/20250103/c30e8b991e03488696c9570bcef74f62/c.html
1218695385	20250103	202501	2025	2025.0082											CHN	BEIJING	CHN								0	190	190	19	4	-10.0	12	2	12	-2.4377497287714	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250103131500	https://www.businessinsider.com/chinese-spy-drone-caught-by-fishermen-philippines-says-2025-1
1218695386	20250103	202501	2025	2025.0082											CHN	BEIJING	CHN								0	190	190	19	4	-10.0	3	2	3	-2.4377497287714	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250103131500	https://www.businessinsider.com/chinese-spy-drone-caught-by-fishermen-philippines-says-2025-1
1218695387	20250103	202501	2025	2025.0082											CHR	CHRISTIAN				CHR					0	112	112	11	3	-2.0	10	1	10	-6.83229813664596	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250103131500	https://www.christianpost.com:443/news/most-violent-year-for-christians-in-india.html
1218695388	20250103	202501	2025	2025.0082											CHR	CHRISTIAN				CHR					0	130	130	13	3	-4.4	10	1	10	-6.83229813664596	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250103131500	https://www.christianpost.com:443/news/most-violent-year-for-christians-in-india.html
1218695389	20250103	202501	2025	2025.0082											COP	POLICE						COP			1	1243	124	12	3	-4.0	6	1	6	-8.02139037433155	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250103131500	https://dupagepolicyjournal.com/stories/667397271-bensenville-man-detained-over-alleged-armed-carjacking-at-movie-theater
1218695390	20250103	202501	2025	2025.0082											CVL	COMMUNITY						CVL			0	0353	035	03	1	7.0	10	1	10	4.16101311623699	0								3	Christ Lutheran Church, District of Columbia, United States	US	USDC		38.9521	-77.0358	531129	3	Christ Lutheran Church, District of Columbia, United States	US	USDC		38.9521	-77.0358	531129	20250103131500	https://www.pottsmerc.com/2025/01/03/pottstown-area-churches-schedule-worship-services-special-events-3-2/
1218695391	20250103	202501	2025	2025.0082											CVL	VILLAGE						CVL			1	060	060	06	2	6.0	10	1	10	-8.06223479490805	0								4	Vavuniya, Northern, Sri Lanka	CE	CE38	25843	8.7514	80.4971	-2238868	4	Vavuniya, Northern, Sri Lanka	CE	CE38	25843	8.7514	80.4971	-2238868	20250103131500	http://www.lankaenews.com/news/4064/en
1218695392	20250103	202501	2025	2025.0082											CVL	TOURIST						CVL			0	130	130	13	3	-4.4	8	1	8	-0.18939393939394	0								4	El-Alamein, Matru?, Egypt	EG	EG22	65835	30.8301	28.955	-289704	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	20250103131500	https://www.walesonline.co.uk/news/world-news/foreign-office-issues-warning-tourists-30701400
1218695393	20250103	202501	2025	2025.0082											CVL	TOURIST						CVL			0	130	130	13	3	-4.4	2	1	2	-0.18939393939394	0								4	El-Alamein, Matru?, Egypt	EG	EG22	65835	30.8301	28.955	-289704	4	El-Alamein, Matru?, Egypt	EG	EG22	65835	30.8301	28.955	-289704	20250103131500	https://www.walesonline.co.uk/news/world-news/foreign-office-issues-warning-tourists-30701400
