1214991138	20231212	202312	2023	2023.9370											BUS	AIRLINE						BUS			0	036	036	03	1	4.0	5	1	5	-0.40431266846361	0								4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20241211113000	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388212.html
1214991139	20231212	202312	2023	2023.9370											BUS	AIRLINE						BUS			0	046	046	04	1	7.0	5	1	5	-0.40431266846361	0								4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20241211113000	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388212.html
1214991140	20231212	202312	2023	2023.9370											CVL	TOURIST						CVL			1	042	042	04	1	1.9	10	1	10	0	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20241211113000	https://news.am/eng/news/856662.html
1214991141	20231212	202312	2023	2023.9370	AGR	FISHER						AGR			CAN	MARITIMES	CAN								1	090	090	09	2	-2.0	5	1	5	-3.53982300884956	0								0								0								20241211113000	https://www.cbc.ca/news/canada/nova-scotia/concerns-raised-federal-proposal-increase-baby-eel-fishing-licenses-1.7406817
1214991142	20231212	202312	2023	2023.9370	BUS	AIRLINE						BUS													0	036	036	03	1	4.0	5	1	5	-0.40431266846361	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	0								4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20241211113000	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388212.html
1214991143	20231212	202312	2023	2023.9370	BUS	AIRLINE						BUS													0	046	046	04	1	7.0	5	1	5	-0.40431266846361	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	0								4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20241211113000	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388212.html
1214991144	20231212	202312	2023	2023.9370	BUS	INVESTOR						BUS			NGA	NIGERIAN	NGA								1	042	042	04	1	1.9	6	1	6	3.32225913621263	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241211113000	https://hallmarknews.com/ngx-chair-kwairanga-decries-unacceptable-low-number-of-investors-in-the-market/
1214991145	20231212	202312	2023	2023.9370	BUS	INVESTOR						BUS			NGA	NIGERIAN	NGA								1	042	042	04	1	1.9	4	1	4	3.32225913621263	4	Alhaji, Kaduna, Nigeria	NI	NI23	22820	11.1025	7.26639	-2029703	4	Alhaji, Kaduna, Nigeria	NI	NI23	22820	11.1025	7.26639	-2029703	4	Alhaji, Kaduna, Nigeria	NI	NI23	22820	11.1025	7.26639	-2029703	20241211113000	https://hallmarknews.com/ngx-chair-kwairanga-decries-unacceptable-low-number-of-investors-in-the-market/
1214991146	20231212	202312	2023	2023.9370	CVL	TOURIST						CVL													1	043	043	04	1	2.8	10	1	10	0	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20241211113000	https://news.am/eng/news/856662.html
1214991147	20231212	202312	2023	2023.9370	CVL	TRAVELLER						CVL			ESPMED	SPAIN	ESP					MED			1	043	043	04	1	2.8	1	1	1	0.29673590504451	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241211113000	https://eturbonews.com/limit-tourist-numbers-lose/
1214991148	20231212	202312	2023	2023.9370	CVL	TRAVELLER						CVL			MED	WRITER						MED			1	043	043	04	1	2.8	7	1	7	0.29673590504451	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241211113000	https://eturbonews.com/limit-tourist-numbers-lose/
1214991149	20231212	202312	2023	2023.9370	ESPMED	SPAIN	ESP					MED			CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	1	1	1	0.29673590504451	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241211113000	https://eturbonews.com/limit-tourist-numbers-lose/
1214991150	20231212	202312	2023	2023.9370	GOV	PRESIDENT						GOV			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	4	1	4	-5.53977272727273	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	20241211113000	https://www.newsday.com/news/nation/brazil-amazon-gangs-crime-m64591
1214991151	20231212	202312	2023	2023.9370	GOV	PRESIDENT						GOV			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	1	1	1	-5.53977272727273	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	4	Amazon River, Brazil (general), Brazil	BR	BR00	18585	-0.166667	-49	-624599	20241211113000	https://www.newsday.com/news/nation/brazil-amazon-gangs-crime-m64591
1214991152	20231212	202312	2023	2023.9370	LEG	SENATOR						LEG			GOVOPP	PRESIDENT						GOV	OPP		1	020	020	02	1	3.0	2	1	2	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241211113000	https://www.americanbanker.com/news/trump-could-bypass-democratic-picks-for-fdic-board
1214991153	20231212	202312	2023	2023.9370	LEG	SENATOR						LEG			GOVOPP	PRESIDENT						GOV	OPP		1	020	020	02	1	3.0	2	1	2	0	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20241211113000	https://www.americanbanker.com/news/trump-could-bypass-democratic-picks-for-fdic-board
1214991154	20231212	202312	2023	2023.9370	LEG	SENATOR						LEG			GOVOPP	PRESIDENT						GOV	OPP		1	020	020	02	1	3.0	6	1	6	0	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20241211113000	https://www.americanbanker.com/news/trump-could-bypass-democratic-picks-for-fdic-board
1214991155	20231212	202312	2023	2023.9370	MED	WRITER						MED			CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	7	1	7	0.29673590504451	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241211113000	https://eturbonews.com/limit-tourist-numbers-lose/
1214991156	20231212	202312	2023	2023.9370	MEX	MEXICO	MEX								USAMED	REUTERS	USA					MED			1	061	061	06	2	6.4	3	1	3	-2.0631067961165	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20241211113000	https://www.yahoo.com/news/exclusive-trump-tariff-plan-puts-110632063.html
1214991157	20231212	202312	2023	2023.9370	NGA	NIGERIAN	NGA								BUS	INVESTOR						BUS			1	043	043	04	1	2.8	6	1	6	3.32225913621263	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241211113000	https://hallmarknews.com/ngx-chair-kwairanga-decries-unacceptable-low-number-of-investors-in-the-market/
1214991158	20231212	202312	2023	2023.9370	NGA	NIGERIAN	NGA								BUS	INVESTOR						BUS			1	043	043	04	1	2.8	4	1	4	3.32225913621263	4	Alhaji, Kaduna, Nigeria	NI	NI23	22820	11.1025	7.26639	-2029703	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241211113000	https://hallmarknews.com/ngx-chair-kwairanga-decries-unacceptable-low-number-of-investors-in-the-market/
1214991159	20231212	202312	2023	2023.9370	PER	LIMA	PER								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	3	1	3	-5.53977272727273	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	20241211113000	https://www.newsday.com/news/nation/brazil-amazon-gangs-crime-m64591
1214991160	20231212	202312	2023	2023.9370	PER	LIMA	PER								USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	9	3	9	-5.54079262642714	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241211113000	https://www.clickondetroit.com/news/world/2024/12/11/organized-crime-gangs-expanded-into-a-third-of-cities-in-brazils-amazon-report-finds/
1214991161	20231212	202312	2023	2023.9370	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	0.25252525252525	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20241211113000	https://www.yourdemocracy.net.au/drupal/node/53477
1214991162	20241111	202411	2024	2024.8521	AUS	AUSTRALIA	AUS																		1	172	172	17	4	-5.0	7	1	7	1.13636363636364	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241211113000	https://www.heraldscotland.com/news/24786976.scotland-introduce-ban-social-media-16s/
1214991163	20241111	202411	2024	2024.8521	CVL	CIVIL SOCIETY						CVL			scoLEG	SCOTTISH			sco			LEG			1	020	020	02	1	3.0	5	1	5	0.24096385542168	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241211113000	https://www.bigissue.com/opinion/scotland-two-child-benefit-cap-westminster-poverty/
1214991164	20241111	202411	2024	2024.8521	EDU	SCHOOL						EDU			USA	TEXAS	USA								0	080	080	08	2	5.0	7	1	7	-2.94784580498867	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241211113000	https://thehill.com/homenews/education/5033111-satanic-temple-education-programs-ohio-texas-louisiana-oklahoma/
1214991165	20241111	202411	2024	2024.8521	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	080	080	08	2	5.0	1	1	1	-2.94784580498867	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241211113000	https://thehill.com/homenews/education/5033111-satanic-temple-education-programs-ohio-texas-louisiana-oklahoma/
1214991166	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV													0	040	040	04	1	1.0	6	1	6	-7.17488789237668	3	Green Lake, Wisconsin, United States	US	USWI	WI047	43.8441	-88.9601	1565822	0								3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991167	20241111	202411	2024	2024.8521	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	1	1	1	-1.92307692307692	3	Wayne County, West Virginia, United States	US	USWV	WV099	38.1501	-82.4499	1550056	0								3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	20241211113000	https://www.herald-dispatch.com/news/outgoing-wayne-commissioner-maddox-contests-opponents-victory/article_2ff003dc-b716-11ef-b814-0fac853bb778.html
1214991168	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-7.17488789237668	3	Green Lake, Wisconsin, United States	US	USWI	WI047	43.8441	-88.9601	1565822	3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991169	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-7.17488789237668	3	Green Lake, Wisconsin, United States	US	USWI	WI047	43.8441	-88.9601	1565822	3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	1	Canada	CA	CA		60	-96	CA	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991170	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV			USA	WISCONSIN	USA								0	042	042	04	1	1.9	2	1	2	-7.17488789237668	3	Green Lake, Wisconsin, United States	US	USWI	WI047	43.8441	-88.9601	1565822	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991171	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV			USA	WISCONSIN	USA								0	042	042	04	1	1.9	2	1	2	-7.17488789237668	3	Green Lake, Wisconsin, United States	US	USWI	WI047	43.8441	-88.9601	1565822	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991172	20241111	202411	2024	2024.8521	GOV	AUTHORITIES						GOV			USA	WISCONSIN	USA								0	042	042	04	1	1.9	6	1	6	-7.17488789237668	1	Canada	CA	CA		60	-96	CA	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991173	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG													0	036	036	03	1	4.0	2	1	2	-1.12016293279022	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	0								3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991174	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG													1	042	042	04	1	1.9	1	1	1	-1.12016293279022	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991175	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-1.12016293279022	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991176	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.12016293279022	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	2	California, United States	US	USCA		36.17	-119.746	CA	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991177	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.12016293279022	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991178	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	CALIFORNIA	USA								1	042	042	04	1	1.9	5	1	5	-1.12016293279022	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991179	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.12016293279022	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	2	California, United States	US	USCA		36.17	-119.746	CA	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991180	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-1.12016293279022	3	Orange County, California, United States	US	USCA	CA059	33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	3	Orange County, California, United States	US	USCA		33.7	-117.768	277294	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991181	20241111	202411	2024	2024.8521	LEG	CONGRESS						LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.12016293279022	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
