1219873924	20240111	202401	2024	2024.0301	IGOUNO	UNITED NATIONS		UNO				IGO													0	112	112	11	3	-2.0	4	1	4	-6.9672131147541	5	Al Jazira, Al Jazirah, Sudan	SU	SU38	37030	14.6	33.35	315342	0								5	Al Jazira, Al Jazirah, Sudan	SU	SU38	37030	14.6	33.35	315342	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873925	20240111	202401	2024	2024.0301	IGOUNO	UNITED NATIONS		UNO				IGO													0	112	112	11	3	-2.0	6	1	6	-6.9672131147541	5	Al Jazira, Al Jazirah, Sudan	SU	SU38	37030	14.6	33.35	315342	0								1	United States	US	US		39.828175	-98.5795	US	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873926	20240111	202401	2024	2024.0301	ISR	ISRAEL	ISR								SDN	SUDAN	SDN								0	042	042	04	1	1.9	1	1	1	-6.9672131147541	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873927	20240111	202401	2024	2024.0301	ISR	ISRAEL	ISR								SDN	SUDAN	SDN								0	042	042	04	1	1.9	1	1	1	-6.9672131147541	1	Ukraine	UP	UP		49	32	UP	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873928	20240111	202401	2024	2024.0301	JUD	JUDICIARY						JUD													0	172	172	17	4	-5.0	2	1	2	-5.60292326431181	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250110131500	https://www.newstribune.com/news/2025/jan/10/venezuelas-opposition-leader-spearheads-protests/
1219873929	20240111	202401	2024	2024.0301	NGA	NIGERIAN	NGA								CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	7.32142857142857	1	Nigeria	NI	NI		10	8	NI	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	20250110131500	https://ippmedia.com/the-guardian/news/world/read/china-to-align-development-initiatives-with-nigerias-renewed-hope-agenda-fm-2025-01-10-145740
1219873930	20240111	202401	2024	2024.0301	NGA	NIGERIAN	NGA								CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	7.32142857142857	1	Nigeria	NI	NI		10	8	NI	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	1	Nigeria	NI	NI		10	8	NI	20250110131500	https://ippmedia.com/the-guardian/news/world/read/china-to-align-development-initiatives-with-nigerias-renewed-hope-agenda-fm-2025-01-10-145740
1219873931	20240111	202401	2024	2024.0301	NGAGOV	NIGERIAN	NGA					GOV			CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	7.32142857142857	1	Nigeria	NI	NI		10	8	NI	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	4	Xizang, Gansu, China	CH	CH15	13270	33.8738	103.952	10631385	20250110131500	https://ippmedia.com/the-guardian/news/world/read/china-to-align-development-initiatives-with-nigerias-renewed-hope-agenda-fm-2025-01-10-145740
1219873932	20240111	202401	2024	2024.0301	PSE	GAZA	PSE								SDN	SUDANESE	SDN								0	042	042	04	1	1.9	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873933	20240111	202401	2024	2024.0301	PSE	GAZA	PSE								SDN	SUDANESE	SDN								0	042	042	04	1	1.9	3	1	3	-6.9672131147541	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873934	20240111	202401	2024	2024.0301	SDN	SUDAN	SDN								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873935	20240111	202401	2024	2024.0301	SDN	SUDAN	SDN								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Ukraine	UP	UP		49	32	UP	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873936	20240111	202401	2024	2024.0301	SDN	SUDANESE	SDN								PSE	GAZA	PSE								0	043	043	04	1	2.8	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873937	20240111	202401	2024	2024.0301	SDN	SUDANESE	SDN								PSE	GAZA	PSE								0	043	043	04	1	2.8	3	1	3	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873938	20240111	202401	2024	2024.0301	SDN	SUDANESE	SDN								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873939	20240111	202401	2024	2024.0301	SDN	SUDANESE	SDN								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	5	1	5	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	1	Ukraine	UP	UP		49	32	UP	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873940	20240111	202401	2024	2024.0301	UKR	UKRAINE	UKR								GOV	MINISTRY						GOV			1	061	061	06	2	6.4	8	1	8	-1.37404580152672	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250110131500	https://www.agriculture.com/3-big-things-today-january-10-2025-8772334
1219873941	20240111	202401	2024	2024.0301	UKR	UKRAINE	UKR								GOV	MINISTRY						GOV			1	061	061	06	2	6.4	2	1	2	-1.37404580152672	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250110131500	https://www.agriculture.com/3-big-things-today-january-10-2025-8772334
1219873942	20240111	202401	2024	2024.0301	UKR	UKRAINE	UKR								SDN	SUDANESE	SDN								0	042	042	04	1	1.9	1	1	1	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873943	20240111	202401	2024	2024.0301	UKR	UKRAINE	UKR								SDN	SUDANESE	SDN								0	042	042	04	1	1.9	5	1	5	-6.9672131147541	1	Ukraine	UP	UP		49	32	UP	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873944	20241211	202412	2024	2024.9342	CAN	TORONTO	CAN								CANCOP	CANADA	CAN					COP			0	193	193	19	4	-10.0	4	1	4	-6.55270655270655	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250110131500	https://toronto.ctvnews.ca/toronto-police-investigating-third-tow-truck-related-shooting-in-scarborough-1.7171067
1219873945	20241211	202412	2024	2024.9342	CANCOP	TORONTO	CAN					COP													0	193	193	19	4	-10.0	6	1	6	-6.55270655270655	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250110131500	https://toronto.ctvnews.ca/toronto-police-investigating-third-tow-truck-related-shooting-in-scarborough-1.7171067
1219873946	20241211	202412	2024	2024.9342	CHN	CHINA	CHN								UZB	UZBEKISTAN	UZB								0	051	051	05	1	3.4	2	1	2	0.57708161582853	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20250110131500	https://international.thenewslens.com/article/187345
1219873947	20241211	202412	2024	2024.9342	DNK	DENMARK	DNK								DNKCOP	DENMARK	DNK					COP			1	173	173	17	4	-5.0	2	1	2	-5.54089709762533	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20250110131500	https://www.cityam.com/cum-ex-fca-fines-broker-over-trading-violations/
1219873948	20241211	202412	2024	2024.9342	DNKCOP	DANISH	DNK					COP													1	173	173	17	4	-5.0	3	1	3	-5.54089709762533	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20250110131500	https://www.cityam.com/cum-ex-fca-fines-broker-over-trading-violations/
1219873949	20241211	202412	2024	2024.9342	EGY	EGYPT	EGY								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-0.35273368606702	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250110131500	https://www.irishtimes.com/culture/books/2025/01/10/dead-poets-live-at-the-gate/
1219873950	20241211	202412	2024	2024.9342	EGY	EGYPT	EGY								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-0.35273368606702	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	20250110131500	https://www.irishtimes.com/culture/books/2025/01/10/dead-poets-live-at-the-gate/
1219873951	20241211	202412	2024	2024.9342	EGY	EGYPTIAN	EGY								PSE	GAZA	PSE								0	036	036	03	1	4.0	4	1	4	-0.35273368606702	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250110131500	https://www.irishtimes.com/culture/books/2025/01/10/dead-poets-live-at-the-gate/
1219873952	20241211	202412	2024	2024.9342	EGY	EGYPTIAN	EGY								PSE	GAZA	PSE								0	036	036	03	1	4.0	1	1	1	-0.35273368606702	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250110131500	https://www.irishtimes.com/culture/books/2025/01/10/dead-poets-live-at-the-gate/
1219873953	20241211	202412	2024	2024.9342	IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			SWE	STOCKHOLM	SWE								1	042	042	04	1	1.9	2	1	2	-3.76237623762377	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250110131500	https://www.gdnonline.com:443/Details/1341664
1219873954	20241211	202412	2024	2024.9342	KGZ	KYRGYZSTAN	KGZ								UZB	UZBEKISTAN	UZB								0	051	051	05	1	3.4	2	1	2	0.57708161582853	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	1	Kyrgyzstan	KG	KG		41	75	KG	20250110131500	https://international.thenewslens.com/article/187345
1219873955	20241211	202412	2024	2024.9342	SDN	SUDAN	SDN								IGOUNOGOV	THE UN		UNO				IGO	GOV		0	010	010	01	1	0.0	4	1	4	-6.9672131147541	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250110131500	https://edition.cnn.com/2025/01/10/africa/sudan-genocide-explained/
1219873956	20241211	202412	2024	2024.9342	SWE	STOCKHOLM	SWE								IGOEUREEC	EUROPEAN COMMISSION	EUR	EEC				IGO			1	043	043	04	1	2.8	2	1	2	-3.76237623762377	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Spain	SP	SP		40	-4	SP	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250110131500	https://www.gdnonline.com:443/Details/1341664
1219873957	20250103	202501	2025	2025.0082											IRLREB	IRISH	IRL					REB			1	043	043	04	1	2.8	6	1	6	1.4423076923077	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250110131500	https://www.theirishfield.ie/racing/racing-news/o-loughlin-weighing-up-windsor-for-jeannot-lapin-851718
1219873958	20250103	202501	2025	2025.0082	IRL	IRELAND	IRL								IRLREB	IRELAND	IRL					REB			1	042	042	04	1	1.9	4	1	4	1.4423076923077	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250110131500	https://www.theirishfield.ie/racing/racing-news/o-loughlin-weighing-up-windsor-for-jeannot-lapin-851718
1219873959	20250103	202501	2025	2025.0082	IRLREB	IRISH	IRL					REB													1	042	042	04	1	1.9	6	1	6	1.4423076923077	5	County Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	0								5	County Meath, Meath, Ireland	EI	EI21	18299	53.6667	-6.66667	-1504473	20250110131500	https://www.theirishfield.ie/racing/racing-news/o-loughlin-weighing-up-windsor-for-jeannot-lapin-851718
1219873960	20250103	202501	2025	2025.0082	IRLREB	IRELAND	IRL					REB			IRL	IRELAND	IRL								1	043	043	04	1	2.8	4	1	4	1.4423076923077	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250110131500	https://www.theirishfield.ie/racing/racing-news/o-loughlin-weighing-up-windsor-for-jeannot-lapin-851718
1219873961	20250109	202501	2025	2025.0247	CANELI	CANADA	CAN					ELI													0	070	070	07	2	7.0	2	1	2	-4.05172413793103	1	Canada	CA	CA		60	-96	CA	0								3	Palisades, Washington, United States	US	USWA	WA017	47.419	-119.914	1531057	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873962	20250109	202501	2025	2025.0247	CANELI	CANADA	CAN					ELI			CAN	CANADA	CAN								0	033	033	03	1	5.2	2	1	2	-4.05172413793103	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873963	20250109	202501	2025	2025.0247	ELI	ACTOR						ELI													0	033	033	03	1	5.2	2	1	2	-4.05172413793103	3	Palisades, Washington, United States	US	USWA	WA017	47.419	-119.914	1531057	0								1	Canada	CA	CA		60	-96	CA	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873964	20250109	202501	2025	2025.0247	ELI	ACTOR						ELI													0	033	033	03	1	5.2	4	1	4	-4.05172413793103	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873965	20250109	202501	2025	2025.0247	ELI	ACTOR						ELI													0	070	070	07	2	7.0	2	1	2	-4.05172413793103	3	Palisades, Washington, United States	US	USWA	WA017	47.419	-119.914	1531057	0								1	Canada	CA	CA		60	-96	CA	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873966	20250109	202501	2025	2025.0247	ELI	ACTOR						ELI			CAN	CANADA	CAN								0	033	033	03	1	5.2	2	1	2	-4.05172413793103	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250110131500	https://www.lmfm.ie/news/news-extra/los-angeles-wildfires-devour-thousands-of-homes-death-toll-rises-to-10/
1219873967	20250110	202501	2025	2025.0274											AGR	FARMER						AGR			1	141	141	14	3	-6.5	140	14	140	-3.82979575515029	0								0								0								20250110131500	https://www.cravenherald.co.uk/news/national/24847971.farming-industry-destroyed-lack-government-support-say-protesters/
1219873968	20250110	202501	2025	2025.0274											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	5	1	3	1.87438342650444	0								4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	4	Bondi Beach, New South Wales, Australia	AS	AS02	5114	-33.8902	151.276	-1560360	20250110131500	https://edition.cnn.com/travel/coin-flip-bondi-beach-1970s-chance-encounters/
1219873969	20250110	202501	2025	2025.0274											AUS	SYDNEY	AUS								0	042	042	04	1	1.9	2	1	2	1.87438342650444	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250110131500	https://edition.cnn.com/travel/coin-flip-bondi-beach-1970s-chance-encounters/
1219873970	20250110	202501	2025	2025.0274											AUSJUD	AUSTRALIA	AUS					JUD			1	170	170	17	4	-7.0	1	1	1	-1.03305785123967	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	20250110131500	https://www.sconeadvocate.com.au/story/8863557/nsw-maritime-crackdown-on-rogue-jet-ski-riders-this-weekend/?cs=305
1219873971	20250110	202501	2025	2025.0274											AUSJUD	AUSTRALIA	AUS					JUD			1	170	170	17	4	-7.0	5	1	5	-1.03305785123967	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250110131500	https://www.sconeadvocate.com.au/story/8863557/nsw-maritime-crackdown-on-rogue-jet-ski-riders-this-weekend/?cs=305
1219873972	20250110	202501	2025	2025.0274											BRA	BRAZIL	BRA								1	040	040	04	1	1.0	4	1	4	1.12994350282486	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250110131500	https://leadership.ng/man-city-chase-young-brazil-star-vitor-reis/
1219873973	20250110	202501	2025	2025.0274											BUS	INDUSTRY						BUS			0	013	013	01	1	0.4	2	1	2	3.10344827586207	0								3	Aiken County, South Carolina, United States	US	USSC		33.5835	-81.5998	1247979	3	Aiken County, South Carolina, United States	US	USSC		33.5835	-81.5998	1247979	20250110131500	https://www.postandcourier.com/aikenstandard/aikenstandard/education/usca-funding-request-2026/article_78f2cc1c-ceeb-11ef-9e07-ef8e12e5da31.html
1219873974	20250110	202501	2025	2025.0274											BUS	INDUSTRY						BUS			0	013	013	01	1	0.4	3	1	3	3.10344827586207	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250110131500	https://www.postandcourier.com/aikenstandard/aikenstandard/education/usca-funding-request-2026/article_78f2cc1c-ceeb-11ef-9e07-ef8e12e5da31.html
1219873975	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	030	030	03	1	4.0	5	1	5	-1.61290322580646	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250110131500	https://www.lawgazette.co.uk/news/rbg-optimistic-that-talks-can-stave-off-insolvency/5121980.article
1219873976	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	-1.61290322580646	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250110131500	https://www.lawgazette.co.uk/news/rbg-optimistic-that-talks-can-stave-off-insolvency/5121980.article
1219873977	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	046	046	04	1	7.0	1	1	1	3.47222222222223	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250110131500	https://www.artnews.com/art-news/news/art-authentication-company-hephaestus-analytical-merges-with-art-analysis-firm-artdiscovery-1234729705/
