1213113785	20241125	202411	2024	2024.8904											IND	KOLKATA	IND								1	173	173	17	4	-5.0	3	1	3	-7.06521739130435	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20241202084500	https://www.prokerala.com/news/articles/a1586400.html
1213113786	20241125	202411	2024	2024.8904											USA	LOS ANGELES	USA								1	154	154	15	4	-7.2	30	1	10	-6.76691729323309	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20241202084500	https://nypost.com/2024/12/02/us-news/wedding-photographer-and-family-shocked-by-sickening-insults-from-fellow-united-passenger/
1213113787	20241125	202411	2024	2024.8904	GBR	UNITED KINGDOM	GBR								UGA	UGANDA	UGA								1	042	042	04	1	1.9	5	1	5	-9.44700460829493	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241202084500	https://www.birminghammail.co.uk/travel/travellers-warned-one-thing-before-30493930
1213113788	20241125	202411	2024	2024.8904	IND	KOLKATA	IND								BGD	BANGLADESHI	BGD								1	112	112	11	3	-2.0	5	1	5	-7.06521739130435	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20241202084500	https://www.prokerala.com/news/articles/a1586400.html
1213113789	20241125	202411	2024	2024.8904	IND	KOLKATA	IND								BGD	BANGLADESHI	BGD								1	173	173	17	4	-5.0	2	1	2	-7.06521739130435	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	1	Bangladesh	BG	BG		24	90	BG	4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20241202084500	https://www.prokerala.com/news/articles/a1586400.html
1213113790	20241125	202411	2024	2024.8904	UGA	UGANDA	UGA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	5	1	5	-9.44700460829493	1	Uganda	UG	UG		2	33	UG	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Uganda	UG	UG		2	33	UG	20241202084500	https://www.birminghammail.co.uk/travel/travellers-warned-one-thing-before-30493930
1213113791	20241202	202412	2024	2024.9096											AGR	FARMER						AGR			1	043	043	04	1	2.8	6	1	6	10.3678929765886	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20241202084500	https://www.sundaymail.co.zw/new-young-farmers-honoured
1213113792	20241202	202412	2024	2024.9096											AUS	QUEENSLAND	AUS								0	020	020	02	1	3.0	5	1	5	-5.51181102362205	0								4	Curtis Island, Queensland, Australia	AS	AS04	154666	-23.6222	151.16	-1568626	4	Curtis Island, Queensland, Australia	AS	AS04	154666	-23.6222	151.16	-1568626	20241202084500	https://www.mirror.co.uk/news/world-news/queensland-shark-attack-horror-spearfisherman-34227273
1213113793	20241202	202412	2024	2024.9096											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	1	0.52238805970149	0								4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20241202084500	https://www.northerndailyleader.com.au/story/8835210/renewable-energy-talks-spark-hope-for-future-of-new-england-rez/
1213113794	20241202	202412	2024	2024.9096											AUS	PERTH	AUS								1	042	042	04	1	1.9	10	1	10	1.4760147601476	0								4	Cottesloe, Western Australia, Australia	AS	AS08	5531	-32	115.767	-1567697	4	Cottesloe, Western Australia, Australia	AS	AS08	5531	-32	115.767	-1567697	20241202084500	https://www.mirror.co.uk/news/world-news/cottesloe-beach-fire-two-sailors-34227386
1213113795	20241202	202412	2024	2024.9096											AUS	QUEENSLAND	AUS								0	100	100	10	3	-5.0	5	1	5	-5.51181102362205	0								4	Curtis Island, Queensland, Australia	AS	AS04	154666	-23.6222	151.16	-1568626	4	Curtis Island, Queensland, Australia	AS	AS04	154666	-23.6222	151.16	-1568626	20241202084500	https://www.mirror.co.uk/news/world-news/queensland-shark-attack-horror-spearfisherman-34227273
1213113796	20241202	202412	2024	2024.9096											BUS	COMPANY						BUS			0	057	057	05	1	8.0	3	1	3	-5.25328330206379	0								3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	3	Brooklyn, Florida, United States	US	USFL	FL031	30.3236	-81.6745	279437	20241202084500	https://www.sun-sentinel.com/2024/12/02/rapper-tekashi-6ix9ines-legal-troubles-expand-with-two-south-florida-lawsuits/
1213113797	20241202	202412	2024	2024.9096											BUS	INDUSTRY						BUS			1	062	062	06	2	7.4	5	1	5	-0.59347181008902	0								0								0								20241202084500	https://www.lincolntimesnews.com/online_features/press_releases/sis-expands-capabilities-with-strategic-acquisition-of-surgical-notes/article_81cce677-72b4-576f-afd6-ce951642d90d.html
1213113798	20241202	202412	2024	2024.9096											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	0.909090909090909	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20241202084500	https://thehimalayantimes.com/nepal/pm-oli-to-embark-on-official-visit-to-china-today
1213113799	20241202	202412	2024	2024.9096											CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	-0.18518518518519	0								4	Zhenzhao, Zhejiang, China	CH	CH02	13324	29.4971	121.125	10563190	4	Zhenzhao, Zhejiang, China	CH	CH02	13324	29.4971	121.125	10563190	20241202084500	https://www.rappler.com/philippines/mindanao/mindanao-literature-ethics-intersect-cagayan-de-oro-scholars-gathering/
1213113800	20241202	202412	2024	2024.9096											CHN	CHINA	CHN								0	043	043	04	1	2.8	6	1	6	4.36590436590436	0								4	Ying Ying, Liaoning, China	CH	CH19	13181	41.5211	125.249	28512	4	Ying Ying, Liaoning, China	CH	CH19	13181	41.5211	125.249	28512	20241202084500	https://www.clickorlando.com/news/world/2024/12/02/hong-kong-launches-panda-sculpture-tour-as-the-city-hopes-the-bear-craze-boosts-tourism/
1213113801	20241202	202412	2024	2024.9096											CHR	CHRISTIAN				CHR					0	0874	087	08	2	10.0	5	1	5	-6.090026478376	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20241202084500	https://www.irishnews.com/life/the-plea-of-the-persecuted-dont-forget-us-this-advent-season-LBM6IXJQBZESNIZIND2B7IOTB4/
1213113802	20241202	202412	2024	2024.9096											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-2.6369168356998	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241202084500	https://www.irishnews.com/news/northern-ireland/tributes-paid-to-young-beautician-who-died-in-absolute-tragedy-in-belfast-nightclub-E5YDK3CDWBFZNK4YSK6VCFHRGQ/
1213113803	20241202	202412	2024	2024.9096											CRM	DEALER						CRM			0	012	012	01	1	-0.4	10	1	10	-3.73563218390805	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241202084500	https://news.sky.com/story/vauxhall-parent-firms-boss-abruptly-resigns-days-after-luton-plant-announced-closure-13265131
1213113804	20241202	202412	2024	2024.9096											CRM	DEALER						CRM			0	040	040	04	1	1.0	10	1	10	-3.73563218390805	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241202084500	https://news.sky.com/story/vauxhall-parent-firms-boss-abruptly-resigns-days-after-luton-plant-announced-closure-13265131
1213113805	20241202	202412	2024	2024.9096											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	10	1	10	-2.34604105571848	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20241202084500	https://eturbonews.com/maui-shelter-in-place-hotels-homes-avoid-arrest/
1213113806	20241202	202412	2024	2024.9096											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	10	1	10	-2.34604105571848	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20241202084500	https://eturbonews.com/maui-shelter-in-place-hotels-homes-avoid-arrest/
1213113807	20241202	202412	2024	2024.9096											CVL	TRAVELER						CVL			0	046	046	04	1	7.0	10	1	10	-2.34604105571848	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20241202084500	https://eturbonews.com/maui-shelter-in-place-hotels-homes-avoid-arrest/
1213113808	20241202	202412	2024	2024.9096											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	10	1	10	-6.090026478376	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20241202084500	https://www.irishnews.com/life/the-plea-of-the-persecuted-dont-forget-us-this-advent-season-LBM6IXJQBZESNIZIND2B7IOTB4/
1213113809	20241202	202412	2024	2024.9096											CVL	POPULATION						CVL			1	130	130	13	3	-4.4	3	1	3	-1.68269230769231	0								4	Nagina, Haryana, India	IN	IN10	17835	27.9167	76.9833	-2105375	4	Nagina, Haryana, India	IN	IN10	17835	27.9167	76.9833	-2105375	20241202084500	https://economictimes.indiatimes.com/news/politics-and-nation/national-interest-vs-lack-of-jobs-oppn-bjp-mps-debate-bhagwats-population-remarks/articleshow/115893456.cms
1213113810	20241202	202412	2024	2024.9096											CVL	HUNTER						CVL			0	173	173	17	4	-5.0	1	1	1	-4.77508650519031	0								2	California, United States	US	USCA		36.17	-119.746	CA	1	France	FR	FR		46	2	FR	20241202084500	https://dailyexpress.com.my/news/247327/biden-pardons-his-son-hunter-despite-previous-pledges-not-to/
1213113811	20241202	202412	2024	2024.9096											ELI	ACTOR						ELI			1	046	046	04	1	7.0	5	1	5	-4.3859649122807	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20241202084500	https://www.kpbs.org/news/2024/11/26/american-experience-american-coup-wilmington-1898
1213113812	20241202	202412	2024	2024.9096											GBR	WALES	GBR								1	190	190	19	4	-10.0	14	1	10	8.63579474342931	0								4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	4	Southport, Sefton, United Kingdom	UK	UKL8	40121	53.6667	-3	-2608309	20241202084500	https://www.perthnow.com.au/news/royal-family/princess-kate-royal-christmas-carol-concert-message-a-signal-of-hope-after-cancer-battle--c-16945982
1213113813	20241202	202412	2024	2024.9096											GOV	MINIST						GOV			1	040	040	04	1	1.0	2	1	2	1.80505415162455	0								4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	20241202084500	https://eturbonews.com/seychelles-minister-for-tourism-meets-with-general-managers/
1213113814	20241202	202412	2024	2024.9096											GOV	MAYOR						GOV			1	040	040	04	1	1.0	4	1	2	0.52238805970149	0								4	Uralla, New South Wales, Australia	AS	AS02	5096	-30.6411	151.501	-1606638	4	Armidale, New South Wales, Australia	AS	AS02	5096	-30.5083	151.671	-1556250	20241202084500	https://www.northerndailyleader.com.au/story/8835210/renewable-energy-talks-spark-hope-for-future-of-new-england-rez/
1213113815	20241202	202412	2024	2024.9096											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	2.02020202020202	0								4	Curtorim, Goa, India	IN	IN33	70123	15.2833	74.0333	-2093737	4	Curtorim, Goa, India	IN	IN33	70123	15.2833	74.0333	-2093737	20241202084500	https://eturbonews.com/baton-change-at-skal-goa/
1213113816	20241202	202412	2024	2024.9096											GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	7	1	7	3.35820895522388	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	East Timor	TT	TT		-8.833333	125.75	TT	20241202084500	https://dailyexpress.com.my/news/247361/prime-minister-anwar-hosts-luncheon-for-timor-leste-s-xanana-gusm%C3%A3o-shares-lighthearted-dia-datang-moment/
1213113817	20241202	202412	2024	2024.9096											GOV	MINIST						GOV			1	043	043	04	1	2.8	2	1	2	1.80505415162455	0								4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	4	Praslin, Seychelles (general), Seychelles	SE	SE00	61269	-4.31667	55.7333	-1322641	20241202084500	https://eturbonews.com/seychelles-minister-for-tourism-meets-with-general-managers/
1213113818	20241202	202412	2024	2024.9096											GOV	RULING COALITION						GOV			0	080	080	08	2	5.0	10	1	10	-1.52671755725191	0								1	Nepal	NP	NP		28	84	NP	1	Nepal	NP	NP		28	84	NP	20241202084500	https://thehimalayantimes.com/opinion/nepals-constitution-is-it-just-a-tool-to-rule
1213113819	20241202	202412	2024	2024.9096											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	6	1	6	-4.49438202247191	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20241202084500	https://www.dawn.com/news/1876080/gandapur-announces-rs1bn-for-strengthening-kp-ctd-to-fight-terrorism
1213113820	20241202	202412	2024	2024.9096											GOVAGR	AGRICULTURE SECRETARY						GOV	AGR		1	043	043	04	1	2.8	1	1	1	3.89863547758284	0								3	Doylesburg, Pennsylvania, United States	US	USPA	PA055	40.2134	-77.7	1173439	3	Riverton, Pennsylvania, United States	US	USPA	PA003	40.3584	-79.8348	1196543	20241202084500	https://www.lewistownsentinel.com/news/agriculture/2024/12/farm-highlights-investments-in-military-veteran-farmers/
1213113821	20241202	202412	2024	2024.9096											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-4.63709677419355	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20241202084500	https://www.manchestereveningnews.co.uk/news/uk-news/tragedy-woman-24-dies-nightclub-30493876
1213113822	20241202	202412	2024	2024.9096											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	3	1	3	-4.375	0								4	Vang Vieng, Viangchan, Laos	LA	LA27	74338	18.9333	102.45	-2666441	4	Vang Vieng, Viangchan, Laos	LA	LA27	74338	18.9333	102.45	-2666441	20241202084500	https://www.lbc.co.uk/news/factory-owner-arrested-laos-mass-poisoning-case/
1213113823	20241202	202412	2024	2024.9096											IRLBUS	IRELAND	IRL					BUS			1	192	192	19	4	-9.5	10	1	10	2.63157894736842	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241202084500	https://www.openpr.com/news/archive/267001/Professional-CV-Ireland.html
1213113824	20241202	202412	2024	2024.9096											ITA	ROME	ITA								1	042	042	04	1	1.9	8	1	8	-6.090026478376	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20241202084500	https://www.irishnews.com/life/the-plea-of-the-persecuted-dont-forget-us-this-advent-season-LBM6IXJQBZESNIZIND2B7IOTB4/
1213113825	20241202	202412	2024	2024.9096											ITA	ITALY	ITA								1	186	186	18	4	-10.0	4	1	4	-2.26500566251415	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20241202084500	https://www.malaysia-today.net/2024/12/02/will-zahid-betray-anwar/
1213113826	20241202	202412	2024	2024.9096											JAM	JAMAICA	JAM								0	051	051	05	1	3.4	8	1	8	1.39211136890952	0								4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	4	Portmore, Saint Catherine, Jamaica	JM	JM10	18425	17.9667	-76.8667	-3753311	20241202084500	https://www.jamaicaobserver.com/2024/12/02/almost-full-employment-yet-labour-gaps-glaring-zacca-laments/
1213113827	20241202	202412	2024	2024.9096											JORELI	HASSAN	JOR					ELI			1	080	080	08	2	5.0	3	1	3	-5.14233241505969	0								1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	20241202084500	http://www.strategypage.com/%5Chtmw%5Chtsf%5Carticles%5C2024120102027.aspx
1213113828	20241202	202412	2024	2024.9096											LBN	LEBANON	LBN								1	080	080	08	2	5.0	1	1	1	-5.14233241505969	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20241202084500	http://www.strategypage.com/%5Chtmw%5Chtsf%5Carticles%5C2024120102027.aspx
1213113829	20241202	202412	2024	2024.9096											LBR	LIBERIAN	LBR								1	040	040	04	1	1.0	10	1	10	7.18336483931947	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20241202084500	https://frontpageafricaonline.com/news/liberia-yotan-partners-host-3rd-liberian-youth-sdg-summit-focused-on-empowering-future-leaders/
1213113830	20241202	202412	2024	2024.9096											LBR	LIBERIA	LBR								0	100	100	10	3	-5.0	1	1	1	-6.78217821782178	0								4	Nimba, Nimba, Liberia	LI	LI09	40744	7.48889	-8.57083	-2132286	4	Nimba, Nimba, Liberia	LI	LI09	40744	7.48889	-8.57083	-2132286	20241202084500	https://frontpageafricaonline.com/news/liberia-victims-and-advocates-angry-warlord-prince-johnsons-death-means-he-will-not-face-justice-call-for-urgency-in-establishing-war-crimes-court/
1213113831	20241202	202412	2024	2024.9096											LBR	LIBERIA	LBR								0	100	100	10	3	-5.0	1	1	1	-6.78217821782178	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241202084500	https://frontpageafricaonline.com/news/liberia-victims-and-advocates-angry-warlord-prince-johnsons-death-means-he-will-not-face-justice-call-for-urgency-in-establishing-war-crimes-court/
1213113832	20241202	202412	2024	2024.9096											LBR	LIBERIA	LBR								0	1124	112	11	3	-2.0	2	1	2	-6.78217821782178	0								4	Nimba, Nimba, Liberia	LI	LI09	40744	7.48889	-8.57083	-2132286	4	Nimba, Nimba, Liberia	LI	LI09	40744	7.48889	-8.57083	-2132286	20241202084500	https://frontpageafricaonline.com/news/liberia-victims-and-advocates-angry-warlord-prince-johnsons-death-means-he-will-not-face-justice-call-for-urgency-in-establishing-war-crimes-court/
1213113833	20241202	202412	2024	2024.9096											LEG	GENERAL ASSEMBLY						LEG			1	042	042	04	1	1.9	10	1	10	3.72340425531914	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20241202084500	https://frontpageafricaonline.com/news/aama-nominates-liberia-to-host-its-2025-international-conference-in-monrovia/
1213113834	20241202	202412	2024	2024.9096											MED	MEDIA						MED			1	020	020	02	1	3.0	10	1	10	-2.27963525835867	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20241202084500	https://www.indianweb2.com/2024/12/6-countries-that-implemented-or.html
1213113835	20241202	202412	2024	2024.9096											MED	MEDIA						MED			1	020	020	02	1	3.0	10	1	10	-2.27963525835867	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241202084500	https://www.indianweb2.com/2024/12/6-countries-that-implemented-or.html
1213113836	20241202	202412	2024	2024.9096											MED	MEDIA						MED			0	020	020	02	1	3.0	5	1	5	-2.34604105571848	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20241202084500	https://eturbonews.com/maui-shelter-in-place-hotels-homes-avoid-arrest/
1213113837	20241202	202412	2024	2024.9096											MED	MEDIA						MED			1	042	042	04	1	1.9	5	1	5	4.36590436590436	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241202084500	https://www.clickorlando.com/news/world/2024/12/02/hong-kong-launches-panda-sculpture-tour-as-the-city-hopes-the-bear-craze-boosts-tourism/
1213113838	20241202	202412	2024	2024.9096											MED	MEDIA						MED			1	046	046	04	1	7.0	10	1	10	4.88431876606684	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20241202084500	https://www.campaignindia.in:443/article/ashish-bhushan-joins-haymarket-media-group-as-country-head-in-india/499671
1213113839	20241202	202412	2024	2024.9096											MIL	MILITARY						MIL			1	050	050	05	1	3.5	2	1	2	-2.60223048327138	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20241202084500	https://www.prokerala.com/news/articles/a1586389.html
1213113840	20241202	202412	2024	2024.9096											MUS	MAURITIUS	MUS								1	042	042	04	1	1.9	10	1	10	2.9126213592233	0								4	Bois Cheri, Savanne, Mauritius	MP	MP20	19544	-20.4194	57.5325	-1354803	4	Bois Cheri, Savanne, Mauritius	MP	MP20	19544	-20.4194	57.5325	-1354803	20241202084500	https://eturbonews.com/attention-foodie-tourists-eating-out-mauritius/
1213113841	20241202	202412	2024	2024.9096											MYS	MALAYSIA	MYS								0	141	141	14	3	-6.5	1	1	1	-2.26500566251415	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20241202084500	https://www.malaysia-today.net/2024/12/02/will-zahid-betray-anwar/
1213113842	20241202	202412	2024	2024.9096											MYS	MALAYSIA	MYS								0	173	173	17	4	-5.0	4	1	4	-2.26500566251415	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20241202084500	https://www.malaysia-today.net/2024/12/02/will-zahid-betray-anwar/
1213113843	20241202	202412	2024	2024.9096											NGA	NIGERIAN	NGA								1	030	030	03	1	4.0	2	1	2	-8.08202653799759	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20241202084500	http://www.strategypage.com/qnd/nigeria/articles/202412020334.aspx
1213113844	20241202	202412	2024	2024.9096											NGA	IBADAN	NGA								1	046	046	04	1	7.0	12	1	10	-3.20197044334976	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20241202084500	https://dailypost.ng/2024/12/02/probe-incessant-power-outage-in-uch-ibadan-indigenes-tell-fg/
1213113845	20241202	202412	2024	2024.9096											NGAGOV	NIGERIAN	NGA					GOV			1	030	030	03	1	4.0	6	1	6	-8.08202653799759	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20241202084500	http://www.strategypage.com/qnd/nigeria/articles/202412020334.aspx
