1216350620	20231219	202312	2023	2023.9562											NGA	NIGERIA	NGA								1	0841	084	08	2	7.0	3	1	3	11.2094395280236	0								4	Daura, Katsina, Nigeria	NI	NI24	190968	12.7243	7.71995	10457015	4	Daura, Katsina, Nigeria	NI	NI24	190968	12.7243	7.71995	10457015	20241218131500	https://allafrica.com/stories/202412180272.html
1216350621	20231219	202312	2023	2023.9562	BUS	INDUSTRY						BUS			CHN	CHINESE	CHN								1	050	050	05	1	3.5	5	1	5	-1.73913043478261	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	20241218131500	https://www.scmp.com/tech/tech-trends/article/3291372/chinas-genai-sector-sees-more-funding-fewer-deals-sign-consolidation-data-shows
1216350622	20231219	202312	2023	2023.9562	CHN	CHINESE	CHN								BUS	INDUSTRY						BUS			1	050	050	05	1	3.5	5	1	5	-1.73913043478261	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	4	Zhipu, Zhejiang, China	CH	CH02	13328	29.2128	120.539	10562466	20241218131500	https://www.scmp.com/tech/tech-trends/article/3291372/chinas-genai-sector-sees-more-funding-fewer-deals-sign-consolidation-data-shows
1216350623	20231219	202312	2023	2023.9562	FRA	FRANCE	FRA								GOV	AMBASSADOR						GOV			1	050	050	05	1	3.5	2	1	2	5.31914893617022	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350624	20231219	202312	2023	2023.9562	FRA	FRANCE	FRA								GOV	AMBASSADOR						GOV			1	050	050	05	1	3.5	2	1	2	5.31914893617022	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350625	20231219	202312	2023	2023.9562	FRA	FRANCE	FRA								IGOUNODEV	UNESCO		UNO				IGO	DEV		1	042	042	04	1	1.9	2	1	2	5.31914893617022	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350626	20231219	202312	2023	2023.9562	FRA	FRANCE	FRA								IGOUNODEV	UNESCO		UNO				IGO	DEV		1	042	042	04	1	1.9	2	1	2	5.31914893617022	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350627	20231219	202312	2023	2023.9562	GOV	FINANCE MINIST						GOV			MAR	MORROCCO	MAR								0	036	036	03	1	4.0	2	1	2	-1.00111234705228	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
1216350628	20231219	202312	2023	2023.9562	GOV	FINANCE MINIST						GOV			MAR	MORROCCO	MAR								0	036	036	03	1	4.0	6	1	6	-1.00111234705228	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
1216350629	20231219	202312	2023	2023.9562	GOV	FINANCE MINIST						GOV			MAR	MORROCCO	MAR								0	042	042	04	1	1.9	2	1	2	-1.00111234705228	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
1216350630	20231219	202312	2023	2023.9562	GOV	FINANCE MINIST						GOV			MAR	MORROCCO	MAR								0	042	042	04	1	1.9	6	1	6	-1.00111234705228	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
1216350631	20231219	202312	2023	2023.9562	IGOUNODEV	UNESCO		UNO				IGO	DEV		FRA	FRANCE	FRA								1	043	043	04	1	2.8	2	1	2	5.31914893617022	1	Brazil	BR	BR		-10	-55	BR	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Brazil	BR	BR		-10	-55	BR	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350632	20231219	202312	2023	2023.9562	IGOUNODEV	UNESCO		UNO				IGO	DEV		FRA	FRANCE	FRA								1	043	043	04	1	2.8	2	1	2	5.31914893617022	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350633	20231219	202312	2023	2023.9562	IGOUNODEV	UNESCO		UNO				IGO	DEV		USACVL	AMERICAN	USA					CVL			1	043	043	04	1	2.8	6	1	6	5.31914893617022	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241218131500	https://wwd.com/pop-culture/celebrity-news/pharrell-williams-unesco-goodwill-ambassador-1236770465/
1216350634	20231219	202312	2023	2023.9562	JPN	JAPAN	JPN																		1	061	061	06	2	6.4	6	1	6	4.23728813559322	4	Izumisano, Osaka, Japan	JA	JA32	35802	34.4167	135.317	-231191	0								4	Izumisano, Osaka, Japan	JA	JA32	35802	34.4167	135.317	-231191	20241218131500	https://en.vietnamplus.vn/binh-dinh-province-works-to-attract-investment-from-japan-post306953.vnp
1216350635	20231219	202312	2023	2023.9562	JPN	JAPAN	JPN																		1	061	061	06	2	6.4	4	1	4	4.23728813559322	4	Binh Dinh, Vietnam (general), Vietnam, Republic Of	VM	VM00	73949	9.17417	105.254	-3702219	0								4	Izumisano, Osaka, Japan	JA	JA32	35802	34.4167	135.317	-231191	20241218131500	https://en.vietnamplus.vn/binh-dinh-province-works-to-attract-investment-from-japan-post306953.vnp
1216350636	20231219	202312	2023	2023.9562	KEN	KENYA	KEN								IGOAFRAFU	AFRICAN UNION	AFR					IGO			0	072	072	07	2	8.3	4	1	4	-7.08661417322835	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	20241218131500	https://mareeg.com/kenyan-soldiers-killed-in-al-shabab-attack/
1216350637	20231219	202312	2023	2023.9562	KEN	KENYA	KEN								IGOAFRAFU	AFRICAN UNION	AFR					IGO			0	072	072	07	2	8.3	1	1	1	-7.08661417322835	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	4	Shabelle, Bay, Somalia	SO	SO04	25670	2.19037	42.8761	-3229145	20241218131500	https://mareeg.com/kenyan-soldiers-killed-in-al-shabab-attack/
1216350638	20231219	202312	2023	2023.9562	MAR	MORROCCO	MAR								GOV	FINANCE MINIST						GOV			0	036	036	03	1	4.0	2	1	2	-1.00111234705228	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
1216350639	20231219	202312	2023	2023.9562	MAR	MORROCCO	MAR								GOV	FINANCE MINIST						GOV			0	036	036	03	1	4.0	6	1	6	-1.00111234705228	3	World Bank, District of Columbia, United States	US	USDC	DC001	38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20241218131500	https://nepalitimes.com/news/upper-arun-question-mark
