1219876611	20250103	202501	2025	2025.0082	GBR	SCOTLAND	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	051	051	05	1	3.4	10	1	10	-2.61682242990654	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250110133000	https://www.barrons.com/news/scots-leader-hails-opening-of-uk-s-first-drug-consumption-facility-8e15e4f5
1219876612	20250103	202501	2025	2025.0082	USA	AMERICAN	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	2	1	2	-1.20320855614974	1	United States	US	US		39.828175	-98.5795	US	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	4	Fort Mcmurray, Alberta, Canada	CA	CA01	154724	56.7333	-111.383	-564818	20250110133000	https://www.edmontonexaminer.com:443/opinion/columnists/gunter-alberta-resilient-in-the-face-of-federal-liberal-obstructionism
1219876613	20250103	202501	2025	2025.0082	USA	AMERICAN	USA								CAN	CANADA	CAN								1	061	061	06	2	6.4	6	1	6	-1.20320855614974	1	United States	US	US		39.828175	-98.5795	US	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250110133000	https://www.edmontonexaminer.com:443/opinion/columnists/gunter-alberta-resilient-in-the-face-of-federal-liberal-obstructionism
1219876614	20250109	202501	2025	2025.0247	CVL	CONSTITUENT						CVL													1	010	010	01	1	0.0	10	1	10	-1.21951219512195	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250110133000	https://www.ntv.co.ug/ug/news/national/special-prayers-held-for-fallen-kawempe-north-mp-muhammed-ssegirinya-at-nooh-mbogo-4884658
1219876615	20250109	202501	2025	2025.0247	EDU	UNIVERSITY						EDU			USA	WISCONSIN	USA								1	010	010	01	1	0.0	1	1	1	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876616	20250109	202501	2025	2025.0247	EDU	UNIVERSITY						EDU			USA	WISCONSIN	USA								1	010	010	01	1	0.0	1	1	1	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876617	20250109	202501	2025	2025.0247	EDU	UNIVERSITY						EDU			USA	MILWAUKEE	USA								1	040	040	04	1	1.0	1	1	1	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876618	20250109	202501	2025	2025.0247	EDU	UNIVERSITY						EDU			USA	MILWAUKEE	USA								1	040	040	04	1	1.0	1	1	1	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876619	20250109	202501	2025	2025.0247	EDUGOV	UNIVERSITY						EDU	GOV		USA	WISCONSIN	USA								1	010	010	01	1	0.0	1	1	1	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876620	20250109	202501	2025	2025.0247	EDUGOV	UNIVERSITY						EDU	GOV		USA	WISCONSIN	USA								1	010	010	01	1	0.0	1	1	1	-0.48134777376655	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876621	20250109	202501	2025	2025.0247	EDUGOV	UNIVERSITY						EDU	GOV		USA	MILWAUKEE	USA								1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876622	20250109	202501	2025	2025.0247	USA	MILWAUKEE	USA								EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	1	1	1	-0.48134777376655	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876623	20250109	202501	2025	2025.0247	USA	MILWAUKEE	USA								EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	1	1	1	-0.48134777376655	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876624	20250109	202501	2025	2025.0247	USA	MILWAUKEE	USA								EDUGOV	UNIVERSITY						EDU	GOV		1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876625	20250109	202501	2025	2025.0247	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876626	20250109	202501	2025	2025.0247	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876627	20250109	202501	2025	2025.0247	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Marquette University, Wisconsin, United States	US	USWI		43.0375	-87.9298	1569068	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876628	20250109	202501	2025	2025.0247	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876629	20250109	202501	2025	2025.0247	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876630	20250109	202501	2025	2025.0247	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.48134777376655	3	Marquette University, Wisconsin, United States	US	USWI	WI079	43.0375	-87.9298	1569068	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250110133000	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-ben-miller-dairy-farmers-of-wisconsin-milwaukee-area-higher-ed-institutions-gearing-up-for-enrollment-cliff-ai-shifts/
1219876631	20250110	202501	2025	2025.0274											ARE	DUBAI	ARE								0	080	080	08	2	5.0	6	1	6	-5.06993006993007	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250110133000	https://www.worcesternews.co.uk/news/24847171.drug-dealers-worcestershire-gang-dismantled-police/
1219876632	20250110	202501	2025	2025.0274											ARE	DUBAI	ARE								0	111	111	11	3	-2.0	3	1	3	-5.06993006993007	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250110133000	https://www.worcesternews.co.uk/news/24847171.drug-dealers-worcestershire-gang-dismantled-police/
1219876633	20250110	202501	2025	2025.0274											AUS	VICTORIA	AUS								1	036	036	03	1	4.0	5	1	5	1.52091254752851	0								0								0								20250110133000	https://euroweeklynews.com/2025/01/10/hike-with-friends-to-eagle-aqueduct/
1219876634	20250110	202501	2025	2025.0274											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	3	1	3	2.48901903367497	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250110133000	https://www.mirror.co.uk/3am/celebrity-news/inside-babygirl-star-sophie-wildes-34441095
1219876635	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	036	036	03	1	4.0	3	1	3	2.20125786163522	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250110133000	https://www.finanznachrichten.de/nachrichten-2025-01/64260739-chemify-hires-biopharma-veteran-dr-alastair-leighton-as-chief-operating-officer-004.htm
1219876636	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	046	046	04	1	7.0	5	1	5	4.20168067226891	0								3	Canonsburg, Pennsylvania, United States	US	USPA	PA125	40.2626	-80.1873	1171179	3	Canonsburg, Pennsylvania, United States	US	USPA	PA125	40.2626	-80.1873	1171179	20250110133000	https://www.themarketsdaily.com/2025/01/10/arch-resources-approves-merger-agreement-with-consol-energy-shareholders-vote-in-favor.html
1219876637	20250110	202501	2025	2025.0274											BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	10	1	10	3.26449033977348	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250110133000	https://www.bizbash.com/production-strategy/opinion-experts/article/22930066/top-event-trends-to-know-in-2025
1219876638	20250110	202501	2025	2025.0274											BUS	COMPANIES						BUS			0	051	051	05	1	3.4	5	1	5	3.56731875719218	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250110133000	https://whatech.com/og/markets-research/it/921961-absinthe-market-to-reach-41-39-billion-by-2034-growing-at-3-0-cagr-a-high-growth-market-fueled-by-cultural-revival-and-regulatory-revisions.html
1219876639	20250110	202501	2025	2025.0274											BUS	COMPANY						BUS			1	051	051	05	1	3.4	6	1	6	-10.9243697478991	0								3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	3	Sioux Center, Iowa, United States	US	USIA		43.0797	-96.1756	461652	20250110133000	https://insurancenewsnet.com/oarticle/boyden-man-placed-on-probation-for-insurance-fraud
1219876640	20250110	202501	2025	2025.0274											BUS	EMPLOYER						BUS			0	100	100	10	3	-5.0	5	1	5	-1.21042830540037	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250110133000	https://www.forbes.com/sites/cynthiayoung/2025/01/10/pay-transparency-or-retaliation-the-risks-of-speaking-up-at-work/
1219876641	20250110	202501	2025	2025.0274											BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	2	1	2	-5.06993006993007	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20250110133000	https://www.worcesternews.co.uk/news/24847171.drug-dealers-worcestershire-gang-dismantled-police/
1219876642	20250110	202501	2025	2025.0274											BUS	BOSS						BUS			1	1821	182	18	4	-9.0	10	1	10	-4.05405405405406	0								0								0								20250110133000	https://www.westerntelegraph.co.uk/news/24842746.pembrokeshire-garage-boss-accused-rape-haverfordwest/
1219876643	20250110	202501	2025	2025.0274											BUSMED	BANK						BUS	MED		0	043	043	04	1	2.8	5	1	5	1.38568129330254	0								3	Fox Valley, Wisconsin, United States	US	USWI		44.6069	-91.8843	1565237	3	Fox Valley, Wisconsin, United States	US	USWI		44.6069	-91.8843	1565237	20250110133000	https://www.wbay.com:443/2025/01/10/human-milk-bank-expands-with-drop-off-depot-appleton/
1219876644	20250110	202501	2025	2025.0274											CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	2.10674157303371	0								4	Okotoks, Alberta, Canada	CA	CA01	12525	50.7167	-113.967	-570583	4	Okotoks, Alberta, Canada	CA	CA01	12525	50.7167	-113.967	-570583	20250110133000	https://www.okotoksonline.com/articles/provincial-health-plans-to-cover-primary-care-by-nurse-practitioners-health-minister
1219876645	20250110	202501	2025	2025.0274											CAN	CANADA	CAN								1	173	173	17	4	-5.0	2	1	2	-2.90933694181326	0								4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	20250110133000	https://www.edmontonexaminer.com:443/news/local-news/homicide-domestic-violence-north-saskatchewan-river
1219876646	20250110	202501	2025	2025.0274											CAN	CANADA	CAN								1	190	190	19	4	-10.0	4	1	2	-2.90933694181326	0								4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	20250110133000	https://www.edmontonexaminer.com:443/news/local-news/homicide-domestic-violence-north-saskatchewan-river
1219876647	20250110	202501	2025	2025.0274											CHNCVL	CHINESE	CHN					CVL			1	173	173	17	4	-5.0	3	1	3	-10.9649122807018	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250110133000	https://www.africanexaminer.com/efcc-arrests-four-chinese-101-others-for-suspected-internet-fraud-in-abuja/
1219876648	20250110	202501	2025	2025.0274											COP	DEPUTIES						COP			0	042	042	04	1	1.9	6	1	6	-8.96739130434783	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250110133000	https://www.fox35orlando.com/news/child-calls-911-after-florida-mom-is-stabbed-death-man-arrested-deputies-say
1219876649	20250110	202501	2025	2025.0274											COP	POLICE						COP			0	046	046	04	1	7.0	1	1	1	-2.90933694181326	0								4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	4	North Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-570360	20250110133000	https://www.edmontonexaminer.com:443/news/local-news/homicide-domestic-violence-north-saskatchewan-river
1219876650	20250110	202501	2025	2025.0274											COP	POLICE						COP			0	046	046	04	1	7.0	4	1	4	-2.90933694181326	0								4	Spruce Grove, Alberta, Canada	CA	CA01	154724	53.5333	-113.917	-574056	4	Spruce Grove, Alberta, Canada	CA	CA01	154724	53.5333	-113.917	-574056	20250110133000	https://www.edmontonexaminer.com:443/news/local-news/homicide-domestic-violence-north-saskatchewan-river
1219876651	20250110	202501	2025	2025.0274											COP	DETECTIVE						COP			0	190	190	19	4	-10.0	10	1	10	-4.83412322274881	0								4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	20250110133000	https://www.dailymail.co.uk/news/article-14270543/Czech-suspect-arrested-murder-Brit-37-body-lemon-grove-days-vanished-Benidorm-hauled-court-handcuffs.html
1219876652	20250110	202501	2025	2025.0274											CRM	SMUGGLER						CRM			0	036	036	03	1	4.0	5	1	5	-7.4446680080483	0								4	Isleworth, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.333333	-2599622	4	Isleworth, Hounslow, United Kingdom	UK	UKG1	40133	51.4667	-0.333333	-2599622	20250110133000	https://www.desiblitz.com/content/london-traffickers-smuggled-indian-migrants-in-tyre-filled-van
1219876653	20250110	202501	2025	2025.0274											CRM	SMUGGLER						CRM			1	036	036	03	1	4.0	10	1	10	-7.4446680080483	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250110133000	https://www.desiblitz.com/content/london-traffickers-smuggled-indian-migrants-in-tyre-filled-van
1219876654	20250110	202501	2025	2025.0274											CRM	ASSAILANT						CRM			0	173	173	17	4	-5.0	10	1	10	-0.716845878136199	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250110133000	https://www.theonlinecitizen.com/2025/01/10/mp-zhulkarnain-seeks-assurance-on-enhanced-safety-at-places-of-worship-after-knife-attack/
1219876655	20250110	202501	2025	2025.0274											CVL	POPULATION						CVL			0	036	036	03	1	4.0	2	1	2	2.33393177737881	0								3	Detroit Lakes, Minnesota, United States	US	USMN		46.8172	-95.8453	642777	3	Detroit Lakes, Minnesota, United States	US	USMN		46.8172	-95.8453	642777	20250110133000	https://www.dl-online.com/news/local/cornerstone-rises-to-meet-the-hou
1219876656	20250110	202501	2025	2025.0274											CVL	POPULATION						CVL			0	036	036	03	1	4.0	3	1	3	2.33393177737881	0								3	Becker County, Minnesota, United States	US	USMN		46.95	-95.6836	659448	3	Becker County, Minnesota, United States	US	USMN		46.95	-95.6836	659448	20250110133000	https://www.dl-online.com/news/local/cornerstone-rises-to-meet-the-hou
1219876657	20250110	202501	2025	2025.0274											EDU	SCHOOL						EDU			0	033	033	03	1	5.2	10	1	10	1.44508670520231	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250110133000	https://wyofile.com/now-is-the-time-for-wyoming-to-expand-education-savings-accounts/
1219876658	20250110	202501	2025	2025.0274											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	3.25077399380805	0								3	Trinity United Methodist Church, Washington, United States	US	USWA		47.676	-122.385	2462100	3	Trinity United Methodist Church, Washington, United States	US	USWA		47.676	-122.385	2462100	20250110133000	https://www.delcotimes.com/2025/01/10/delaware-county-church-services-jan-10-2024-edition/
1219876659	20250110	202501	2025	2025.0274											ELI	ACTOR						ELI			0	040	040	04	1	1.0	10	1	10	-5.25762355415352	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250110133000	https://www.firstpost.com/world/us-soldier-arrested-in-telecom-hack-case-a-darknet-operator-tried-to-sell-stolen-bsnl-data-report-13851701.html
