1215882097	20241209	202412	2024	2024.9288	CHN	CHINESE	CHN								BUS	CARMAKER						BUS			1	0311	031	03	1	5.2	5	1	5	1.98555956678701	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20241216094500	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388554.html
1215882098	20241209	202412	2024	2024.9288	LEG	LAWMAKER						LEG													1	046	046	04	1	7.0	5	1	5	-5.28169014084507	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20241216094500	https://english.aawsat.com/arab-world/5092110-iran%E2%80%99s-irgc-commander-must-derive-lessons-bitter-syria-experience
1215882099	20241209	202412	2024	2024.9288	MIL	ARMY						MIL													1	111	111	11	3	-2.0	4	1	4	-2.82258064516129	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20241216094500	https://en.mercopress.com/2024/12/16/argentina-lt.-gen-pasqualini-resigns-from-defense-ministry-key-post
1215882100	20241209	202412	2024	2024.9288	MIL	ARMY						MIL													1	111	111	11	3	-2.0	6	1	6	-2.82258064516129	4	Campo De Mayo, Chaco, Argentina	AR	AR03	4640	-25.5151	-60.638	-979910	0								4	Campo De Mayo, Chaco, Argentina	AR	AR03	4640	-25.5151	-60.638	-979910	20241216094500	https://en.mercopress.com/2024/12/16/argentina-lt.-gen-pasqualini-resigns-from-defense-ministry-key-post
1215882101	20241209	202412	2024	2024.9288	MNCKOR	HYUNDAI	KOR					MNC			CHN	CHINA	CHN								1	0311	031	03	1	5.2	2	1	2	1.98555956678701	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20241216094500	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388554.html
1215882102	20241209	202412	2024	2024.9288	MNCKOR	HYUNDAI	KOR					MNC			CHN	CHINA	CHN								1	061	061	06	2	6.4	2	1	2	1.98555956678701	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241216094500	https://www.koreatimes.co.kr:443/www/tech/2024/12/419_388554.html
1215882103	20241209	202412	2024	2024.9288	QAT	QATAR	QAT								SYRGOV	DAMASCUS	SYR					GOV			0	050	050	05	1	3.5	2	1	2	-1.31195335276968	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Israel	IS	IS		31.5	34.75	IS	20241216094500	https://www.chinadailyhk.com/hk/article/600297
1215882104	20241216	202412	2024	2024.9479											ARE	DUBAI	ARE								1	042	042	04	1	1.9	2	1	2	-5.96590909090909	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20241216094500	https://www.khaleejtimes.com/world/asia/33-trips-to-dubai-in-2-years-land-indian-school-principal-in-trouble-state-govt-begins-probe
1215882105	20241216	202412	2024	2024.9479											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	2	1	2	7.49063670411986	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20241216094500	https://campaignbrief.com/director-yianni-rowlands-joins-guilty/
1215882106	20241216	202412	2024	2024.9479											AUS	MELBOURNE	AUS								1	190	190	19	4	-10.0	10	1	10	-6.6079295154185	0								4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	4	Werribee, Western Australia, Australia	AS	AS08	5572	-31.7667	116.35	-1608857	20241216094500	https://www.9news.com.au/national/werribee-news-cctv-captures-shocking-moment-outofcontrol-car-almost-hits-family-in-driveway/eb4c0944-eda6-4bc8-90c1-183317687649
1215882107	20241216	202412	2024	2024.9479											BUS	CHAMBER OF COMMERCE						BUS			0	042	042	04	1	1.9	10	1	10	10.3260869565218	0								4	Kawartha Lakes, Ontario, Canada	CA	CA08	12676	44.5333	-78.25	-567053	4	Kawartha Lakes, Ontario, Canada	CA	CA08	12676	44.5333	-78.25	-567053	20241216094500	https://www.thepeterboroughexaminer.com/opinion/columnists/business-beat-volunteer-peterborough-award-musicfest-diner-s-book-canopy-support-services-and-christmas-in/article_7e9461ca-c778-59d9-9697-f56b6b2b0432.html
1215882108	20241216	202412	2024	2024.9479											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	-2.06677265500795	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20241216094500	https://www.cityam.com/walkers-sales-jump-at-doritos-monster-munch-and-quavers-owner/
1215882109	20241216	202412	2024	2024.9479											BUS	INDUSTRY						BUS			1	080	080	08	2	5.0	2	1	2	-5.09383378016086	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241216094500	https://www.financialexpress.com/business/industry-cook-time-2-min-delivery-time-8-min-bombay-shaving-companys-shantanu-deshpande-raises-alarm-over-quick-food-delivery-market-3692622/
1215882110	20241216	202412	2024	2024.9479											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	1	1	1	-2.45003223726628	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241216094500	https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-weekly-round-up-december-09-december-15-2024-278418
1215882111	20241216	202412	2024	2024.9479											BUS	BUSINESS						BUS			1	130	130	13	3	-4.4	5	1	5	-2.79937791601866	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241216094500	https://www.cityam.com/hammer-blow-family-firms-call-for-inheritance-tax-consultation/
1215882112	20241216	202412	2024	2024.9479											CAN	CANADA	CAN								0	046	046	04	1	7.0	8	1	8	10.3260869565218	0								4	Kawartha Lakes, Ontario, Canada	CA	CA08	12676	44.5333	-78.25	-567053	4	Kawartha Lakes, Ontario, Canada	CA	CA08	12676	44.5333	-78.25	-567053	20241216094500	https://www.thepeterboroughexaminer.com/opinion/columnists/business-beat-volunteer-peterborough-award-musicfest-diner-s-book-canopy-support-services-and-christmas-in/article_7e9461ca-c778-59d9-9697-f56b6b2b0432.html
1215882113	20241216	202412	2024	2024.9479											CAN	CANADA	CAN								0	051	051	05	1	3.4	6	1	6	3.35097001763668	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241216094500	https://www.mining-technology.com/news/fireweed-metals-us-canada-funding-macmillan-pass/
1215882114	20241216	202412	2024	2024.9479											CAN	CANADA	CAN								0	071	071	07	2	7.4	24	4	24	-5.25613730105249	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20241216094500	https://www.prpeak.com/national-news/smoke-and-mirrors-quebec-residents-feel-abandoned-after-august-flooding-9960173
1215882115	20241216	202412	2024	2024.9479											CAN	CANADA	CAN								0	100	100	10	3	-5.0	24	4	24	-5.25613730105249	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20241216094500	https://www.prpeak.com/national-news/smoke-and-mirrors-quebec-residents-feel-abandoned-after-august-flooding-9960173
1215882116	20241216	202412	2024	2024.9479											COL	COLOMBIA	COL								1	043	043	04	1	2.8	2	1	2	1.23106060606061	0								4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	20241216094500	https://www.spectator.co.uk/article/the-town-that-inspired-one-hundred-years-of-solitude/
1215882117	20241216	202412	2024	2024.9479											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-2.86137148495313	0								5	State Of Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	State Of Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20241216094500	https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-weekly-round-up-december-2024-278427
1215882118	20241216	202412	2024	2024.9479											COP	POLICE						COP			0	020	020	02	1	3.0	8	1	8	-2.86137148495313	0								4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	4	Sabarimala, Kerala, India	IN	IN13	17706	9.43333	77.0833	-2109677	20241216094500	https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-weekly-round-up-december-2024-278427
1215882119	20241216	202412	2024	2024.9479											COP	POLICE						COP			1	020	020	02	1	3.0	10	1	10	-11.1842105263158	0								4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20241216094500	https://japantoday.com/category/crime/man-arrested-over-murder-of-mother-attempted-murder-of-brother-at-kyoto-home
1215882120	20241216	202412	2024	2024.9479											CVL	CITIZEN						CVL			1	020	020	02	1	3.0	10	1	10	-4.73118279569893	0								4	Gongju, Ch'ungch'ong-namdo, South Korea	KS	KS17	24986	36.4556	127.125	-709777	4	Gongju, Ch'ungch'ong-namdo, South Korea	KS	KS17	24986	36.4556	127.125	-709777	20241216094500	https://www.koreatimes.co.kr:443/www/tech/2024/12/129_388563.html
1215882121	20241216	202412	2024	2024.9479											CVL	TOURIST						CVL			0	190	190	19	4	-10.0	4	1	4	-4.8	0								4	Alishan, Nantou Xian, Taiwan	TW	TW16	13277	23.5153	120.81	-2627145	4	Alishan, Nantou Xian, Taiwan	TW	TW16	13277	23.5153	120.81	-2627145	20241216094500	https://www.dailymail.co.uk/news/article-14196951/selfie-tourist-coming-train-photo-survives.html
1215882122	20241216	202412	2024	2024.9479											DEU	GERMANY	DEU								1	112	112	11	3	-2.0	2	1	2	0.66489361702127	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241216094500	https://www.omanobserver.om/article/1163479/scitech/science/superflares-erupt-from-stars-every-100-years
1215882123	20241216	202412	2024	2024.9479											ETH	ETHIOPIA	ETH								0	057	057	05	1	8.0	2	1	2	2.16962524654832	0								1	Somalia	SO	SO		6	48	SO	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20241216094500	https://menafn.com/1108996376/Egyptian-Somali-Foreign-Ministers-Discuss-Ties-Regional-Cooperation
1215882124	20241216	202412	2024	2024.9479											ETHGOV	ETHIOPIA	ETH					GOV			0	040	040	04	1	1.0	1	1	1	2.16962524654832	0								4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20241216094500	https://menafn.com/1108996376/Egyptian-Somali-Foreign-Ministers-Discuss-Ties-Regional-Cooperation
1215882125	20241216	202412	2024	2024.9479											ETHGOV	ETHIOPIA	ETH					GOV			0	040	040	04	1	1.0	1	1	1	2.16962524654832	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Somaliland, , Ethiopia	ET	ET00	40842	8	45	-619953	20241216094500	https://menafn.com/1108996376/Egyptian-Somali-Foreign-Ministers-Discuss-Ties-Regional-Cooperation
1215882126	20241216	202412	2024	2024.9479											FRA	FRANCE	FRA								1	080	080	08	2	5.0	4	1	4	-2.96391752577319	0								4	Pompidou, Languedoc-Roussillon, France	FR	FRA9	16288	44.195	3.65476	-1442794	4	Pompidou, Languedoc-Roussillon, France	FR	FRA9	16288	44.195	3.65476	-1442794	20241216094500	https://hudsonreporter.com/news/north-bergen/france-ambassador/
1215882127	20241216	202412	2024	2024.9479											GBR	GLASGOW	GBR								1	036	036	03	1	4.0	10	1	10	1.85185185185185	0								0								0								20241216094500	https://www.tvguide.co.uk/schedule/5b0d830c-9d8f-556c-aa3e-e8264d600719/written-in-blood
1215882128	20241216	202412	2024	2024.9479											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	3.82775119617225	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20241216094500	https://www.cityam.com/titanic-belfast-targets-international-tourism-as-profit-surges/
1215882129	20241216	202412	2024	2024.9479											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	0.60240963855422	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241216094500	https://www.whatsonstage.com/shows/london-theatre/west-end-theatre/a-christmas-carol-ish_1632175/
1215882130	20241216	202412	2024	2024.9479											GOV	AUTHORITIES						GOV			0	010	010	01	1	0.0	1	1	1	-4.29835651074589	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241216094500	https://www.foxnews.com/politics/painful-venezuelan-expert-sounds-alarm-about-whats-next-sanctuary-city-policies-continue
1215882131	20241216	202412	2024	2024.9479											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-1.83246073298429	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20241216094500	https://thenews-chronicle.com/steer-clear-of-unapproved-mining-sites-union-warns-tipper-heavy-duty-operators-in-anambra/
1215882132	20241216	202412	2024	2024.9479											GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	1	1	1	-4.29835651074589	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20241216094500	https://www.foxnews.com/politics/painful-venezuelan-expert-sounds-alarm-about-whats-next-sanctuary-city-policies-continue
1215882133	20241216	202412	2024	2024.9479											GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	4	1	4	-4.29835651074589	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241216094500	https://www.foxnews.com/politics/painful-venezuelan-expert-sounds-alarm-about-whats-next-sanctuary-city-policies-continue
1215882134	20241216	202412	2024	2024.9479											GOV	UNIFICATION MINIST						GOV			1	043	043	04	1	2.8	10	1	10	-1.60256410256411	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20241216094500	https://www.koreatimes.co.kr:443/www/nation/2024/12/103_388581.html
1215882135	20241216	202412	2024	2024.9479											GOV	PRIME MINISTER						GOV			0	043	043	04	1	2.8	10	1	10	-4.92554410080184	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20241216094500	https://www.livemint.com/opinion/online-views/apple-seeds-of-discord-farmers-must-not-be-trapped-in-a-trade-war-protest-trade-war-imports-united-states-turkey-iran-11734010975496.html
1215882136	20241216	202412	2024	2024.9479											GOV	MINIST						GOV			1	043	043	04	1	2.8	20	1	10	-2.36486486486487	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241216094500	https://www.dutchnews.nl/2024/12/housing-minister-heads-to-court-over-anti-semitism-comment/
1215882137	20241216	202412	2024	2024.9479											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	6	1	6	2.96610169491526	0								4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2667	114.233	-1352876	4	Chai Wan, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2667	114.233	-1352876	20241216094500	https://www.rthk.hk/radio/radio3?ref=465052
1215882138	20241216	202412	2024	2024.9479											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	-6.30252100840336	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241216094500	https://www.aa.com.tr/en/asia-pacific/local-authorities-in-france-s-mayotte-fear-nearly-1-000-dead-after-cyclone-chido/3425583
1215882139	20241216	202412	2024	2024.9479											GOV	MINIST						GOV			1	112	112	11	3	-2.0	6	1	6	-2.36486486486487	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241216094500	https://www.dutchnews.nl/2024/12/housing-minister-heads-to-court-over-anti-semitism-comment/
1215882140	20241216	202412	2024	2024.9479											GRC	GREECE	GRC								0	043	043	04	1	2.8	4	1	4	1.11633372502937	0								4	Saint Nicholas, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	37.5375	25.1634	-829359	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20241216094500	https://www.thetablet.co.uk/text-speech-homiles/the-wonderworker-meeting-the-saint-behind-santa-claus/
1215882141	20241216	202412	2024	2024.9479											HLH	DOCTOR						HLH			0	036	036	03	1	4.0	5	1	5	0.10741138560688	0								4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	20241216094500	https://www.reviewonline.com/news/community-news/2024/12/the-enforcer-v-the-noncompliant/
1215882142	20241216	202412	2024	2024.9479											IDN	INDONESIA	IDN								1	173	173	17	4	-5.0	10	10	10	-4.20344560588463	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	1	France	FR	FR		46	2	FR	20241216094500	https://kdhnews.com/news/world/filipina-who-won-a-last-minute-reprieve-from-indonesian-firing-squad-prepares-to-fly-home/article_6436231a-879e-531c-8caf-8fc525b5500c.html
1215882143	20241216	202412	2024	2024.9479											IND	PUNE	IND								1	042	042	04	1	1.9	3	1	3	0	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241216094500	https://economictimes.indiatimes.com/magazines/panache/two-techies-career-dilemma-bengalurus-higher-salaries-worth-leaving-a-settled-life-in-other-cities/articleshow/116362926.cms
1215882144	20241216	202412	2024	2024.9479											IND	DELHI	IND								0	046	046	04	1	7.0	3	1	3	2.39234449760766	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20241216094500	https://economictimes.indiatimes.com/news/defence/india-and-sri-lanka-to-finalise-defence-cooperation-agreement-strengthen-security-ties-pm-modi/articleshow/116363896.cms
1215882145	20241216	202412	2024	2024.9479											IND	DELHI	IND								0	046	046	04	1	7.0	1	1	1	2.39234449760766	0								5	Eastern Province, Eastern, Sri Lanka	CE	CE37	25833	7.83333	81.4167	11058710	5	Eastern Province, Eastern, Sri Lanka	CE	CE37	25833	7.83333	81.4167	11058710	20241216094500	https://economictimes.indiatimes.com/news/defence/india-and-sri-lanka-to-finalise-defence-cooperation-agreement-strengthen-security-ties-pm-modi/articleshow/116363896.cms
1215882146	20241216	202412	2024	2024.9479											ISR	ISRAEL	ISR								0	040	040	04	1	1.0	1	1	1	-6.05042016806723	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241216094500	https://www.yahoo.com/news/syria-live-updates-us-embassy-090900538.html
1215882147	20241216	202412	2024	2024.9479											ISR	ISRAEL	ISR								0	1124	112	11	3	-2.0	10	1	10	-11.0406091370559	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241216094500	https://www.jamaicaobserver.com/2024/12/16/it-was-a-horrible-thing/
1215882148	20241216	202412	2024	2024.9479											JAM	JAMAICA	JAM								0	051	051	05	1	3.4	1	1	1	1.10759493670886	0								4	Hagley Gap, Saint Thomas, Jamaica	JM	JM14	18425	18.0178	-76.6191	-3752120	4	Hagley Gap, Saint Thomas, Jamaica	JM	JM14	18425	18.0178	-76.6191	-3752120	20241216094500	https://www.jamaicaobserver.com/2024/12/16/peril-protection/
1215882149	20241216	202412	2024	2024.9479											JAMGOV	JAMAICA	JAM					GOV			1	051	051	05	1	3.4	6	1	6	2.82534246575343	0								4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	20241216094500	https://www.jamaicaobserver.com/2024/12/16/epoc-model-jamaicas-progress/
