1222523885	20240125	202401	2024	2024.0685	AUS	AUSTRALIA	AUS																		1	090	090	09	2	-2.0	4	1	4	-1.41752577319587	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250124124500	https://www.catholicworldreport.com/2014/04/28/the-empty-labeling-of-popes-canonization-derangement-syndrome-and-other-silliness/
1222523886	20240125	202401	2024	2024.0685	CAN	CANADA	CAN																		0	071	071	07	2	7.4	8	1	8	2.73037542662116	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	0								4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20250124124500	https://medicinehatnews.com/news/local-news/2025/01/24/new-economic-plan-augments-others-hider/
1222523887	20240125	202401	2024	2024.0685	COP	PRISON						COP			LEG	LAWMAKER						LEG			0	110	110	11	3	-2.0	10	1	10	-3.77880184331797	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250124124500	https://oklahomawatch.org/2025/01/24/criminal-justice-bills-to-watch-in-this-years-legislature/
1222523888	20240125	202401	2024	2024.0685	COP	PRISON						COP			OPPJUD	PRISONER						OPP	JUD		0	110	110	11	3	-2.0	10	1	10	-3.77880184331797	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250124124500	https://oklahomawatch.org/2025/01/24/criminal-justice-bills-to-watch-in-this-years-legislature/
1222523889	20240125	202401	2024	2024.0685	GBR	BRITISH	GBR								AUS	AUSTRALIA	AUS								0	052	052	05	1	3.5	1	1	1	2.58007117437722	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20250124124500	https://www.dailymail.co.uk/tvshowbiz/article-14321531/Lindy-Klim-split-husband-Adam-Ellis-Australian-Open.html
1222523890	20240125	202401	2024	2024.0685	HLH	HOSPITAL						HLH													1	0231	023	02	1	3.4	10	1	10	4.74308300395257	0								0								0								20250124124500	https://medicinehatnews.com/news/local-news/2025/01/24/mhc-raises-funds-for-hospital-with-pj-campaign/
1222523891	20240125	202401	2024	2024.0685	RUSGOV	VLADIMIR PUTIN	RUS					GOV			UKR	UKRAINE	UKR								1	100	100	10	3	-5.0	10	1	10	-2.28571428571428	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250124124500	https://www.themoscowtimes.com/2025/01/24/kremlin-seeks-to-resume-nuclear-disarmament-talks-with-us-a87730
1222523892	20240125	202401	2024	2024.0685	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	-3.77880184331797	3	Broken Arrow, Oklahoma, United States	US	USOK	OK143	36.0526	-95.7908	1090512	0								3	Broken Arrow, Oklahoma, United States	US	USOK		36.0526	-95.7908	1090512	20250124124500	https://oklahomawatch.org/2025/01/24/criminal-justice-bills-to-watch-in-this-years-legislature/
1222523893	20250117	202501	2025	2025.0466	ITA	ITALY	ITA								BUS	BOSS						BUS			1	181	181	18	4	-9.0	1	1	1	1.1744966442953	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20250124124500	https://www.teamtalk.com/manchester-city/sources-ramp-up-move-italy-star-guardiola-green-light
1222523894	20250117	202501	2025	2025.0466	ITA	ITALY	ITA								FRABUS	FRANCE	FRA					BUS			1	181	181	18	4	-9.0	1	1	1	1.1744966442953	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20250124124500	https://www.teamtalk.com/manchester-city/sources-ramp-up-move-italy-star-guardiola-green-light
1222523895	20250123	202501	2025	2025.0630											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	8	1	8	-10.6936416184971	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20250124124500	https://www.fenlandcitizen.co.uk/news/sentence-extended-for-convicted-murderer-who-attacked-prison-9401500/
1222523896	20250123	202501	2025	2025.0630											IRL	CORK	IRL								0	112	112	11	3	-2.0	6	1	6	-10.6060606060606	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250124124500	https://www.echolive.ie/corknews/arid-41560594.html
1222523897	20250123	202501	2025	2025.0630	CHN	CHINA	CHN								IRL	CORK	IRL								0	112	112	11	3	-2.0	4	1	4	-10.6060606060606	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250124124500	https://www.echolive.ie/corknews/arid-41560594.html
1222523898	20250124	202501	2025	2025.0658											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	5.45454545454545	0								4	Princess Royal, Limpopo, South Africa	SF	SF09	6322	-22.2873	29.1438	-1273845	4	Princess Royal, Limpopo, South Africa	SF	SF09	6322	-22.2873	29.1438	-1273845	20250124124500	https://www.getsurrey.co.uk/news/uk-world-news/princess-anne-perfect-response-cheeky-30855158
1222523899	20250124	202501	2025	2025.0658											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	5.45454545454545	0								4	Princess Royal, Limpopo, South Africa	SF	SF09	6322	-22.2873	29.1438	-1273845	4	Princess Royal, Limpopo, South Africa	SF	SF09	6322	-22.2873	29.1438	-1273845	20250124124500	https://www.getsurrey.co.uk/news/uk-world-news/princess-anne-perfect-response-cheeky-30855158
1222523900	20250124	202501	2025	2025.0658											AFR	AFRICA	AFR								1	042	042	04	1	1.9	1	1	1	5.45454545454545	0								4	Princess Royal, Limpopo, South Africa	SF	SF09	6322	-22.2873	29.1438	-1273845	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250124124500	https://www.getsurrey.co.uk/news/uk-world-news/princess-anne-perfect-response-cheeky-30855158
1222523901	20250124	202501	2025	2025.0658											ARE	DUBAI	ARE								1	040	040	04	1	1.0	5	1	5	4.6875	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250124124500	https://www.moneycontrol.com/lifestyle/shehnaaz-gill-s-stylish-dubai-diaries-from-checkered-monochrome-blazer-to-all-denim-look-and-more-article-12919031.html
1222523902	20250124	202501	2025	2025.0658											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	2.58007117437722	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250124124500	https://www.dailymail.co.uk/tvshowbiz/article-14321531/Lindy-Klim-split-husband-Adam-Ellis-Australian-Open.html
1222523903	20250124	202501	2025	2025.0658											AZE	AZERBAIJAN	AZE								1	040	040	04	1	1.0	2	1	2	2.09790209790209	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250124124500	https://en.trend.az/business/finance/3997308.html
1222523904	20250124	202501	2025	2025.0658											BMUGOV	BERMUDA	BMU					GOV			1	042	042	04	1	1.9	2	1	2	4.08163265306122	0								1	Bermuda	BD	BD		32.333333	-64.75	BD	1	Bermuda	BD	BD		32.333333	-64.75	BD	20250124124500	https://bernews.com/2025/01/minister-furbert-signs-2025-cruise-ship-permits/
1222523905	20250124	202501	2025	2025.0658											BRA	BRAZIL	BRA								1	057	057	05	1	8.0	4	1	4	0.24390243902439	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250124124500	https://thehardtackle.com/transfer-news/2025/01/24/arsenal-chelsea-trail-nottingham-forest-in-matheus-cunha-chase/
1222523906	20250124	202501	2025	2025.0658											BUS	BANK						BUS			1	020	020	02	1	3.0	10	1	10	-4.04858299595142	0								3	East Cambridge, Massachusetts, United States	US	USMA		42.3668	-71.0801	612909	3	East Cambridge, Massachusetts, United States	US	USMA		42.3668	-71.0801	612909	20250124124500	https://www.kold.com/2025/01/24/taxi-driver-unknowingly-becomes-getaway-vehicle-bank-robber/
1222523907	20250124	202501	2025	2025.0658											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	4	1	4	1.2987012987013	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250124124500	https://www.cleveland19.com/2025/01/24/community-hopes-improvements-will-bring-shaker-square-back-life/
1222523908	20250124	202501	2025	2025.0658											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	5	1	5	0.322580645161291	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250124124500	https://mondovisione.com/media-and-resources/news/hkex-trading-and-clearing-arrangements-of-haitong-securities-structured-product/
1222523909	20250124	202501	2025	2025.0658											BUS	COMPANIES						BUS			0	043	043	04	1	2.8	10	1	10	2.76756338300755	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250124124500	https://electroiq.com/stats/virtual-events-statistics/
