1224699960	20250106	202501	2025	2025.0164	ETH	ETHIOPIA	ETH								GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	8	1	8	-1.44	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20250205084500	https://www.the-star.co.ke/news/2025-02-05-operation-against-ola-gang-recovers-weapons-ammunition-in-marsabit
1224699961	20250106	202501	2025	2025.0164	ETHGOV	ETHIOPIA	ETH					GOV			ETH	ETHIOPIA	ETH								1	046	046	04	1	7.0	2	1	2	-1.44	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20250205084500	https://www.the-star.co.ke/news/2025-02-05-operation-against-ola-gang-recovers-weapons-ammunition-in-marsabit
1224699962	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			CRM	ILLEGAL IMMIGRANT						CRM			0	170	170	17	4	-7.0	4	1	4	-3.71057513914657	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250205084500	https://www.news18.com/india/us-military-plane-carrying-205-deported-indians-lands-in-amritsar-9215437.html
1224699963	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			CRM	ILLEGAL IMMIGRANT						CRM			0	170	170	17	4	-7.0	6	1	6	-3.71057513914657	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250205084500	https://www.news18.com/india/us-military-plane-carrying-205-deported-indians-lands-in-amritsar-9215437.html
1224699964	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			ETH	ETHIOPIA	ETH								1	046	046	04	1	7.0	8	1	8	-1.44	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20250205084500	https://www.the-star.co.ke/news/2025-02-05-operation-against-ola-gang-recovers-weapons-ammunition-in-marsabit
1224699965	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			PHL	MANILA	PHL								1	051	051	05	1	3.4	10	1	10	1.08108108108108	0								0								0								20250205084500	https://tribune.net.ph/2025/02/05/shifting-govt-work-hours-in-ncr-need-further-study-mmda
1224699966	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								1	070	070	07	2	7.0	1	1	1	-10.0271002710027	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250205084500	https://www.khaama.com/un-us-aid-cut-will-lead-to-more-maternal-deaths-in-afghanistan/
1224699967	20250106	202501	2025	2025.0164	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								1	162	162	16	4	-5.6	1	1	1	-10.0271002710027	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.khaama.com/un-us-aid-cut-will-lead-to-more-maternal-deaths-in-afghanistan/
1224699968	20250106	202501	2025	2025.0164	MYSGOV	MALAYSIA	MYS					GOV			MNCMYS	PETRONAS	MYS					MNC			0	013	013	01	1	0.4	10	1	10	-0.30959752321981	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250205084500	https://www.channelnewsasia.com/asia/malaysia-sarawak-petronas-petros-settlement-anwar-abang-johari-azalina-parliamentary-reply-4918296
1224699969	20250106	202501	2025	2025.0164	USA	RHODE ISLAND	USA								USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	2	1	2	-0.69084628670121	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250205084500	https://www.browndailyherald.com/article/2025/02/as-homelessness-in-ri-rises-hope-continues-community-outreach-efforts-to-support-rent-stabilization
1224699970	20250106	202501	2025	2025.0164	USAGOV	UNITED STATES	USA					GOV			USA	AMERICAN	USA								1	070	070	07	2	7.0	1	1	1	-10.0271002710027	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250205084500	https://www.khaama.com/un-us-aid-cut-will-lead-to-more-maternal-deaths-in-afghanistan/
1224699971	20250106	202501	2025	2025.0164	USAGOV	UNITED STATES	USA					GOV			USA	AMERICAN	USA								1	162	162	16	4	-5.6	1	1	1	-10.0271002710027	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.khaama.com/un-us-aid-cut-will-lead-to-more-maternal-deaths-in-afghanistan/
1224699972	20250106	202501	2025	2025.0164	USALEG	RHODE ISLAND	USA					LEG													1	020	020	02	1	3.0	6	1	6	-0.69084628670121	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250205084500	https://www.browndailyherald.com/article/2025/02/as-homelessness-in-ri-rises-hope-continues-community-outreach-efforts-to-support-rent-stabilization
1224699973	20250106	202501	2025	2025.0164	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-0.69084628670121	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250205084500	https://www.browndailyherald.com/article/2025/02/as-homelessness-in-ri-rises-hope-continues-community-outreach-efforts-to-support-rent-stabilization
1224699974	20250129	202501	2025	2025.0795	COP	POLICE OFFICER						COP													1	160	160	16	4	-4.0	10	1	10	-6.27705627705628	4	Bon Accord, Tobago, Trinidad And Tobago	TD	TD11	27421	11.1605	-60.8312	-1359548	0								4	Bon Accord, Tobago, Trinidad And Tobago	TD	TD11	27421	11.1605	-60.8312	-1359548	20250205084500	https://newsday.co.tt/2025/02/05/shallow-soe/
1224699975	20250129	202501	2025	2025.0795	CVL	NATIONALS						CVL			USA	THE US	USA								0	036	036	03	1	4.0	10	1	10	-5.3864168618267	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	20250205084500	https://www.ndtv.com/india-news/us-c-17-military-plane-carrying-205-deported-indians-lands-in-amritsar-7638994
1224699976	20250129	202501	2025	2025.0795	CVL	NATIONALS						CVL			USA	THE US	USA								0	063	063	06	2	7.4	8	1	8	-5.3864168618267	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	20250205084500	https://www.ndtv.com/india-news/us-c-17-military-plane-carrying-205-deported-indians-lands-in-amritsar-7638994
1224699977	20250129	202501	2025	2025.0795	CVL	NATIONALS						CVL			USA	THE US	USA								0	063	063	06	2	7.4	2	1	2	-5.3864168618267	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Peru	PE	PE		-10	-76	PE	20250205084500	https://www.ndtv.com/india-news/us-c-17-military-plane-carrying-205-deported-indians-lands-in-amritsar-7638994
1224699978	20250129	202501	2025	2025.0795	GOV	SECRETARY OF STATE						GOV			KOR	SOUTH KOREAN	KOR								1	036	036	03	1	4.0	2	1	2	-1.18343195266272	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699979	20250129	202501	2025	2025.0795	GOV	SECRETARY OF STATE						GOV			KORGOV	SOUTH KOREAN	KOR					GOV			1	036	036	03	1	4.0	6	1	6	-1.18343195266272	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699980	20250129	202501	2025	2025.0795	GOVLAB	FIRE DEPARTMENT						GOV	LAB		CVL	VILLAGE						CVL			1	110	110	11	3	-2.0	10	1	10	-2.82828282828283	0								0								0								20250205084500	https://www.observertoday.com/news/top-stories/2025/02/union-slams-firefighter-vote/
1224699981	20250129	202501	2025	2025.0795	JUD	MAGISTRATE						JUD													1	141	141	14	3	-6.5	2	1	2	-3.125	3	Hancock County, West Virginia, United States	US	USWV	WV029	40.5006	-80.5665	1560574	0								3	Hancock County, West Virginia, United States	US	USWV		40.5006	-80.5665	1560574	20250205084500	https://www.weirtondailytimes.com/news/local-news/2025/02/court-appearance-for-former-hancock-county-deputy-moved-to-march/
1224699982	20250129	202501	2025	2025.0795	JUD	MAGISTRATE						JUD			USAJUD	UNITED STATES	USA					JUD			1	141	141	14	3	-6.5	8	1	8	-3.125	3	Hancock County, West Virginia, United States	US	USWV	WV029	40.5006	-80.5665	1560574	3	Hancock County, West Virginia, United States	US	USWV		40.5006	-80.5665	1560574	3	Hancock County, West Virginia, United States	US	USWV		40.5006	-80.5665	1560574	20250205084500	https://www.weirtondailytimes.com/news/local-news/2025/02/court-appearance-for-former-hancock-county-deputy-moved-to-march/
1224699983	20250129	202501	2025	2025.0795	KOR	SOUTH KOREAN	KOR								GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	2	1	2	-1.18343195266272	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699984	20250129	202501	2025	2025.0795	KOR	SOUTH KOREAN	KOR								USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	-1.18343195266272	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699985	20250129	202501	2025	2025.0795	KORGOV	SOUTH KOREAN	KOR					GOV			GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	4	1	4	-1.18343195266272	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699986	20250129	202501	2025	2025.0795	KORGOV	SOUTH KOREA	KOR					GOV			GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	2	1	2	-1.18343195266272	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699987	20250129	202501	2025	2025.0795	UKR	UKRAINE	UKR								USAGOVDEV	USAID	USA					GOV	DEV		1	162	162	16	4	-5.6	2	1	2	0.70754716981132	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250205084500	https://www.bignewsnetwork.com/news/275023045/zelensky-admits-ukraine-doesnt-control-rare-earths-trump-wants
1224699988	20250129	202501	2025	2025.0795	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	075	075	07	2	7.0	1	1	1	-10.5263157894737	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	2	California, United States	US	USCA		36.17	-119.746	CA	20250205084500	https://www.freepressjournal.in/india/1st-visuals-us-military-aircraft-with-illegal-indian-migrants-lands-at-amritsar-airport
1224699989	20250129	202501	2025	2025.0795	USA	UNITED STATES	USA								MIL	MILITARY						MIL			0	075	075	07	2	7.0	1	1	1	-10.5263157894737	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250205084500	https://www.freepressjournal.in/india/1st-visuals-us-military-aircraft-with-illegal-indian-migrants-lands-at-amritsar-airport
1224699990	20250129	202501	2025	2025.0795	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	060	060	06	2	6.0	1	1	1	-10.5263157894737	2	California, United States	US	USCA		36.17	-119.746	CA	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250205084500	https://www.freepressjournal.in/india/1st-visuals-us-military-aircraft-with-illegal-indian-migrants-lands-at-amritsar-airport
1224699991	20250129	202501	2025	2025.0795	USAGOV	UNITED STATES	USA					GOV			KOR	SOUTH KOREAN	KOR								1	036	036	03	1	4.0	2	1	2	-1.18343195266272	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250205084500	https://www.hani.co.kr/arti/english_edition/e_national/1180923.html
1224699992	20250129	202501	2025	2025.0795	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	060	060	06	2	6.0	1	1	1	-10.5263157894737	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250205084500	https://www.freepressjournal.in/india/1st-visuals-us-military-aircraft-with-illegal-indian-migrants-lands-at-amritsar-airport
1224699993	20250129	202501	2025	2025.0795	USAGOVDEV	USAID	USA					GOV	DEV		USA	A US	USA								1	071	071	07	2	7.4	3	1	3	0.70754716981132	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250205084500	https://www.bignewsnetwork.com/news/275023045/zelensky-admits-ukraine-doesnt-control-rare-earths-trump-wants
1224699994	20250129	202501	2025	2025.0795	USAGOVDEV	USAID	USA					GOV	DEV		USA	A US	USA								1	162	162	16	4	-5.6	3	1	3	0.70754716981132	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250205084500	https://www.bignewsnetwork.com/news/275023045/zelensky-admits-ukraine-doesnt-control-rare-earths-trump-wants
1224699995	20250204	202502	2025	2025.0932											GOV	CROWN PRINCE						GOV			0	043	043	04	1	2.8	4	1	4	4.35967302452316	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	Saudi Arabia	SA	SA		25	45	SA	20250205084500	https://www.arabnews.com/node/2589074/business-economy
1224699996	20250204	202502	2025	2025.0932	DEU	GERMANY	DEU								QAT	QATAR	QAT								1	015	015	01	1	0.0	8	1	8	5.14579759862779	1	Germany	GM	GM		51.5	10.5	GM	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250205084500	http://thepeninsulaqatar.com/article/05/02/2025/germany-keen-to-intensify-cooperation-with-qatar:-german-finance-minister
1224699997	20250204	202502	2025	2025.0932	DEU	GERMANY	DEU								QAT	QATAR	QAT								1	015	015	01	1	0.0	2	1	2	5.14579759862779	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250205084500	http://thepeninsulaqatar.com/article/05/02/2025/germany-keen-to-intensify-cooperation-with-qatar:-german-finance-minister
1224699998	20250204	202502	2025	2025.0932	DEU	GERMANY	DEU								QAT	QATAR	QAT								1	042	042	04	1	1.9	6	1	6	5.14579759862779	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Saudi Arabia	SA	SA		25	45	SA	1	Germany	GM	GM		51.5	10.5	GM	20250205084500	http://thepeninsulaqatar.com/article/05/02/2025/germany-keen-to-intensify-cooperation-with-qatar:-german-finance-minister
1224699999	20250204	202502	2025	2025.0932	DEU	GERMANY	DEU								QAT	QATAR	QAT								1	042	042	04	1	1.9	4	1	4	5.14579759862779	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250205084500	http://thepeninsulaqatar.com/article/05/02/2025/germany-keen-to-intensify-cooperation-with-qatar:-german-finance-minister
1224700000	20250204	202502	2025	2025.0932	GOV	CROWN PRINCE						GOV													0	042	042	04	1	1.9	6	1	6	4.35967302452316	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250205084500	https://www.arabnews.com/node/2589074/business-economy
1224700001	20250204	202502	2025	2025.0932	GOV	CROWN PRINCE						GOV													0	042	042	04	1	1.9	4	1	4	4.35967302452316	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								1	Saudi Arabia	SA	SA		25	45	SA	20250205084500	https://www.arabnews.com/node/2589074/business-economy
1224700002	20250204	202502	2025	2025.0932	QAT	DOHA	QAT								JUD	CHANCERY						JUD			1	017	017	01	1	0.0	10	1	10	6.62393162393163	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20250205084500	http://thepeninsulaqatar.com/article/05/02/2025/sri-lanka-embassy-community-mark-77th-independence-day
1224700003	20250205	202502	2025	2025.0959											AFR	AFRICA	AFR								1	043	043	04	1	2.8	6	1	6	1.54639175257732	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250205084500	https://www.sanews.gov.za/south-africa/youth-called-seize-job-opportunities-through-presidential-initiatives
1224700004	20250205	202502	2025	2025.0959											ARE	DUBAI	ARE								1	046	046	04	1	7.0	6	1	6	-1.83823529411764	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Libya	LY	LY		25	17	LY	20250205084500	https://www.tribuneindia.com/news/india/18-indian-nationals-rescued-from-libya-land-in-new-delhi/
