1214564722	20141212	201412	2014	2014.9370	CHR	DIOCESE				CHR					CHRCTH	CATHOLIC				CHR	CTH				0	026	026	02	1	4.0	6	1	6	1.3869625520111	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20241209143000	https://www.barrons.com/news/pope-looks-to-his-legacy-in-creating-21-new-cardinals-acc92aeb
1214564723	20141212	201412	2014	2014.9370	DZA	ALGERIA	DZA								CHRCTH	CATHOLIC				CHR	CTH				0	026	026	02	1	4.0	2	1	2	1.3869625520111	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20241209143000	https://www.barrons.com/news/pope-looks-to-his-legacy-in-creating-21-new-cardinals-acc92aeb
1214564724	20141212	201412	2014	2014.9370	DZA	ALGERIA	DZA								CHRCTH	CATHOLIC				CHR	CTH				0	026	026	02	1	4.0	2	1	2	1.3869625520111	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20241209143000	https://www.barrons.com/news/pope-looks-to-his-legacy-in-creating-21-new-cardinals-acc92aeb
1214564725	20231210	202312	2023	2023.9315											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	7.09987966305656	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20241209143000	https://www.expressandstar.com/news/2024/12/09/we-visited-one-of-west-midlands-most-iconic-restaurants-of-the-last-25-years-to-try-its-celebrated-dishes-standing-the-test-of-time/
1214564726	20231210	202312	2023	2023.9315											HIN	HINDU				HIN					1	190	190	19	4	-10.0	4	1	4	-12.7819548872181	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20241209143000	https://www.brecorder.com/news/40336669/restive-indian-state-lifts-internet-blackout-after-ethnic-clashes
1214564727	20231210	202312	2023	2023.9315	ARE	DUBAI	ARE								GBR	MANCHESTER	GBR								1	036	036	03	1	4.0	10	1	10	4.22535211267605	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241209143000	https://whatson.ae/2024/12/moxy-hotel-to-open-in-dubai-in-2025/
1214564728	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	8	1	8	7.09987966305656	4	Caprese, Toscana, Italy	IT	IT16	18399	43.65	11.9833	-113211	0								4	Caprese, Toscana, Italy	IT	IT16	18399	43.65	11.9833	-113211	20241209143000	https://www.expressandstar.com/news/2024/12/09/we-visited-one-of-west-midlands-most-iconic-restaurants-of-the-last-25-years-to-try-its-celebrated-dishes-standing-the-test-of-time/
1214564729	20231210	202312	2023	2023.9315	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	8	1	8	7.09987966305656	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20241209143000	https://www.expressandstar.com/news/2024/12/09/we-visited-one-of-west-midlands-most-iconic-restaurants-of-the-last-25-years-to-try-its-celebrated-dishes-standing-the-test-of-time/
1214564730	20231210	202312	2023	2023.9315	GBR	MANCHESTER	GBR								ARE	DUBAI	ARE								1	036	036	03	1	4.0	10	1	10	4.22535211267605	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241209143000	https://whatson.ae/2024/12/moxy-hotel-to-open-in-dubai-in-2025/
1214564731	20231210	202312	2023	2023.9315	HIN	HINDU				HIN															1	190	190	19	4	-10.0	4	1	4	-12.7819548872181	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20241209143000	https://www.brecorder.com/news/40336669/restive-indian-state-lifts-internet-blackout-after-ethnic-clashes
