1219096085	20240107	202401	2024	2024.0192	NGA	NIGERIA	NGA																		0	020	020	02	1	3.0	2	1	2	0.87859424920128	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250106160000	https://www.thisdaylive.com/index.php/2025/01/06/northern-pressure-group-seeks-transformation-to-political-party/
1219096086	20240107	202401	2024	2024.0192	USA	SAN ANTONIO	USA																		1	192	192	19	4	-9.5	3	1	3	1.57303370786516	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250106160000	http://www.expressnews.com/business/article/teso-life-store-opening-san-antonio-20017648.php
1219096087	20240107	202401	2024	2024.0192	tes	TESO			tes						USA	SAN ANTONIO	USA								1	192	192	19	4	-9.5	1	1	1	1.57303370786516	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250106160000	http://www.expressnews.com/business/article/teso-life-store-opening-san-antonio-20017648.php
1219096088	20240107	202401	2024	2024.0192	tes	TESO			tes						USA	SAN ANTONIO	USA								1	192	192	19	4	-9.5	4	1	4	1.57303370786516	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250106160000	http://www.expressnews.com/business/article/teso-life-store-opening-san-antonio-20017648.php
1219096089	20241207	202412	2024	2024.9233	CRM	CRIMINAL						CRM			JUD	SUPREME COURT						JUD			0	173	173	17	4	-5.0	10	1	10	-6.75675675675676	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20250106160000	https://www.nbcnews.com/politics/donald-trump/trump-seeks-stay-sentencing-hush-money-case-rcna186373
1219096090	20241207	202412	2024	2024.9233	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	014	014	01	1	0.0	2	1	2	-5.83756345177664	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250106160000	https://www.chicagotribune.com/2025/01/06/uk-leader-elon-musk/
1219096091	20241207	202412	2024	2024.9233	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	014	014	01	1	0.0	2	1	2	-5.83756345177664	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250106160000	https://www.chicagotribune.com/2025/01/06/uk-leader-elon-musk/
1219096092	20241207	202412	2024	2024.9233	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	070	070	07	2	7.0	4	1	4	-5.83756345177664	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250106160000	https://www.chicagotribune.com/2025/01/06/uk-leader-elon-musk/
1219096093	20241207	202412	2024	2024.9233	GOV	CABINET						GOV													0	020	020	02	1	3.0	8	2	8	-1.3129102844639	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106160000	https://www.bemidjipioneer.com/news/world/canadas-trudeau-to-announce-on-monday-he-will-step-down-as-prime-minister-cbc-news-says
1219096094	20241207	202412	2024	2024.9233	GOV	REGIME						GOV			RUS	RUSSIA	RUS								1	080	080	08	2	5.0	7	1	7	-2.25375626043406	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20250106160000	https://www.justsecurity.org/106124/recognition-government-syria-international-law/
1219096095	20241207	202412	2024	2024.9233	ISR	ISRAEL	ISR								SYR	SYRIA	SYR								1	030	030	03	1	4.0	2	1	2	-4.35919790758501	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20250106160000	https://lasvegassun.com/news/2025/jan/06/residents-of-syrias-quneitra-are-frustrated-by-lac/
1219096096	20241207	202412	2024	2024.9233	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	173	173	17	4	-5.0	4	1	4	-5.59815950920246	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250106160000	https://www.chicagotribune.com/2025/01/06/trump-election-win/
1219096097	20241230	202412	2024	2024.9863	GBR	UNITED KINGDOM	GBR																		1	1014	101	10	3	-5.0	4	1	4	-2.50965250965251	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250106160000	https://www.northernirelandworld.com/news/people/sean-brown-appeal-against-public-inquiry-into-murder-of-gaa-official-fast-tracked-for-hearing-4932157
1219096098	20241230	202412	2024	2024.9863	IRL	IRELAND	IRL																		1	1014	101	10	3	-5.0	2	1	2	-2.50965250965251	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250106160000	https://www.northernirelandworld.com/news/people/sean-brown-appeal-against-public-inquiry-into-murder-of-gaa-official-fast-tracked-for-hearing-4932157
1219096099	20241230	202412	2024	2024.9863	IRL	IRELAND	IRL								GBR	UNITED KINGDOM	GBR								1	1014	101	10	3	-5.0	4	1	4	-2.50965250965251	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250106160000	https://www.northernirelandworld.com/news/people/sean-brown-appeal-against-public-inquiry-into-murder-of-gaa-official-fast-tracked-for-hearing-4932157
1219096100	20241230	202412	2024	2024.9863	NOR	NORWEGIAN	NOR								USA	NEW YORK	USA								0	0331	033	03	1	5.2	2	1	2	-1.1669658886894	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20250106160000	https://www.energyandcapital.com/trump-attack/
1219096101	20241230	202412	2024	2024.9863	NOR	NORWAY	NOR								USA	UNITED STATES	USA								0	0331	033	03	1	5.2	2	1	2	-1.1669658886894	1	Norway	NO	NO		62	10	NO	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Norway	NO	NO		62	10	NO	20250106160000	https://www.energyandcapital.com/trump-attack/
1219096102	20241230	202412	2024	2024.9863	NOR	NORWEGIAN	NOR								USA	NEW YORK CITY	USA								0	0331	033	03	1	5.2	6	1	6	-1.1669658886894	1	Norway	NO	NO		62	10	NO	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106160000	https://www.energyandcapital.com/trump-attack/
1219096103	20250105	202501	2025	2025.0137	ARE	UNITED ARAB EMIRATES	ARE								JOR	JORDAN	JOR								0	036	036	03	1	4.0	6	1	6	-4.96794871794872	1	United Arab Emirates	AE	AE		24	54	AE	1	Jordan	JO	JO		31	36	JO	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096104	20250105	202501	2025	2025.0137	ARE	UNITED ARAB EMIRATES	ARE								JOR	JORDAN	JOR								0	036	036	03	1	4.0	2	1	2	-4.96794871794872	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096105	20250105	202501	2025	2025.0137	ARE	UNITED ARAB EMIRATES	ARE								JOR	JORDAN	JOR								0	036	036	03	1	4.0	2	1	2	-4.96794871794872	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096106	20250105	202501	2025	2025.0137	CAN	CANADIAN	CAN								CANGOV	CANADA	CAN					GOV			0	0831	083	08	2	5.0	1	1	1	-4.96794871794872	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Canada	CA	CA		60	-96	CA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096107	20250105	202501	2025	2025.0137	CAN	CANADIAN	CAN								CANGOV	CANADA	CAN					GOV			0	0831	083	08	2	5.0	1	1	1	-4.96794871794872	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096108	20250105	202501	2025	2025.0137	GOV	FOREIGN MINIST						GOV			QAT	QATAR	QAT								0	046	046	04	1	7.0	2	1	2	-4.96794871794872	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096109	20250105	202501	2025	2025.0137	GOV	FOREIGN MINIST						GOV			QAT	QATARI	QAT								0	046	046	04	1	7.0	6	1	6	-4.96794871794872	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096110	20250105	202501	2025	2025.0137	GOV	FOREIGN MINIST						GOV			QAT	QATARI	QAT								0	046	046	04	1	7.0	2	1	2	-4.96794871794872	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096111	20250105	202501	2025	2025.0137	ISR	ISRAELI	ISR								LBN	LEBANON	LBN								0	1124	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096112	20250105	202501	2025	2025.0137	ISR	ISRAELI	ISR								LBN	LEBANON	LBN								0	1124	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096113	20250105	202501	2025	2025.0137	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								0	190	190	19	4	-10.0	5	1	5	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	West Bank	WE	WE		31.666667	35.25	WE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096114	20250105	202501	2025	2025.0137	ISRGOVHLH	ISRAEL	ISR					GOV	HLH		ISR	ISRAEL	ISR								0	1123	112	11	3	-2.0	4	1	4	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096115	20250105	202501	2025	2025.0137	ISRMIL	ISRAEL	ISR					MIL			LBN	LEBANON	LBN								0	1124	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096116	20250105	202501	2025	2025.0137	ISRMIL	ISRAEL	ISR					MIL			LBN	LEBANON	LBN								0	1124	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096117	20250105	202501	2025	2025.0137	ISRMIL	ISRAELI	ISR					MIL			SYR	SYRIA	SYR								0	1124	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Mount Hermon, , Lebanon	LE	LE	26334	33.4106	35.8572	-2542312	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096118	20250105	202501	2025	2025.0137	PSE	PALESTINIAN	PSE								ISR	ISRAELI	ISR								0	1123	112	11	3	-2.0	1	1	1	-4.96794871794872	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096119	20250105	202501	2025	2025.0137	PSEGOVHLH	PALESTINIAN	PSE					GOV	HLH		ISR	ISRAELI	ISR								0	1123	112	11	3	-2.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096120	20250105	202501	2025	2025.0137	QAT	QATARI	QAT								GOV	FOREIGN MINIST						GOV			0	046	046	04	1	7.0	2	1	2	-4.96794871794872	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096121	20250105	202501	2025	2025.0137	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	014	014	01	1	0.0	3	1	3	-4.96794871794872	1	Ukraine	UP	UP		49	32	UP	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	1	Ukraine	UP	UP		49	32	UP	20250106160000	https://www.justsecurity.org/106121/early-edition-january-6-2025/
1219096122	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	5	1	5	-7.76119402985075	0								4	Hlabisa, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.1452	31.8772	-1237314	4	Hlabisa, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.1452	31.8772	-1237314	20250106160000	https://www.citizen.co.za/news/speedster-crashes-into-kzn-mec-on-the-n3/
1219096123	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	1	1	1	-7.76119402985075	0								4	Hluhluwe, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.0333	32.2833	-1237435	4	Hlabisa, KwaZulu-Natal, South Africa	SF	SF02	77335	-28.1452	31.8772	-1237314	20250106160000	https://www.citizen.co.za/news/speedster-crashes-into-kzn-mec-on-the-n3/
1219096124	20250106	202501	2025	2025.0164											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	6	1	6	-11.1392405063291	0								4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	20250106160000	https://www.skynews.com.au/australia-news/crime/two-more-teenagers-have-been-charged-by-police-after-four-males-allegedly-assaulted-an-officer-outside-optus-stadium/news-story/fcdfd8f1bdad20a649245d7785494ae5?nk=0e05bada6710e962fa89be4224f30d6d-1736178442
1219096125	20250106	202501	2025	2025.0164											AUS	AUSTRALIA	AUS								0	180	180	18	4	-9.0	6	1	6	-11.1392405063291	0								4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	20250106160000	https://www.skynews.com.au/australia-news/crime/two-more-teenagers-have-been-charged-by-police-after-four-males-allegedly-assaulted-an-officer-outside-optus-stadium/news-story/fcdfd8f1bdad20a649245d7785494ae5?nk=0e05bada6710e962fa89be4224f30d6d-1736178442
1219096126	20250106	202501	2025	2025.0164											BEL	BELGIUM	BEL								1	046	046	04	1	7.0	2	1	2	-0.88888888888889	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250106160000	https://www.euractiv.com/section/politics/news/eus-von-der-leyen-keeps-working-despite-severe-pneumonia/
1219096127	20250106	202501	2025	2025.0164											BGD	BANGLADESH	BGD								0	111	111	11	3	-2.0	4	1	4	-2.1523178807947	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250106160000	https://www.theguardian.com/politics/2025/jan/06/tulip-siddiq-refers-herself-to-watchdog-after-bangladesh-linked-property-claims
1219096128	20250106	202501	2025	2025.0164											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	6.75675675675676	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250106160000	https://www.openpr.com/news/archive/267880/TGMP-Consulting.html
1219096129	20250106	202501	2025	2025.0164											BUS	BANK						BUS			0	043	043	04	1	2.8	10	1	10	-0.29761904761905	0								4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20250106160000	http://agenda.ge/en/news/2025/42353
1219096130	20250106	202501	2025	2025.0164											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	-1.76817288801572	0								4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	4	Labuan, Labuan, Malaysia	MY	MY15	37367	5.27667	115.242	-2404406	20250106160000	https://thesun.my/business-news/navigating-the-changes-in-malaysia-s-tax-landscape-OO13487485
1219096131	20250106	202501	2025	2025.0164											BUS	BUSINESS						BUS			1	060	060	06	2	6.0	2	1	2	1.86915887850467	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250106160000	https://portcitydaily.com/obits/2025/01/06/peggy-herring-bailey-88/
1219096132	20250106	202501	2025	2025.0164											BUS	BUSINESS						BUS			1	060	060	06	2	6.0	6	1	6	1.86915887850467	0								3	Surf City, North Carolina, United States	US	USNC		34.4271	-77.5461	995719	3	Surf City, North Carolina, United States	US	USNC		34.4271	-77.5461	995719	20250106160000	https://portcitydaily.com/obits/2025/01/06/peggy-herring-bailey-88/
1219096133	20250106	202501	2025	2025.0164											BUS	BANK						BUS			1	112	112	11	3	-2.0	5	1	5	-0.36363636363636	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20250106160000	https://www.techzim.co.zw/aohi-starship-power-bank-can-charge-laptop-and-power-your-router/
1219096134	20250106	202501	2025	2025.0164											CAN	CANADA	CAN								1	042	042	04	1	1.9	3	1	3	3.94736842105263	0								4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	4	Gatineau, Quebec, Canada	CA	CA10	12755	45.4833	-75.65	-565140	20250106160000	https://www.cbc.ca/news/politics/cbc-trudeau-press-conference-1.7423750
1219096135	20250106	202501	2025	2025.0164											CAN	MANITOBA	CAN								1	112	112	11	3	-2.0	10	1	10	-2.00235571260306	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250106160000	https://www.cbc.ca/news/canada/manitoba/khan-daudrich-pc-race-january-1.7422898
