1225213658	20240208	202402	2024	2024.1041	CRM	GANG						CRM			INDJUD	BOMBAY	IND					JUD			1	173	173	17	4	-5.0	2	1	2	-7.23404255319149	4	Panvel, Maharashtra, India	IN	IN16	17777	18.9833	73.1	-2107152	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213659	20240208	202402	2024	2024.1041	CRM	GANG						CRM			JUD	HIGH COURT						JUD			1	173	173	17	4	-5.0	2	1	2	-7.23404255319149	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213660	20240208	202402	2024	2024.1041	CRM	GANG						CRM			JUD	HIGH COURT						JUD			1	173	173	17	4	-5.0	4	1	4	-7.23404255319149	4	Panvel, Maharashtra, India	IN	IN16	17777	18.9833	73.1	-2107152	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213661	20240208	202402	2024	2024.1041	GOVDEV	PUBLIC SERVICE COMMISSION						GOV	DEV		kis	KISII			kis						1	051	051	05	1	3.4	5	1	5	0.8	0								0								0								20250207150000	https://www.the-star.co.ke/news/infographics/2025-02-07-distribution-of-helb-loans-top-7-counties
1225213662	20240208	202402	2024	2024.1041	GOVMED	MINIST FOR TRANSPORT						GOV	MED		COP	DEPUTY						COP			1	010	010	01	1	0.0	10	1	10	1.59744408945687	0								0								0								20250207150000	https://www.independent.ie/regionals/cork/news/cork-td-seeks-measures-to-reduce-lengthy-driving-test-waiting-times/a282904546.html
1225213663	20240208	202402	2024	2024.1041	IND	BOMBAY	IND								CRM	GANG						CRM			1	081	081	08	2	5.0	2	1	2	-7.23404255319149	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	1	Pakistan	PK	PK		30	70	PK	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213664	20240208	202402	2024	2024.1041	IND	BOMBAY	IND								CRM	GANG						CRM			1	081	081	08	2	5.0	2	1	2	-7.23404255319149	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	1	Sri Lanka	CE	CE		7	81	CE	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213665	20240208	202402	2024	2024.1041	INDJUD	BOMBAY	IND					JUD			CRM	GANG						CRM			1	081	081	08	2	5.0	2	1	2	-7.23404255319149	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	1	Sri Lanka	CE	CE		7	81	CE	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213666	20240208	202402	2024	2024.1041	JUD	HIGH COURT						JUD			CRM	GANG						CRM			1	081	081	08	2	5.0	4	1	4	-7.23404255319149	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	1	Sri Lanka	CE	CE		7	81	CE	4	Kanyakumari, Tamil Nadu, India	IN	IN25	17870	8.07611	77.5483	-2099548	20250207150000	https://www.thehindu.com/news/cities/mumbai/bombay-hc-grants-bail-to-two-men-held-for-plot-to-kill-salman-khan/article69192623.ece
1225213667	20240208	202402	2024	2024.1041	PSE	WEST BANK	PSE								CAN	CANADA	CAN								0	071	071	07	2	7.4	1	1	1	-5.36130536130536	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.stcatharinesstandard.ca/thestar/opinion/columnists/what-is-donald-trump-up-to-with-his-wrecking-ball-approach-to-gaza-heres-a/article_ba2a6a37-61b0-5865-b347-802dc025f612.html
1225213668	20240208	202402	2024	2024.1041	PSE	WEST BANK	PSE								CAN	CANADA	CAN								0	071	071	07	2	7.4	1	1	1	-5.36130536130536	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Unrwa, West Bank (general), West Bank	WE	WE00	68767	31.8984	35.1773	11289236	4	Unrwa, West Bank (general), West Bank	WE	WE00	68767	31.8984	35.1773	11289236	20250207150000	https://www.stcatharinesstandard.ca/thestar/opinion/columnists/what-is-donald-trump-up-to-with-his-wrecking-ball-approach-to-gaza-heres-a/article_ba2a6a37-61b0-5865-b347-802dc025f612.html
1225213669	20240208	202402	2024	2024.1041	PSE	WEST BANK	PSE								CAN	CANADA	CAN								0	071	071	07	2	7.4	1	1	1	-5.36130536130536	4	Unrwa, West Bank (general), West Bank	WE	WE00	68767	31.8984	35.1773	11289236	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.stcatharinesstandard.ca/thestar/opinion/columnists/what-is-donald-trump-up-to-with-his-wrecking-ball-approach-to-gaza-heres-a/article_ba2a6a37-61b0-5865-b347-802dc025f612.html
1225213670	20240208	202402	2024	2024.1041	PSE	WEST BANK	PSE								CAN	CANADA	CAN								0	071	071	07	2	7.4	1	1	1	-5.36130536130536	4	Unrwa, West Bank (general), West Bank	WE	WE00	68767	31.8984	35.1773	11289236	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207150000	https://www.stcatharinesstandard.ca/thestar/opinion/columnists/what-is-donald-trump-up-to-with-his-wrecking-ball-approach-to-gaza-heres-a/article_ba2a6a37-61b0-5865-b347-802dc025f612.html
1225213671	20240208	202402	2024	2024.1041	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	1.47530468248877	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	West Hall, California, United States	US	USCA		37.9794	-121.311	1827379	20250207150000	https://www.greencarreports.com/news/1145678_karma-claims-these-evs-and-phevs-are-coming-in-2025-and-2026
1225213672	20250108	202501	2025	2025.0219	COD	DR CONGO	COD								USA	THE US	USA								0	071	071	07	2	7.4	10	1	10	-6.62460567823344	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20250207150000	https://thesun.my/world-news/swiss-ngo-says-three-local-staff-killed-in-dr-congo-KA13644835
1225213673	20250108	202501	2025	2025.0219	EDU	SCHOOL						EDU													1	172	172	17	4	-5.0	3	1	3	3.87374461979914	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250207150000	https://www.longislandpress.com/2025/02/07/focus-on-the-great-neck-peninsula-kensington-kosher-deli/
1225213674	20250108	202501	2025	2025.0219	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			1	130	130	13	3	-4.4	4	1	4	-9.45945945945946	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250207150000	https://english.wafa.ps/Pages/Details/154402
1225213675	20250108	202501	2025	2025.0219	PSE	PALESTINE	PSE								CVL	CIVILIAN						CVL			1	130	130	13	3	-4.4	3	1	3	-9.45945945945946	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250207150000	https://english.wafa.ps/Pages/Details/154402
1225213676	20250108	202501	2025	2025.0219	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	172	172	17	4	-5.0	2	1	2	3.87374461979914	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250207150000	https://www.longislandpress.com/2025/02/07/focus-on-the-great-neck-peninsula-kensington-kosher-deli/
1225213677	20250131	202501	2025	2025.0849	BRAGOV	BRAZIL	BRA					GOV			MIL	BORDER SECURITY						MIL			0	043	043	04	1	2.8	4	1	4	-1.70731707317073	1	Brazil	BR	BR		-10	-55	BR	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Brazil	BR	BR		-10	-55	BR	20250207150000	https://www.stabroeknews.com/2025/02/07/news/regional/argentina-gang-crackdown-has-dried-up-cocaine-exports-security-minister-says/
1225213678	20250131	202501	2025	2025.0849	BRAGOV	BRAZIL	BRA					GOV			MIL	BORDER SECURITY						MIL			0	043	043	04	1	2.8	6	1	6	-1.70731707317073	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250207150000	https://www.stabroeknews.com/2025/02/07/news/regional/argentina-gang-crackdown-has-dried-up-cocaine-exports-security-minister-says/
1225213679	20250131	202501	2025	2025.0849	GOV	FOREIGN MINIST						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.32275132275132	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250207150000	https://www.khaleejtimes.com/world/india-pm-modi-to-visit-us-next-week-meet-trump-foreign-ministry
1225213680	20250131	202501	2025	2025.0849	JUD	LAWYER						JUD			BLR	BELARUSIAN	BLR								0	051	051	05	1	3.4	10	1	10	-9.15697674418606	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20250207150000	https://www.justsecurity.org/107571/solidarity-stranglehold-belarusian-lawyers/
1225213681	20250131	202501	2025	2025.0849	MIL	BORDER SECURITY						MIL			BRAGOV	BRAZIL	BRA					GOV			0	042	042	04	1	1.9	4	1	4	-1.70731707317073	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250207150000	https://www.stabroeknews.com/2025/02/07/news/regional/argentina-gang-crackdown-has-dried-up-cocaine-exports-security-minister-says/
1225213682	20250131	202501	2025	2025.0849	MIL	BORDER SECURITY						MIL			BRAGOV	BRAZIL	BRA					GOV			0	042	042	04	1	1.9	6	1	6	-1.70731707317073	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250207150000	https://www.stabroeknews.com/2025/02/07/news/regional/argentina-gang-crackdown-has-dried-up-cocaine-exports-security-minister-says/
1225213683	20250131	202501	2025	2025.0849	USA	UNITED STATES	USA								GOV	FOREIGN MINIST						GOV			1	042	042	04	1	1.9	1	1	1	1.32275132275132	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250207150000	https://www.khaleejtimes.com/world/india-pm-modi-to-visit-us-next-week-meet-trump-foreign-ministry
1225213684	20250131	202501	2025	2025.0849	USAGOV	UNITED STATES	USA					GOV			USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	1.32275132275132	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250207150000	https://www.khaleejtimes.com/world/india-pm-modi-to-visit-us-next-week-meet-trump-foreign-ministry
1225213685	20250206	202502	2025	2025.0986											IGOJUDICC	INTERNATIONAL CRIMINAL COURT		ICC				IGO	JUD		0	163	163	16	4	-8.0	10	1	10	-2.2254127781766	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213686	20250206	202502	2025	2025.0986	COP	POLICE OFFICER						COP			EDUEDU	SCHOOL						EDU	EDU		1	112	112	11	3	-2.0	5	1	5	-4.61538461538461	0								0								0								20250207150000	https://www.thenassauguardian.com/news/police-officer-accused-of-assaulting-4th-grade-student/article_c2806cc4-e4e7-11ef-ae16-0f762bbc48a1.html
1225213687	20250206	202502	2025	2025.0986	COP	POLICE OFFICER						COP			EDUEDU	SCHOOL						EDU	EDU		1	180	180	18	4	-9.0	5	1	5	-4.61538461538461	0								0								0								20250207150000	https://www.thenassauguardian.com/news/police-officer-accused-of-assaulting-4th-grade-student/article_c2806cc4-e4e7-11ef-ae16-0f762bbc48a1.html
1225213688	20250206	202502	2025	2025.0986	ISR	ISRAELI	ISR								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-2.2254127781766	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213689	20250206	202502	2025	2025.0986	ISR	ISRAEL	ISR								ISROPP	ISRAEL	ISR					OPP			0	173	173	17	4	-5.0	4	1	4	-2.2254127781766	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213690	20250206	202502	2025	2025.0986	JUD	FEDERAL JUDGE						JUD			GOV	ADMINISTRATION						GOV			0	172	172	17	4	-5.0	7	1	7	-2.2254127781766	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213691	20250206	202502	2025	2025.0986	JUD	FEDERAL JUDGE						JUD			GOV	ADMINISTRATION						GOV			0	172	172	17	4	-5.0	3	1	3	-2.2254127781766	1	Rwanda	RW	RW		-2	30	RW	1	Congo	CF	CF		-1	15	CF	1	Rwanda	RW	RW		-2	30	RW	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213692	20250206	202502	2025	2025.0986	LEG	SENATE						LEG			GOVEDU	EDUCATION DEPARTMENT						GOV	EDU		0	084	084	08	2	7.0	3	1	3	-2.2254127781766	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213693	20250206	202502	2025	2025.0986	LEG	SENATE						LEG			GOVEDU	EDUCATION DEPARTMENT						GOV	EDU		0	1053	105	10	3	-5.0	5	1	5	-2.2254127781766	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213694	20250206	202502	2025	2025.0986	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	084	084	08	2	7.0	2	1	2	-2.2254127781766	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213695	20250206	202502	2025	2025.0986	PSE	GAZA	PSE								ISROPP	ISRAEL	ISR					OPP			0	173	173	17	4	-5.0	2	1	2	-2.2254127781766	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213696	20250206	202502	2025	2025.0986	PSE	GAZA	PSE								ISROPP	ISRAEL	ISR					OPP			0	173	173	17	4	-5.0	2	1	2	-2.2254127781766	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213697	20250206	202502	2025	2025.0986	PSE	GAZA	PSE								PSEOPP	PALESTINIAN	PSE					OPP			0	173	173	17	4	-5.0	2	1	2	-2.2254127781766	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250207150000	https://www.justsecurity.org/107598/early-edition-february-7-2025/
1225213698	20250207	202502	2025	2025.1014											AUT	AUSTRIA	AUT								1	036	036	03	1	4.0	2	1	2	1.71919770773639	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250207150000	https://grapevine.is/news/2025/02/07/grapevine-events-winter-lights-festival-museum-night-more/
1225213699	20250207	202502	2025	2025.1014											BGD	BANGLADESH	BGD								1	013	013	01	1	0.4	4	1	4	1.26182965299684	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250207150000	https://www.thedailystar.net/news/bangladesh/news/polls-could-be-held-year-end-the-earliest-yunus-3818511
1225213700	20250207	202502	2025	2025.1014											BUS	BUSINESS						BUS			1	010	010	01	1	0.0	10	1	10	8.16326530612245	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250207150000	https://www.meed.com:443/imf-considers-further-12bn-loan-egypt
1225213701	20250207	202502	2025	2025.1014											BUS	BANK						BUS			1	033	033	03	1	5.2	10	1	10	1.61849710982659	0								1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20250207150000	https://www.delfi.lt/en/en/business/after-becoming-a-latvian-branch-seb-bank-will-be-able-to-devote-more-time-to-clients-head-120084808
1225213702	20250207	202502	2025	2025.1014											BUS	CREDIT UNION						BUS			1	042	042	04	1	1.9	10	1	10	-4.43548387096774	0								3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	3	Clearwater, Florida, United States	US	USFL	FL103	27.9659	-82.8001	280543	20250207150000	https://www.fox13news.com/news/police-warn-emergency-scam-after-elderly-woman-nearly-lost-10k
1225213703	20250207	202502	2025	2025.1014											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	2.70270270270271	0								5	Pirkanmaa, Landskapet Birkaland, Finland	FI	FI28	16237	61.7	23.7167	413172	5	Pirkanmaa, Landskapet Birkaland, Finland	FI	FI28	16237	61.7	23.7167	413172	20250207150000	https://www.routesonline.com/destinations/13966/business-tampere-oy/news/299664121/strengthening-defense-expertise-at-business-tampere-colonel-retd-mika-kulkas-appointed-as-head-of-defence/
1225213704	20250207	202502	2025	2025.1014											BUS	COMPANIES						BUS			0	046	046	04	1	7.0	10	1	10	0	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250207150000	https://www.insideindianabusiness.com/articles/one-weird-trick-to-make-your-marketing-more-effectivewhile-losing-weight-too
1225213705	20250207	202502	2025	2025.1014											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	3.4375	0								1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20250207150000	https://www.insurancebusinessmag.com/au/news/reinsurance/am-best-upgrades-outlook-for-iat-re-and-harco-to-positive-523870.aspx
1225213706	20250207	202502	2025	2025.1014											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	8.16326530612245	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250207150000	https://www.meed.com:443/imf-considers-further-12bn-loan-egypt
1225213707	20250207	202502	2025	2025.1014											BUS	BANK						BUS			1	124	124	12	3	-4.0	10	1	10	-2.31884057971015	0								0								0								20250207150000	https://www.independent.ie/business/jobs/ptsb-to-cut-300-job-cuts-under-redundancy-scheme-launched-last-year/a487713345.html
1225213708	20250207	202502	2025	2025.1014											CHN	CHINESE	CHN								1	020	020	02	1	3.0	2	1	2	-6.6006600660066	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20250207150000	https://techstory.in/deepseek-faces-global-backlash-as-many-countries-including-india-ban-it/
1225213709	20250207	202502	2025	2025.1014											CHN	CHINESE	CHN								1	020	020	02	1	3.0	10	1	10	3.10880829015544	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250207150000	https://www.luxurytravelmagazine.com/news-articles/markham-the-new-chinatown-of-north-america
1225213710	20250207	202502	2025	2025.1014											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	3.10880829015544	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20250207150000	https://www.luxurytravelmagazine.com/news-articles/markham-the-new-chinatown-of-north-america
1225213711	20250207	202502	2025	2025.1014											CHRCTH	CATHOLIC				CHR	CTH				1	036	036	03	1	4.0	10	1	10	1.20481927710843	0								0								0								20250207150000	https://perrynewspapers.com/?p=47031
1225213712	20250207	202502	2025	2025.1014											COD	THE DRC	COD								0	190	190	19	4	-10.0	2	1	2	-4.14937759336099	0								4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20250207150000	https://www.the-star.co.ke/news/2025-02-07-mudavadi-negotiations-will-restore-peace-in-drc
