1205579344	20231023	202310	2023	2023.8027	RUS	RUSSIA	RUS								AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	0.668896321070234	1	South Africa	SF	SF		-30	26	SF	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	South Africa	SF	SF		-30	26	SF	20241022134500	https://www.aa.com.tr/en/world/global-leaders-arrive-in-russias-city-of-kazan-for-brics-summit/3370050
1205579345	20231023	202310	2023	2023.8027	SCGSRBCVL	SERBIA	SRB					CVL			HUN	HUNGARIAN	HUN								1	010	010	01	1	0.0	2	1	2	-5.21091811414392	1	Serbia	RI	RI		44	21	RI	4	Komarno, Nitriansky, Slovak Republic	LO	LO04	17512	47.7621	18.1332	-843166	1		RB	RB				RB	20241022134500	https://www.marketscreener.com/news/latest/Hungary-Slovakia-Serbia-vow-to-carry-on-fight-against-illegal-migration-48128781/
1205579346	20231023	202310	2023	2023.8027	SCGSRBCVL	SERBIA	SRB					CVL			HUN	HUNGARIAN	HUN								1	010	010	01	1	0.0	3	1	3	-5.21091811414392	1	Serbia	RI	RI		44	21	RI	1	Hungary	HU	HU		47	20	HU	1		RB	RB				RB	20241022134500	https://www.marketscreener.com/news/latest/Hungary-Slovakia-Serbia-vow-to-carry-on-fight-against-illegal-migration-48128781/
1205579347	20231023	202310	2023	2023.8027	SCGSRBCVL	SERBIA	SRB					CVL			SVK	SLOVAK	SVK								1	010	010	01	1	0.0	5	1	5	-5.21091811414392	1	Serbia	RI	RI		44	21	RI	4	Komarno, Nitriansky, Slovak Republic	LO	LO04	17512	47.7621	18.1332	-843166	1		RB	RB				RB	20241022134500	https://www.marketscreener.com/news/latest/Hungary-Slovakia-Serbia-vow-to-carry-on-fight-against-illegal-migration-48128781/
1205579348	20231023	202310	2023	2023.8027	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	3.42465753424657	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20241022134500	https://www.hospitalitynet.org/appointment/79029108.html
1205579349	20231023	202310	2023	2023.8027	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	3.42465753424657	1	United States	US	US		39.828175	-98.5795	US	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20241022134500	https://www.hospitalitynet.org/appointment/79029108.html
1205579350	20231023	202310	2023	2023.8027	USA	UNITED STATES	USA								FRA	FRANCE	FRA								0	043	043	04	1	2.8	2	1	2	0.78534031413613	3	Woodland Hills, California, United States	US	USCA	CA037	34.1683	-118.606	1661708	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241022134500	https://www.mercurynews.com/2024/10/22/queens-of-the-stone-ages-troy-van-leeuwen-lists-woodland-hills-home-for-4m/
1205579351	20241015	202410	2024	2024.7808											OPP	DETAINEE						OPP			0	053	053	05	1	3.8	2	1	2	-5.71748878923767	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022134500	https://www.theguardian.com/world/2024/oct/22/uyghur-activist-accuses-labour-of-failing-to-stand-up-to-china
1205579352	20241015	202410	2024	2024.7808											OPP	DETAINEE						OPP			0	053	053	05	1	3.8	8	1	8	-5.71748878923767	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241022134500	https://www.theguardian.com/world/2024/oct/22/uyghur-activist-accuses-labour-of-failing-to-stand-up-to-china
1205579353	20241015	202410	2024	2024.7808	EURGOV	EUROPE	EUR					GOV			JUD	LAWYER						JUD			0	040	040	04	1	1.0	1	1	1	-1.73490631505899	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241022134500	https://www.theguardian.com/global/2024/oct/21/elon-musk-global-political-goals
1205579354	20241015	202410	2024	2024.7808	EURGOV	EUROPE	EUR					GOV			JUD	LAWYER						JUD			0	040	040	04	1	1.0	4	1	4	-1.73490631505899	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241022134500	https://www.theguardian.com/global/2024/oct/21/elon-musk-global-political-goals
1205579355	20241015	202410	2024	2024.7808	EURGOV	EUROPE	EUR					GOV			MEDBUS	MEDIA						MED	BUS		0	030	030	03	1	4.0	5	1	5	-1.73490631505899	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241022134500	https://www.theguardian.com/global/2024/oct/21/elon-musk-global-political-goals
1205579356	20241015	202410	2024	2024.7808	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	2	1	2	-5.71748878923767	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241022134500	https://www.theguardian.com/world/2024/oct/22/uyghur-activist-accuses-labour-of-failing-to-stand-up-to-china
1205579357	20241015	202410	2024	2024.7808	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	8	1	8	-5.71748878923767	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20241022134500	https://www.theguardian.com/world/2024/oct/22/uyghur-activist-accuses-labour-of-failing-to-stand-up-to-china
1205579358	20241015	202410	2024	2024.7808	LBN	LEBANESE	LBN								ISR	ISRAELI	ISR								1	190	190	19	4	-10.0	2	1	2	-7.17131474103586	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022134500	https://www.aa.com.tr/en/americas/hezbollah-claims-drone-attack-on-netanyahu-s-home-in-northern-israel/3370437
1205579359	20241015	202410	2024	2024.7808	LBN	LEBANESE	LBN								ISRGOV	ISRAELI	ISR					GOV			1	190	190	19	4	-10.0	6	1	6	-7.17131474103586	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20241022134500	https://www.aa.com.tr/en/americas/hezbollah-claims-drone-attack-on-netanyahu-s-home-in-northern-israel/3370437
1205579360	20241015	202410	2024	2024.7808	USAMED	REUTERS	USA					MED			IRN	IRAN	IRN								1	010	010	01	1	0.0	2	1	2	-3.40386384544618	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	20241022134500	http://www.washingtonjewishweek.com/war-fatigue-settles-among-palestinians/
1205579361	20241015	202410	2024	2024.7808	USAMED	REUTERS	USA					MED			IRN	IRAN	IRN								1	010	010	01	1	0.0	6	1	6	-3.40386384544618	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	20241022134500	http://www.washingtonjewishweek.com/war-fatigue-settles-among-palestinians/
1205579362	20241015	202410	2024	2024.7808	USAMED	REUTERS	USA					MED			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	2	1	2	-3.40386384544618	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	4	Gazan, Esfahan, Iran	IR	IR28	41107	31.6424	51.4128	223938	20241022134500	http://www.washingtonjewishweek.com/war-fatigue-settles-among-palestinians/
1205579363	20241021	202410	2024	2024.7973	CHN	CHINA	CHN																		1	030	030	03	1	4.0	6	1	6	5.40740740740741	4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579364	20241021	202410	2024	2024.7973	CHN	CHINA	CHN																		1	030	030	03	1	4.0	2	1	2	5.40740740740741	1	India	IN	IN		20	77	IN	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579365	20241021	202410	2024	2024.7973	CHN	CHINA	CHN																		1	150	150	15	4	-7.2	6	1	6	5.40740740740741	4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579366	20241021	202410	2024	2024.7973	CHN	CHINA	CHN																		1	150	150	15	4	-7.2	4	1	4	5.40740740740741	1	India	IN	IN		20	77	IN	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579367	20241021	202410	2024	2024.7973	CRM	CRIMINAL						CRM			GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	-5.08474576271187	4	Norton Fitzwarren, Somerset, United Kingdom	UK	UKM3	40129	51.0333	-3.15	-2604450	4	Norton Fitzwarren, Somerset, United Kingdom	UK	UKM3	40129	51.0333	-3.15	-2604450	4	Norton Fitzwarren, Somerset, United Kingdom	UK	UKM3	40129	51.0333	-3.15	-2604450	20241022134500	https://www.somersetlive.co.uk/news/somerset-news/somerset-man-posted-pro-islamic-9652743
1205579368	20241021	202410	2024	2024.7973	LEG	CONGRESSMAN						LEG													1	010	010	01	1	0.0	6	1	6	-1.68598524762908	3	Lake Sonoma, California, United States	US	USCA	CA097	38.7343	-123.057	234892	0								3	Lake Sonoma, California, United States	US	USCA		38.7343	-123.057	234892	20241022134500	https://www.kzyx.org/2024-10-22/chris-coulombe-scott-dam
1205579369	20241021	202410	2024	2024.7973	USA	UNITED STATES	USA								LEG	CONGRESSMAN						LEG			1	010	010	01	1	0.0	2	1	2	-1.68598524762908	3	Lake Sonoma, California, United States	US	USCA	CA097	38.7343	-123.057	234892	3	Lake Sonoma, California, United States	US	USCA		38.7343	-123.057	234892	3	Lake Sonoma, California, United States	US	USCA		38.7343	-123.057	234892	20241022134500	https://www.kzyx.org/2024-10-22/chris-coulombe-scott-dam
1205579370	20241021	202410	2024	2024.7973	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	010	010	01	1	0.0	2	1	2	-1.68598524762908	3	Lake Sonoma, California, United States	US	USCA	CA097	38.7343	-123.057	234892	3	Lake Sonoma, California, United States	US	USCA		38.7343	-123.057	234892	3	Lake Sonoma, California, United States	US	USCA		38.7343	-123.057	234892	20241022134500	https://www.kzyx.org/2024-10-22/chris-coulombe-scott-dam
1205579371	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	040	040	04	1	1.0	10	1	10	-6.85483870967742	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241022134500	http://www.chinaview.cn/20241021/7ce94e76e7e14071b56da6950cfb6f77/c.html
1205579372	20241022	202410	2024	2024.8000											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	2.75862068965517	0								4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	4	Indaba, Gauteng, South Africa	SF	SF06	77346	-25.9833	27.8667	-1239092	20241022134500	https://africanreview.com/mining/mining-indaba-2025-to-engage-the-entire-ecosystem-of-mining
1205579373	20241022	202410	2024	2024.8000											ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	1	1	1	-5.68837592745259	0								1	Iran	IR	IR		32	53	IR	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241022134500	https://wtop.com/world/2024/10/blinken-arrives-in-israel-as-us-looks-to-renew-cease-fire-efforts-after-the-killing-of-hamas-leader/
1205579374	20241022	202410	2024	2024.8000											AUS	VICTORIA	AUS								1	043	043	04	1	2.8	10	1	10	2.79232111692844	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20241022134500	https://www.vicnews.com/local-news/tuning-in-to-nostalgia-at-the-vinyl-and-records-show-in-sidney-7602117
1205579375	20241022	202410	2024	2024.8000											BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	4	1	4	-5.48387096774194	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241022134500	https://www.bssnews.net/news-flash/217904
1205579376	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			1	020	020	02	1	3.0	10	1	10	3.35078534031413	0								3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	3	Bartlesville, Oklahoma, United States	US	USOK	OK147	36.7473	-95.9808	1089874	20241022134500	https://www.eastidahonews.com/2024/10/inl-releases-custom-smart-watch-faces-to-commemorate-75-years-of-innovation/
1205579377	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			1	030	030	03	1	4.0	5	1	5	-1.27659574468085	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241022134500	https://www.gamesindustry.biz/sega-sues-memento-mori-developer-over-alleged-patent-infringements
1205579378	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	10	1	10	3.35078534031413	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20241022134500	https://www.eastidahonews.com/2024/10/inl-releases-custom-smart-watch-faces-to-commemorate-75-years-of-innovation/
1205579379	20241022	202410	2024	2024.8000											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	10	1	10	2.18978102189781	0								4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	4	Black Sea, Oceans (general), Oceans	OS	OS00		43	35	-1506338	20241022134500	https://georgiatoday.ge/the-3rd-international-congress-and-exhibition-turkiye-black-sea-oil-and-gas-to-be-held-on-11-12-december-in-istanbul/
1205579380	20241022	202410	2024	2024.8000											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	5	1	5	-1.27659574468085	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241022134500	https://www.gamesindustry.biz/sega-sues-memento-mori-developer-over-alleged-patent-infringements
1205579381	20241022	202410	2024	2024.8000											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	10	1	10	2.7542372881356	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241022134500	https://itbusinessnet.com/2024/10/ceo-cas-inside-the-boardroom-latest-mining-news/
1205579382	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	1	10	-0.87047353760446	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20241022134500	https://www.theblaze.com/news/blaze-news-original-incredible-stories-of-charity-and-rugged-survival-in-the-north-carolina-mountains
1205579383	20241022	202410	2024	2024.8000											BUS	COMPANY						BUS			1	060	060	06	2	6.0	6	1	6	1.17426021606388	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20241022134500	https://www.yahoo.com/news/banking-oregon-forests-despite-challenges-130023439.html
1205579384	20241022	202410	2024	2024.8000											CAN	CANADIAN	CAN								0	145	145	14	3	-7.5	2	1	2	-3.18318318318319	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20241022134500	https://winnipegsun.com/opinion/christopher-dummitt-serious-questions-for-canadians-who-still-support-samidoun-and-hamas/wcm/4f54db4f-2e44-40de-bfd4-0006863448c2
1205579385	20241022	202410	2024	2024.8000											CHNGOV	CHINESE	CHN					GOV			1	036	036	03	1	4.0	8	1	8	5.40740740740741	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579386	20241022	202410	2024	2024.8000											CHNGOV	XI JINPING	CHN					GOV			1	046	046	04	1	7.0	2	1	2	5.40740740740741	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20241022134500	http://sl.china-embassy.gov.cn/eng/fyrth/202410/t20241022_11511374.htm
1205579387	20241022	202410	2024	2024.8000											COP	POLICE						COP			0	042	042	04	1	1.9	10	1	10	-2.34899328859061	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241022134500	https://www.albawaba.com/node/order-pizza-and-get-side-cocaine-police-1590367
1205579388	20241022	202410	2024	2024.8000											CUB	CUBA	CUB								0	020	020	02	1	3.0	2	1	2	-5.6497175141243	0								4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	20241022134500	https://foreignpolicy.com/2024/10/22/cuba-united-states-electrical-grid-outage-humanitarian-crisis-migration/
1205579389	20241022	202410	2024	2024.8000											CUB	CUBA	CUB								0	190	190	19	4	-10.0	2	1	2	-5.6497175141243	0								4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	20241022134500	https://foreignpolicy.com/2024/10/22/cuba-united-states-electrical-grid-outage-humanitarian-crisis-migration/
1205579390	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	10	1	10	1.21457489878543	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20241022134500	https://www.gamesindustry.biz/epic-launches-combined-fab-marketplace-amid-confusion-and-backlash-from-artists-and-developers
1205579391	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	6	1	6	3.62450163102573	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20241022134500	https://cowboystatedaily.com/2024/10/19/sheridan-couple-creates-jobs-hope-for-people-in-the-worlds-poorest-countries/
1205579392	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	4	1	4	3.62450163102573	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20241022134500	https://cowboystatedaily.com/2024/10/19/sheridan-couple-creates-jobs-hope-for-people-in-the-worlds-poorest-countries/
1205579393	20241022	202410	2024	2024.8000											CVL	MIGRANT						CVL			0	043	043	04	1	2.8	2	1	2	-3.69318181818181	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241022134500	https://www.prokerala.com/news/articles/a1574785.html
1205579394	20241022	202410	2024	2024.8000											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	10	1	10	-3.42298288508558	0								4	Pra River, Ghana (general), Ghana	GH	GH00	16572	6.56663	-0.956524	-2078213	4	Pra River, Ghana (general), Ghana	GH	GH00	16572	6.56663	-0.956524	-2078213	20241022134500	https://www.myjoyonline.com/world-food-day-our-right-to-safe-food/
1205579395	20241022	202410	2024	2024.8000											CVL	VILLAGE						CVL			0	1712	171	17	4	-9.2	3	1	3	0	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20241022134500	https://www.europarl.europa.eu/news/en/press-room/20241017IPR24736/
1205579396	20241022	202410	2024	2024.8000											DEU	HAMBURG	DEU								1	030	030	03	1	4.0	2	1	2	-8.53333333333333	0								3	Bolivar, New York, United States	US	USNY	NY003	42.0667	-78.1678	944401	3	Bolivar, New York, United States	US	USNY	NY003	42.0667	-78.1678	944401	20241022134500	https://www.oleantimesherald.com/news/allegany_county/police-reports-10-21-24/article_51a4f9c8-8fe9-11ef-acb6-d79886281a26.html
1205579397	20241022	202410	2024	2024.8000											DEUCOP	GERMANY	DEU					COP			1	030	030	03	1	4.0	2	1	2	-8.53333333333333	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20241022134500	https://www.oleantimesherald.com/news/allegany_county/police-reports-10-21-24/article_51a4f9c8-8fe9-11ef-acb6-d79886281a26.html
1205579398	20241022	202410	2024	2024.8000											DEUCOP	HAMBURG	DEU					COP			1	030	030	03	1	4.0	4	1	4	-8.53333333333333	0								3	Bolivar, New York, United States	US	USNY	NY003	42.0667	-78.1678	944401	3	Bolivar, New York, United States	US	USNY	NY003	42.0667	-78.1678	944401	20241022134500	https://www.oleantimesherald.com/news/allegany_county/police-reports-10-21-24/article_51a4f9c8-8fe9-11ef-acb6-d79886281a26.html
1205579399	20241022	202410	2024	2024.8000											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	4	1	4	1.68439716312057	0								3	Brooklyn, Connecticut, United States	US	USCT	CT015	41.7882	-71.9498	205750	3	Brooklyn, Connecticut, United States	US	USCT	CT015	41.7882	-71.9498	205750	20241022134500	http://www.washingtonjewishweek.com/in-her-long-awaited-biography-superstar-chef-ina-garten-opens-up-about-her-abusive-jewish-parents/
