1218858121	20250104	202501	2025	2025.0110											COP	POLICE						COP			1	173	173	17	4	-5.0	3	1	3	-8.49056603773585	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250104164500	https://www.philstar.com/nation/2025/01/05/2411911/ncrpo-arrests-47-most-wanted-persons
1218858122	20250104	202501	2025	2025.0110											CVL	COMMUNITY						CVL			1	031	031	03	1	5.2	5	1	5	3.85259631490787	0								3	Essex, Connecticut, United States	US	USCT	CT007	41.3534	-72.3906	206971	3	Essex, Connecticut, United States	US	USCT	CT007	41.3534	-72.3906	206971	20250104164500	https://www.yahoo.com/news/another-ct-retirement-community-gone-161300239.html
1218858123	20250104	202501	2025	2025.0110											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	5	1	5	-0.57803468208092	0								4	Udaipur, Orissa, India	IN	IN21	70225	20.6167	83.7167	-2113633	4	Udaipur, Orissa, India	IN	IN21	70225	20.6167	83.7167	-2113633	20250104164500	https://indianexpress.com/article/cities/chandigarh/before-boarding-flight-stretching-exercises-boarding-gate-9760178/
1218858124	20250104	202501	2025	2025.0110											EDU	STUDENT						EDU			0	043	043	04	1	2.8	5	1	5	0.66037735849056	0								3	Johnson County, Wyoming, United States	US	USWY		44.0333	-106.567	1609191	3	Johnson County, Wyoming, United States	US	USWY		44.0333	-106.567	1609191	20250104164500	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/workforce-services-plenty-of-in-demand-high-paying-jobs-available-in-wyoming/article_fb6d22da-ca29-11ef-8f84-0faf6b26a46c.html
1218858125	20250104	202501	2025	2025.0110											GBR	LONDON	GBR								1	036	036	03	1	4.0	4	1	4	-9.2436974789916	0								3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	3	New London, Connecticut, United States	US	USCT		41.3557	-72.0995	209237	20250104164500	https://www.wfsb.com/2025/01/04/man-arrested-after-stealing-rhode-island-police-cruiser/
1218858126	20250104	202501	2025	2025.0110											GOV	AUTHORITIES						GOV			1	020	020	02	1	3.0	10	1	10	-3.59477124183006	0								4	Haina, Dominican Republic (general), Dominican Republic	DR	DR00	37017	18.4167	-69.9833	-3354310	4	Haina, Dominican Republic (general), Dominican Republic	DR	DR00	37017	18.4167	-69.9833	-3354310	20250104164500	https://dominicantoday.com/dr/local/2025/01/04/deportations-from-dominican-republic-to-haiti-must-be-regulated/
1218858127	20250104	202501	2025	2025.0110											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	5	1	5	2.66299357208448	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250104164500	https://www.philstar.com/business/2025/01/05/2411848/better-naia
1218858128	20250104	202501	2025	2025.0110											GOV	MINISTRY						GOV			1	043	043	04	1	2.8	3	1	3	-6.80473372781065	0								4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20250104164500	https://en.antaranews.com/news/340178/govt-to-shut-306-open-dumping-sites-to-protect-environment
1218858129	20250104	202501	2025	2025.0110											GOV	MINISTRY						GOV			1	043	043	04	1	2.8	2	1	2	-6.80473372781065	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20250104164500	https://en.antaranews.com/news/340178/govt-to-shut-306-open-dumping-sites-to-protect-environment
1218858130	20250104	202501	2025	2025.0110											GOV	PRESIDENT						GOV			0	100	100	10	3	-5.0	6	1	6	-10.8045977011494	0								4	Rift Valley Region, Rift Valley, Kenya	KE	KE08	18585	0.5	36	-2261613	4	Rift Valley Region, Rift Valley, Kenya	KE	KE08	18585	0.5	36	-2261613	20250104164500	https://www.capitalfm.co.ke/news/2025/01/former-town-clerk-kisia-critisises-ichungwah-for-disrespecting-natembeya/
1218858131	20250104	202501	2025	2025.0110											GOV	GOVERNMENT						GOV			1	1014	101	10	3	-5.0	3	1	3	-8.33333333333334	0								4	Bijapur, Karnataka, India	IN	IN19	17682	16.8333	75.7	-2091812	4	Bijapur, Karnataka, India	IN	IN19	17682	16.8333	75.7	-2091812	20250104164500	https://www.orissapost.com/press-council-seeks-report-from-chhattisgarh-govt-on-journalists-death/
1218858132	20250104	202501	2025	2025.0110											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	8	1	8	-9.27152317880795	0								4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20250104164500	https://www.philstar.com/nation/2025/01/05/2411923/4-die-davao-highway-mishap
1218858133	20250104	202501	2025	2025.0110											HUN	HUNGARY	HUN								0	042	042	04	1	1.9	2	1	2	-2.74542429284525	0								1	Ukraine	UP	UP		49	32	UP	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250104164500	https://magyarnemzet.hu/english/2025/01/orbans-lessons-for-trump
1218858134	20250104	202501	2025	2025.0110											IDN	INDONESIA	IDN								1	042	042	04	1	1.9	2	1	2	3.97614314115308	0								4	Indramayu, Jawa Barat, Indonesia	ID	ID30	18585	-6.32639	108.32	-2679468	4	Indramayu, Jawa Barat, Indonesia	ID	ID30	18585	-6.32639	108.32	-2679468	20250104164500	https://en.antaranews.com/news/340186/indonesia-aims-to-achieve-salt-self-sufficiency-by-2027
1218858135	20250104	202501	2025	2025.0110											IDN	INDONESIA	IDN								1	061	061	06	2	6.4	5	1	5	-1.26849894291755	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250104164500	https://www.philstar.com/business/2025/01/05/2411853/philippines-soaring-power-demand-triggers-rise-coal-use
1218858136	20250104	202501	2025	2025.0110											IND	JAMSHEDPUR	IND								1	042	042	04	1	1.9	2	1	2	3.01507537688442	0								4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	20250104164500	https://avenuemail.in/bengalurus-dr-sudhakar-varanasi-shares-journey-of-108-ambulance-service-at-rotary-seminar-in-jamshedpur/
1218858137	20250104	202501	2025	2025.0110											INDBUS	HINDUSTAN	IND					BUS			0	043	043	04	1	2.8	1	1	1	-1.67597765363129	0								4	Ajit, Rajasthan, India	IN	IN24	17837	25.85	72.6833	-2088338	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20250104164500	https://www.hindustantimes.com/india-news/heres-who-is-visiting-india-from-bidens-admin-on-last-trip-before-donald-trump-takes-office-101735997249702.html
1218858138	20250104	202501	2025	2025.0110											INDBUS	HINDUSTAN	IND					BUS			0	043	043	04	1	2.8	3	1	3	-1.67597765363129	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20250104164500	https://www.hindustantimes.com/india-news/heres-who-is-visiting-india-from-bidens-admin-on-last-trip-before-donald-trump-takes-office-101735997249702.html
1218858139	20250104	202501	2025	2025.0110											IRL	IRELAND	IRL								1	043	043	04	1	2.8	2	1	2	0.79787234042554	0								4	Nenagh, North Tipperary, Ireland	EI	EI38	18305	52.8619	-8.19667	-1504831	4	Nenagh, North Tipperary, Ireland	EI	EI38	18305	52.8619	-8.19667	-1504831	20250104164500	https://www.irishtimes.com/crime-law/2025/01/04/tipperary-chef-killed-in-kansas-shooting-remembered-as-doting-family-man-with-a-deep-pride-in-his-culture/
1218858140	20250104	202501	2025	2025.0110											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	10	1	10	-8.50340136054422	0								4	Nahal Oz, HaDarom, Israel	IS	IS01	18315	31.4732	34.4978	-780808	4	Nahal Oz, HaDarom, Israel	IS	IS01	18315	31.4732	34.4978	-780808	20250104164500	https://www.israelnationalnews.com/news/401768
1218858141	20250104	202501	2025	2025.0110											ISRGOV	ISRAELI	ISR					GOV			0	040	040	04	1	1.0	6	1	6	-0.30895983522142	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250104164500	https://www.palestinechronicle.com/the-periphery-doctrine-is-israel-returning-to-the-minorities-alliance-analysis/
1218858142	20250104	202501	2025	2025.0110											ITA	ITALY	ITA								0	043	043	04	1	2.8	2	1	2	1.28700128700129	0								5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	5	Umbria, Umbria, Italy	IT	IT18	18411	43	12.5	-131512	20250104164500	https://vancouversun.com:443/life/food/anthony-gismondi-buying-selling-wine-difficult-2025-2025
1218858143	20250104	202501	2025	2025.0110											JAM	JAMAICA	JAM								0	042	042	04	1	1.9	7	1	7	0	0								4	Negril, Westmoreland, Jamaica	JM	JM16	18433	18.2782	-78.3518	-3752961	4	Negril, Westmoreland, Jamaica	JM	JM16	18433	18.2782	-78.3518	-3752961	20250104164500	https://eturbonews.com/sandals-hosts-caribbeans-largest-recorded-organised-group-deaf-a/
1218858144	20250104	202501	2025	2025.0110											JPN	JAPAN	JPN								1	100	100	10	3	-5.0	1	1	1	-0.83682008368201	0								4	Ashiya, Hyogo, Japan	JA	JA13	34447	34.7333	135.317	-225929	4	Hyogo, Hokkaido, Japan	JA	JA12	34371	43.3667	144.433	-229940	20250104164500	https://www.firstpost.com/world/worlds-oldest-person-tomiko-itooka-from-japan-dies-at-116-13849897.html
1218858145	20250104	202501	2025	2025.0110											JPN	JAPANESE	JPN								1	100	100	10	3	-5.0	3	1	3	-0.83682008368201	0								4	Hyogo, Hokkaido, Japan	JA	JA12	34371	43.3667	144.433	-229940	4	Hyogo, Hokkaido, Japan	JA	JA12	34371	43.3667	144.433	-229940	20250104164500	https://www.firstpost.com/world/worlds-oldest-person-tomiko-itooka-from-japan-dies-at-116-13849897.html
1218858146	20250104	202501	2025	2025.0110											JPN	JAPAN	JPN								1	100	100	10	3	-5.0	1	1	1	-0.83682008368201	0								4	Hyogo, Hokkaido, Japan	JA	JA12	34371	43.3667	144.433	-229940	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20250104164500	https://www.firstpost.com/world/worlds-oldest-person-tomiko-itooka-from-japan-dies-at-116-13849897.html
1218858147	20250104	202501	2025	2025.0110											JPN	JAPANESE	JPN								1	100	100	10	3	-5.0	5	1	5	-0.83682008368201	0								4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20250104164500	https://www.firstpost.com/world/worlds-oldest-person-tomiko-itooka-from-japan-dies-at-116-13849897.html
1218858148	20250104	202501	2025	2025.0110											JUD	JUDGE						JUD			1	040	040	04	1	1.0	6	1	6	-0.48076923076923	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250104164500	https://www.ijpr.org/politics-government/2025-01-04/new-oregon-attorney-general-dan-rayfield-takes-office-early
1218858149	20250104	202501	2025	2025.0110											KENGOV	KENYA	KEN					GOV			0	100	100	10	3	-5.0	2	1	2	-10.8045977011494	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250104164500	https://www.capitalfm.co.ke/news/2025/01/former-town-clerk-kisia-critisises-ichungwah-for-disrespecting-natembeya/
1218858150	20250104	202501	2025	2025.0110											MED	WEBSITE						MED			0	014	014	01	1	0.0	6	1	6	-0.0643915003219599	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250104164500	https://vancouversun.com:443/health/health-risk-alcohol-new-website-uvic-reveals
1218858151	20250104	202501	2025	2025.0110											MED	WEBSITE						MED			0	014	014	01	1	0.0	3	1	3	-0.0643915003219599	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	English Bay, Alberta, Canada	CA	CA01	154724	54.5522	-110.228	429687	20250104164500	https://vancouversun.com:443/health/health-risk-alcohol-new-website-uvic-reveals
1218858152	20250104	202501	2025	2025.0110											MED	WEBSITE						MED			0	014	014	01	1	0.0	1	1	1	-0.0643915003219599	0								4	English Bay, Alberta, Canada	CA	CA01	154724	54.5522	-110.228	429687	4	English Bay, Alberta, Canada	CA	CA01	154724	54.5522	-110.228	429687	20250104164500	https://vancouversun.com:443/health/health-risk-alcohol-new-website-uvic-reveals
1218858153	20250104	202501	2025	2025.0110											MED	JOURNALIST						MED			1	190	190	19	4	-10.0	2	1	2	-8.33333333333334	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Bijapur, Karnataka, India	IN	IN19	17682	16.8333	75.7	-2091812	20250104164500	https://www.orissapost.com/press-council-seeks-report-from-chhattisgarh-govt-on-journalists-death/
1218858154	20250104	202501	2025	2025.0110											MEDMED	TELEVISION						MED	MED		1	111	111	11	3	-2.0	6	1	6	-8.33333333333334	0								4	Bijapur, Karnataka, India	IN	IN19	17682	16.8333	75.7	-2091812	4	Bijapur, Karnataka, India	IN	IN19	17682	16.8333	75.7	-2091812	20250104164500	https://www.orissapost.com/press-council-seeks-report-from-chhattisgarh-govt-on-journalists-death/
1218858155	20250104	202501	2025	2025.0110											MIL	ARMY						MIL			1	010	010	01	1	0.0	4	1	4	-10.7692307692308	0								4	Chinar, Jammu and Kashmir, India	IN	IN12	72789	34.2903	74.8667	6200553	4	Chinar, Jammu and Kashmir, India	IN	IN12	72789	34.2903	74.8667	6200553	20250104164500	https://www.latestly.com/agency-news/india-news-j-k-one-more-soldier-dead-due-to-injuries-in-bandipora-army-vehicle-accident-6540868.html
1218858156	20250104	202501	2025	2025.0110											MIL	ARMY						MIL			1	060	060	06	2	6.0	4	1	4	-10.7692307692308	0								4	Chinar, Jammu and Kashmir, India	IN	IN12	72789	34.2903	74.8667	6200553	4	Chinar, Jammu and Kashmir, India	IN	IN12	72789	34.2903	74.8667	6200553	20250104164500	https://www.latestly.com/agency-news/india-news-j-k-one-more-soldier-dead-due-to-injuries-in-bandipora-army-vehicle-accident-6540868.html
1218858157	20250104	202501	2025	2025.0110											MIL	MILITARY						MIL			1	130	130	13	3	-4.4	16	2	16	-8.28453120378589	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250104164500	https://www.winnipegfreepress.com/world/2025/01/04/blast-in-southwestern-pakistan-kills-1-person-and-wounds-35
1218858158	20250104	202501	2025	2025.0110											MIL	MILITARY						MIL			1	130	130	13	3	-4.4	4	2	4	-8.28453120378589	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Turbat, Punjab, Pakistan	PK	PK04	23671	30.5372	73.8128	-2776606	20250104164500	https://www.winnipegfreepress.com/world/2025/01/04/blast-in-southwestern-pakistan-kills-1-person-and-wounds-35
1218858159	20250104	202501	2025	2025.0110											NGO	ROTARY CLUB						NGO			1	042	042	04	1	1.9	4	1	4	3.01507537688442	0								4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	20250104164500	https://avenuemail.in/bengalurus-dr-sudhakar-varanasi-shares-journey-of-108-ambulance-service-at-rotary-seminar-in-jamshedpur/
1218858160	20250104	202501	2025	2025.0110											NGOUSAJEW	AMIT	USA			JEW		NGO			1	042	042	04	1	1.9	3	1	3	3.01507537688442	0								4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	20250104164500	https://avenuemail.in/bengalurus-dr-sudhakar-varanasi-shares-journey-of-108-ambulance-service-at-rotary-seminar-in-jamshedpur/
1218858161	20250104	202501	2025	2025.0110											NZL	AOTEAROA	NZL								1	042	042	04	1	1.9	10	1	10	1.42276422764228	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250104164500	https://www.nzherald.co.nz/lifestyle/sid-and-chand-sahrawat-reconnect-with-indian-roots-after-decades-in-nz/D6EDZQWZKZHZ7CH77UAYFIIIUQ/
1218858162	20250104	202501	2025	2025.0110											PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	2	1	2	4.79041916167665	0								4	Sulong, Iloilo, Philippines	RP	RP30	24250	10.8	122.45	-2454305	4	Sulong, Iloilo, Philippines	RP	RP30	24250	10.8	122.45	-2454305	20250104164500	https://www.philstar.com/nation/2025/01/05/2411907/party-list-group-gains-popularity
1218858163	20250104	202501	2025	2025.0110											PHL	PHILIPPINE	PHL								1	100	100	10	3	-5.0	6	1	6	-3.515625	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20250104164500	https://www.philstar.com/headlines/2025/01/05/2411960/sss-premium-hike-not-maharlika-fund
1218858164	20250104	202501	2025	2025.0110											RUS	RUSSIAN	RUS								1	060	060	06	2	6.0	10	1	10	-6.17283950617284	0								4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20250104164500	https://www.yahoo.com/news/over-20-foreign-citizens-deported-155234718.html
1218858165	20250104	202501	2025	2025.0110											STP	PRINCIPE	STP								1	051	051	05	1	3.4	6	1	6	4.79041916167665	0								4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Sulong, Iloilo, Philippines	RP	RP30	24250	10.8	122.45	-2454305	20250104164500	https://www.philstar.com/nation/2025/01/05/2411907/party-list-group-gains-popularity
1218858166	20250104	202501	2025	2025.0110											UKR	UKRAINE	UKR								0	072	072	07	2	8.3	1	1	1	-3.80047505938242	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20250104164500	https://www.irishdentist.ie/the-unstable-world-of-2025/4498/
1218858167	20250104	202501	2025	2025.0110											UKR	UKRAINE	UKR								0	072	072	07	2	8.3	1	1	1	-3.80047505938242	0								4	Tripolitania, Libya (general), Libya	LY	LY00	19098	31	15	-3178768	4	Tripolitania, Libya (general), Libya	LY	LY00	19098	31	15	-3178768	20250104164500	https://www.irishdentist.ie/the-unstable-world-of-2025/4498/
