1210556981	20231119	202311	2023	2023.8740	SIK	SIKH				SIK					IND	MAHARASHTRA	IND								1	051	051	05	1	3.4	8	1	8	1.72413793103449	4	Sangat, Punjab, India	IN	IN23	17825	30.0833	74.8333	-2110177	4	Sangat, Punjab, India	IN	IN23	17825	30.0833	74.8333	-2110177	4	Sangat, Punjab, India	IN	IN23	17825	30.0833	74.8333	-2110177	20241118134500	https://www.freepressjournal.in/mumbai/sikh-community-extends-full-support-to-bjp-led-mahayuti-in-maharashtra-elections-2024
1210556982	20231119	202311	2023	2023.8740	TUR	TURKEY	TUR								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	2	1	2	-4.2	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241118134500	https://www.thejc.com/news/world/hamas-leaders-reportedly-leave-qatar-for-turkey-vf7yh3p8
1210556983	20231119	202311	2023	2023.8740	TUR	TURKEY	TUR								ISR	ISRAEL	ISR								0	043	043	04	1	2.8	2	1	2	-4.2	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241118134500	https://www.thejc.com/news/world/hamas-leaders-reportedly-leave-qatar-for-turkey-vf7yh3p8
1210556984	20241019	202410	2024	2024.7918	CRM	THIEVES						CRM													1	171	171	17	4	-9.2	18	1	18	-3.48101265822785	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20241118134500	https://kfyr.iheart.com/content/2024-11-18-masked-burglars-break-in-to-windsor-castle-with-royals-asleep-at-home/
1210556985	20241019	202410	2024	2024.7918	CRM	THIEVES						CRM			AUS	AUSTRALIA	AUS								1	171	171	17	4	-9.2	12	1	12	-3.48101265822785	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20241118134500	https://kfyr.iheart.com/content/2024-11-18-masked-burglars-break-in-to-windsor-castle-with-royals-asleep-at-home/
1210556986	20241019	202410	2024	2024.7918	GOV	PRESIDENT						GOV			TUN	TUNISIA	TUN								1	170	170	17	4	-7.0	10	1	10	-6.14035087719298	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	1	Tunisia	TS	TS		34	9	TS	20241118134500	https://www.theguardian.com/world/2024/nov/18/migrant-rights-advocate-held-tunisia-anti-terrorist-investigation-abdallah-said
1210556987	20241019	202410	2024	2024.7918	JPN	JAPAN	JPN								MNCUSA	NVIDIA	USA					MNC			1	013	013	01	1	0.4	2	1	2	-1.45833333333333	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20241118134500	https://www.businessinsider.com/nvidia-blackwell-chip-ai-overheating-delay-share-price-2024-11
1210556988	20241019	202410	2024	2024.7918	JPN	JAPAN	JPN								USAMED	REUTERS	USA					MED			0	051	051	05	1	3.4	2	1	2	-1.45833333333333	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20241118134500	https://www.businessinsider.com/nvidia-blackwell-chip-ai-overheating-delay-share-price-2024-11
1210556989	20241019	202410	2024	2024.7918	PRK	PYONGYANG	PRK																		0	072	072	07	2	8.3	1	1	1	-2.87769784172662	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20241118134500	https://www.theguardian.com/world/2024/nov/18/atacms-missiles-what-are-they-why-they-important-for-ukraine
1210556990	20241019	202410	2024	2024.7918	PRK	PYONGYANG	PRK								RUS	RUSSIA	RUS								0	072	072	07	2	8.3	4	1	4	-2.87769784172662	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20241118134500	https://www.theguardian.com/world/2024/nov/18/atacms-missiles-what-are-they-why-they-important-for-ukraine
1210556991	20241019	202410	2024	2024.7918	PRK	PYONGYANG	PRK								RUS	RUSSIA	RUS								0	072	072	07	2	8.3	1	1	1	-2.87769784172662	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20241118134500	https://www.theguardian.com/world/2024/nov/18/atacms-missiles-what-are-they-why-they-important-for-ukraine
1210556992	20241019	202410	2024	2024.7918	USA	THE US	USA								ISR	ISRAELI	ISR								0	0256	025	02	1	-0.3	1	1	1	-2.47813411078717	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210556993	20241019	202410	2024	2024.7918	USA	THE US	USA								ISR	ISRAELI	ISR								0	0256	025	02	1	-0.3	1	1	1	-2.47813411078717	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210556994	20241019	202410	2024	2024.7918	USA	THE US	USA								ISRMED	ISRAELI	ISR					MED			0	0256	025	02	1	-0.3	3	1	3	-2.47813411078717	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210556995	20241111	202411	2024	2024.8521											UKR	KYIV	UKR								0	173	173	17	4	-5.0	5	1	5	-3.59788359788359	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241118134500	https://www.aol.co.uk/news/kremlin-accuses-biden-administration-wanting-112631205.html
1210556996	20241111	202411	2024	2024.8521											UKR	UKRAINE	UKR								0	173	173	17	4	-5.0	2	1	2	-3.59788359788359	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241118134500	https://www.aol.co.uk/news/kremlin-accuses-biden-administration-wanting-112631205.html
1210556997	20241111	202411	2024	2024.8521	AFR	AFRICA	AFR								LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	4	1	4	-1.29136400322841	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20241118134500	https://www.citizen.co.za/business/gauteng-the-drag-on-sas-economic-progress/
1210556998	20241111	202411	2024	2024.8521	BEL	BRUSSELS	BEL								BELGOV	BELGIUM	BEL					GOV			0	043	043	04	1	2.8	1	1	1	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210556999	20241111	202411	2024	2024.8521	BEL	BRUSSELS	BEL								GOV	SECRETARY OF STATE						GOV			0	043	043	04	1	2.8	7	1	7	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557000	20241111	202411	2024	2024.8521	BEL	BELGIUM	BEL								UKR	KYIV	UKR								0	040	040	04	1	1.0	1	1	1	-1.0948905109489	4	Chancay, Ucayali, Peru	PE	PE25	18585	-8.35	-74.5	-341518	1	Brazil	BR	BR		-10	-55	BR	4	Chancay, Ucayali, Peru	PE	PE25	18585	-8.35	-74.5	-341518	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557001	20241111	202411	2024	2024.8521	BEL	BELGIUM	BEL								UKR	KYIV	UKR								0	040	040	04	1	1.0	1	1	1	-1.0948905109489	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557002	20241111	202411	2024	2024.8521	BELGOV	BELGIUM	BEL					GOV			BEL	BRUSSELS	BEL								0	042	042	04	1	1.9	1	1	1	-1.0948905109489	4	Chancay, Ucayali, Peru	PE	PE25	18585	-8.35	-74.5	-341518	4	Chancay, Ucayali, Peru	PE	PE25	18585	-8.35	-74.5	-341518	4	Chancay, Ucayali, Peru	PE	PE25	18585	-8.35	-74.5	-341518	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557003	20241111	202411	2024	2024.8521	BELGOV	BELGIUM	BEL					GOV			UKR	KYIV	UKR								0	040	040	04	1	1.0	1	1	1	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Russia	RS	RS		60	100	RS	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557004	20241111	202411	2024	2024.8521	GBR	UNITED KINGDOM	GBR								BGR	BULGARIA	BGR								0	100	100	10	3	-5.0	4	1	4	-0.62597809076682	1	United Kingdom	UK	UK		54	-4	UK	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20241118134500	https://sofiaglobe.com/2024/11/18/impasse-on-talks-between-bulgarias-two-largest-coalitions-continues/
1210557005	20241111	202411	2024	2024.8521	GOV	SECRETARY OF STATE						GOV			BEL	BELGIUM	BEL								0	042	042	04	1	1.9	2	1	2	-1.0948905109489	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557006	20241111	202411	2024	2024.8521	GOV	SECRETARY OF STATE						GOV			BEL	BRUSSELS	BEL								0	042	042	04	1	1.9	5	1	5	-1.0948905109489	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557007	20241111	202411	2024	2024.8521	GOV	MINIST						GOV			LEG	PARLIAMENT						LEG			0	010	010	01	1	0.0	6	1	6	-1.29136400322841	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20241118134500	https://www.citizen.co.za/business/gauteng-the-drag-on-sas-economic-progress/
1210557008	20241111	202411	2024	2024.8521	GOV	SECRETARY OF STATE						GOV			UKR	KYIV	UKR								0	040	040	04	1	1.0	7	1	7	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557009	20241111	202411	2024	2024.8521	ISRGOVBUS	YISRAEL KATZ	ISR					GOV	BUS		GOVMIL	DEFENCE MINIST						GOV	MIL		0	060	060	06	2	6.0	4	1	4	-2.47813411078717	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210557010	20241111	202411	2024	2024.8521	ISRGOVBUS	YISRAEL KATZ	ISR					GOV	BUS		GOVMIL	DEFENCE MINIST						GOV	MIL		0	060	060	06	2	6.0	1	1	1	-2.47813411078717	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210557011	20241111	202411	2024	2024.8521	LBNGOV	LEBANON	LBN					GOV			LBN	LEBANON	LBN								1	020	020	02	1	3.0	1	1	1	-2.47813411078717	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20241118134500	https://www.yahoo.com/news/iran-pushing-hezbollah-end-war-125634072.html
1210557012	20241111	202411	2024	2024.8521	PRK	NORTH KOREA	PRK								RUS	RUSSIA	RUS								0	057	057	05	1	8.0	3	1	3	-6.90978886756238	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Bryansk, Bryanskaya Oblast', Russia	RS	RS10	25037	53.2521	34.3717	-2893495	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20241118134500	https://thefrontierpost.com/north-koreas-kim-slams-us-west-over-ukraine/
1210557013	20241111	202411	2024	2024.8521	UKR	KYIV	UKR								BEL	BELGIUM	BEL								0	040	040	04	1	1.0	1	1	1	-1.0948905109489	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557014	20241111	202411	2024	2024.8521	UKR	KYIV	UKR								BEL	BELGIUM	BEL								0	040	040	04	1	1.0	1	1	1	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557015	20241111	202411	2024	2024.8521	UKR	KYIV	UKR								BELGOV	BELGIUM	BEL					GOV			0	040	040	04	1	1.0	1	1	1	-1.0948905109489	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Russia	RS	RS		60	100	RS	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557016	20241111	202411	2024	2024.8521	UKR	KYIV	UKR								GOV	SECRETARY OF STATE						GOV			0	040	040	04	1	1.0	7	1	7	-1.0948905109489	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20241118134500	https://english.elpais.com/usa/elections/2024-11-18/biden-seeks-to-preserve-his-foreign-policy-legacy-before-trump-takes-office.html
1210557017	20241117	202411	2024	2024.8685	AGR	FARMER						AGR			GOV	CHANCELLOR						GOV			0	012	012	01	1	-0.4	8	1	8	-5.1497005988024	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241118134500	https://www.dailymail.co.uk/news/article-14096231/sky-news-blooper-farmers-protests-social-media-hysterics.html
1210557018	20241117	202411	2024	2024.8685	AGR	FARMER						AGR			GOV	CHANCELLOR						GOV			0	133	133	13	3	-5.8	8	1	8	-5.1497005988024	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241118134500	https://www.dailymail.co.uk/news/article-14096231/sky-news-blooper-farmers-protests-social-media-hysterics.html
1210557019	20241117	202411	2024	2024.8685	GBR	UNITED KINGDOM	GBR								GOV	CHANCELLOR						GOV			0	012	012	01	1	-0.4	2	1	2	-5.1497005988024	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241118134500	https://www.dailymail.co.uk/news/article-14096231/sky-news-blooper-farmers-protests-social-media-hysterics.html
1210557020	20241117	202411	2024	2024.8685	GBR	UNITED KINGDOM	GBR								GOV	CHANCELLOR						GOV			0	133	133	13	3	-5.8	2	1	2	-5.1497005988024	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241118134500	https://www.dailymail.co.uk/news/article-14096231/sky-news-blooper-farmers-protests-social-media-hysterics.html
1210557021	20241117	202411	2024	2024.8685	USA	UNITED STATES	USA								CVL	SCIENTIST						CVL			0	084	084	08	2	7.0	2	1	2	-2.29083665338645	3	Farmingdale, New York, United States	US	USNY	NY059	40.7326	-73.4454	949918	3	Farmingdale, New York, United States	US	USNY	NY059	40.7326	-73.4454	949918	3	Farmingdale, New York, United States	US	USNY	NY059	40.7326	-73.4454	949918	20241118134500	https://riverheadlocal.com/2024/11/18/push-for-governor-to-sign-horseshoe-crab-protection-act-intensifies-as-time-runs-out/
1210557022	20241118	202411	2024	2024.8712											AFR	AFRICA	AFR								1	0311	031	03	1	5.2	1	1	1	-2.60416666666666	0								4	Rand Water, Gauteng, South Africa	SF	SF06	77364	-26.3833	28.1	-1274797	1	Lesotho	LT	LT		-29.5	28.25	LT	20241118134500	https://www.citizen.co.za/roodepoort-record/news-headlines/local-municipal-news/2024/11/18/water-throttling-implemented-for-joburg-residents-2/
1210557023	20241118	202411	2024	2024.8712											AFR	AFRICA	AFR								1	0311	031	03	1	5.2	5	1	5	-2.60416666666666	0								4	Vaal River, Northern Cape, South Africa	SF	SF08	77360	-29.071	23.6362	-1295321	1	Lesotho	LT	LT		-29.5	28.25	LT	20241118134500	https://www.citizen.co.za/roodepoort-record/news-headlines/local-municipal-news/2024/11/18/water-throttling-implemented-for-joburg-residents-2/
1210557024	20241118	202411	2024	2024.8712											AFR	AFRICA	AFR								0	0841	084	08	2	7.0	4	1	4	-3.68550368550368	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20241118134500	https://www.citizen.co.za/news/south-africa/crime/fetus-found-in-durban-rubbish-bin/
1210557025	20241118	202411	2024	2024.8712											AFR	AFRICA	AFR								0	110	110	11	3	-2.0	2	1	2	-1.29136400322841	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20241118134500	https://www.citizen.co.za/business/gauteng-the-drag-on-sas-economic-progress/
1210557026	20241118	202411	2024	2024.8712											AFR	AFRICA	AFR								0	110	110	11	3	-2.0	2	1	2	-1.29136400322841	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20241118134500	https://www.citizen.co.za/business/gauteng-the-drag-on-sas-economic-progress/
1210557027	20241118	202411	2024	2024.8712											AGR	FARMER						AGR			1	060	060	06	2	6.0	10	1	10	-5.99520383693046	0								4	Bhimavaram, Andhra Pradesh, India	IN	IN02	17569	16.5333	81.5333	-2091563	4	Bhimavaram, Andhra Pradesh, India	IN	IN02	17569	16.5333	81.5333	-2091563	20241118134500	https://www.thehindu.com/news/cities/Visakhapatnam/states-largest-poultry-waste-rendering-plant-to-be-set-up-in-visakhapatnam/article68878751.ece
1210557028	20241118	202411	2024	2024.8712											ARE	EMIRATI	ARE								1	057	057	05	1	8.0	5	1	5	6.20300751879699	0								0								0								20241118134500	https://www.emirates247.com/business/corporate/dp-world-and-schneider-electric-collaborate-to-upskill-emirati-youth-in-sustainability-and-technical-careers-2024-11-18-1.735470
